"CN","PLT_CN","STATECD","UNITCD","COUNTYCD","PLOT","INVYR","SUBP","CONDID","GROWTH_HABIT_CD","LAYER","COVER_PCT","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE"
"530835880126144","375549817489998",39,3,121,5629,2017,1,1,"SH",5,12,"",2018-04-17,"126144","",,"",7,6
"530835866126144","375549817489998",39,3,121,5629,2017,1,1,"TT",1,12,"",2018-04-17,"126144","",,"",7,6
"530835867126144","375549817489998",39,3,121,5629,2017,1,1,"TT",2,16,"",2018-04-17,"126144","",,"",7,6
"530835868126144","375549817489998",39,3,121,5629,2017,1,1,"TT",3,32,"",2018-04-17,"126144","",,"",7,6
"530835869126144","375549817489998",39,3,121,5629,2017,1,1,"TT",4,85,"",2018-04-17,"126144","",,"",7,6
"530835870126144","375549817489998",39,3,121,5629,2017,1,1,"TT",5,87,"",2018-04-17,"126144","",,"",7,6
"530835911126144","375549817489998",39,3,121,5629,2017,2,1,"FB",1,5,"",2018-04-17,"126144","",,"",7,6
"530835912126144","375549817489998",39,3,121,5629,2017,2,1,"FB",2,1,"",2018-04-17,"126144","",,"",7,6
"530835913126144","375549817489998",39,3,121,5629,2017,2,1,"FB",3,0,"",2018-04-17,"126144","",,"",7,6
"530835914126144","375549817489998",39,3,121,5629,2017,2,1,"FB",4,0,"",2018-04-17,"126144","",,"",7,6
"530835915126144","375549817489998",39,3,121,5629,2017,2,1,"FB",5,5,"",2018-04-17,"126144","",,"",7,6
"530835916126144","375549817489998",39,3,121,5629,2017,2,1,"GR",1,2,"",2018-04-17,"126144","",,"",7,6
"530835917126144","375549817489998",39,3,121,5629,2017,2,1,"GR",2,1,"",2018-04-17,"126144","",,"",7,6
"530835918126144","375549817489998",39,3,121,5629,2017,2,1,"GR",3,0,"",2018-04-17,"126144","",,"",7,6
"530835919126144","375549817489998",39,3,121,5629,2017,2,1,"GR",4,0,"",2018-04-17,"126144","",,"",7,6
"530835920126144","375549817489998",39,3,121,5629,2017,2,1,"GR",5,2,"",2018-04-17,"126144","",,"",7,6
"530835901126144","375549817489998",39,3,121,5629,2017,2,1,"NT",1,0,"",2018-04-17,"126144","",,"",7,6
"530835902126144","375549817489998",39,3,121,5629,2017,2,1,"NT",2,0,"",2018-04-17,"126144","",,"",7,6
"530835903126144","375549817489998",39,3,121,5629,2017,2,1,"NT",3,0,"",2018-04-17,"126144","",,"",7,6
"530835904126144","375549817489998",39,3,121,5629,2017,2,1,"NT",4,0,"",2018-04-17,"126144","",,"",7,6
"530835905126144","375549817489998",39,3,121,5629,2017,2,1,"NT",5,0,"",2018-04-17,"126144","",,"",7,6
"530835906126144","375549817489998",39,3,121,5629,2017,2,1,"SH",1,5,"",2018-04-17,"126144","",,"",7,6
"530835907126144","375549817489998",39,3,121,5629,2017,2,1,"SH",2,2,"",2018-04-17,"126144","",,"",7,6
"530835908126144","375549817489998",39,3,121,5629,2017,2,1,"SH",3,0,"",2018-04-17,"126144","",,"",7,6
"530835909126144","375549817489998",39,3,121,5629,2017,2,1,"SH",4,0,"",2018-04-17,"126144","",,"",7,6
"530835910126144","375549817489998",39,3,121,5629,2017,2,1,"SH",5,5,"",2018-04-17,"126144","",,"",7,6
"530835896126144","375549817489998",39,3,121,5629,2017,2,1,"TT",1,12,"",2018-04-17,"126144","",,"",7,6
"530835897126144","375549817489998",39,3,121,5629,2017,2,1,"TT",2,25,"",2018-04-17,"126144","",,"",7,6
"530835898126144","375549817489998",39,3,121,5629,2017,2,1,"TT",3,55,"",2018-04-17,"126144","",,"",7,6
"530835899126144","375549817489998",39,3,121,5629,2017,2,1,"TT",4,75,"",2018-04-17,"126144","",,"",7,6
"530835900126144","375549817489998",39,3,121,5629,2017,2,1,"TT",5,80,"",2018-04-17,"126144","",,"",7,6
"530835941126144","375549817489998",39,3,121,5629,2017,3,1,"FB",1,10,"",2018-04-17,"126144","",,"",7,6
"530835942126144","375549817489998",39,3,121,5629,2017,3,1,"FB",2,2,"",2018-04-17,"126144","",,"",7,6
"530835943126144","375549817489998",39,3,121,5629,2017,3,1,"FB",3,0,"",2018-04-17,"126144","",,"",7,6
"530835944126144","375549817489998",39,3,121,5629,2017,3,1,"FB",4,0,"",2018-04-17,"126144","",,"",7,6
"530835945126144","375549817489998",39,3,121,5629,2017,3,1,"FB",5,10,"",2018-04-17,"126144","",,"",7,6
"530835946126144","375549817489998",39,3,121,5629,2017,3,1,"GR",1,3,"",2018-04-17,"126144","",,"",7,6
"530835947126144","375549817489998",39,3,121,5629,2017,3,1,"GR",2,1,"",2018-04-17,"126144","",,"",7,6
"530835948126144","375549817489998",39,3,121,5629,2017,3,1,"GR",3,0,"",2018-04-17,"126144","",,"",7,6
"530835949126144","375549817489998",39,3,121,5629,2017,3,1,"GR",4,0,"",2018-04-17,"126144","",,"",7,6
"530835950126144","375549817489998",39,3,121,5629,2017,3,1,"GR",5,3,"",2018-04-17,"126144","",,"",7,6
"530835935126144","375549817489998",39,3,121,5629,2017,3,1,"NT",5,0,"",2018-04-17,"126144","",,"",7,6
"530835931126144","375549817489998",39,3,121,5629,2017,3,1,"NT",1,0,"",2018-04-17,"126144","",,"",7,6
"530835932126144","375549817489998",39,3,121,5629,2017,3,1,"NT",2,0,"",2018-04-17,"126144","",,"",7,6
"530835933126144","375549817489998",39,3,121,5629,2017,3,1,"NT",3,0,"",2018-04-17,"126144","",,"",7,6
"530835934126144","375549817489998",39,3,121,5629,2017,3,1,"NT",4,0,"",2018-04-17,"126144","",,"",7,6
"530835936126144","375549817489998",39,3,121,5629,2017,3,1,"SH",1,27,"",2018-04-17,"126144","",,"",7,6
"530835937126144","375549817489998",39,3,121,5629,2017,3,1,"SH",2,30,"",2018-04-17,"126144","",,"",7,6
"530835938126144","375549817489998",39,3,121,5629,2017,3,1,"SH",3,10,"",2018-04-17,"126144","",,"",7,6
"530835939126144","375549817489998",39,3,121,5629,2017,3,1,"SH",4,3,"",2018-04-17,"126144","",,"",7,6
"530835940126144","375549817489998",39,3,121,5629,2017,3,1,"SH",5,30,"",2018-04-17,"126144","",,"",7,6
"530835926126144","375549817489998",39,3,121,5629,2017,3,1,"TT",1,43,"",2018-04-17,"126144","",,"",7,6
"530835927126144","375549817489998",39,3,121,5629,2017,3,1,"TT",2,25,"",2018-04-17,"126144","",,"",7,6
"530835928126144","375549817489998",39,3,121,5629,2017,3,1,"TT",3,15,"",2018-04-17,"126144","",,"",7,6
"530835929126144","375549817489998",39,3,121,5629,2017,3,1,"TT",4,80,"",2018-04-17,"126144","",,"",7,6
"530835930126144","375549817489998",39,3,121,5629,2017,3,1,"TT",5,85,"",2018-04-17,"126144","",,"",7,6
"530835971126144","375549817489998",39,3,121,5629,2017,4,1,"FB",1,5,"",2018-04-17,"126144","",,"",7,6
"530835972126144","375549817489998",39,3,121,5629,2017,4,1,"FB",2,1,"",2018-04-17,"126144","",,"",7,6
"530835973126144","375549817489998",39,3,121,5629,2017,4,1,"FB",3,0,"",2018-04-17,"126144","",,"",7,6
"530835974126144","375549817489998",39,3,121,5629,2017,4,1,"FB",4,0,"",2018-04-17,"126144","",,"",7,6
"530835975126144","375549817489998",39,3,121,5629,2017,4,1,"FB",5,5,"",2018-04-17,"126144","",,"",7,6
"530835976126144","375549817489998",39,3,121,5629,2017,4,1,"GR",1,3,"",2018-04-17,"126144","",,"",7,6
"530835977126144","375549817489998",39,3,121,5629,2017,4,1,"GR",2,1,"",2018-04-17,"126144","",,"",7,6
"530835978126144","375549817489998",39,3,121,5629,2017,4,1,"GR",3,0,"",2018-04-17,"126144","",,"",7,6
"530835979126144","375549817489998",39,3,121,5629,2017,4,1,"GR",4,0,"",2018-04-17,"126144","",,"",7,6
"530835980126144","375549817489998",39,3,121,5629,2017,4,1,"GR",5,3,"",2018-04-17,"126144","",,"",7,6
"530835961126144","375549817489998",39,3,121,5629,2017,4,1,"NT",1,0,"",2018-04-17,"126144","",,"",7,6
"530835962126144","375549817489998",39,3,121,5629,2017,4,1,"NT",2,0,"",2018-04-17,"126144","",,"",7,6
"530835963126144","375549817489998",39,3,121,5629,2017,4,1,"NT",3,0,"",2018-04-17,"126144","",,"",7,6
"530835964126144","375549817489998",39,3,121,5629,2017,4,1,"NT",4,0,"",2018-04-17,"126144","",,"",7,6
"530835965126144","375549817489998",39,3,121,5629,2017,4,1,"NT",5,0,"",2018-04-17,"126144","",,"",7,6
"530835966126144","375549817489998",39,3,121,5629,2017,4,1,"SH",1,15,"",2018-04-17,"126144","",,"",7,6
"530835967126144","375549817489998",39,3,121,5629,2017,4,1,"SH",2,10,"",2018-04-17,"126144","",,"",7,6
"530835968126144","375549817489998",39,3,121,5629,2017,4,1,"SH",3,5,"",2018-04-17,"126144","",,"",7,6
"530835969126144","375549817489998",39,3,121,5629,2017,4,1,"SH",4,5,"",2018-04-17,"126144","",,"",7,6
"530835970126144","375549817489998",39,3,121,5629,2017,4,1,"SH",5,15,"",2018-04-17,"126144","",,"",7,6
"530835956126144","375549817489998",39,3,121,5629,2017,4,1,"TT",1,8,"",2018-04-17,"126144","",,"",7,6
"530835957126144","375549817489998",39,3,121,5629,2017,4,1,"TT",2,10,"",2018-04-17,"126144","",,"",7,6
"530835958126144","375549817489998",39,3,121,5629,2017,4,1,"TT",3,15,"",2018-04-17,"126144","",,"",7,6
"530835959126144","375549817489998",39,3,121,5629,2017,4,1,"TT",4,85,"",2018-04-17,"126144","",,"",7,6
"530835960126144","375549817489998",39,3,121,5629,2017,4,1,"TT",5,87,"",2018-04-17,"126144","",,"",7,6
"530834165126144","375549739489998",39,5,129,4055,2017,1,1,"FB",1,25,"",2018-04-17,"126144","",,"",7,6
"530834166126144","375549739489998",39,5,129,4055,2017,1,1,"FB",2,10,"",2018-04-17,"126144","",,"",7,6
"530834167126144","375549739489998",39,5,129,4055,2017,1,1,"FB",3,0,"",2018-04-17,"126144","",,"",7,6
"530834168126144","375549739489998",39,5,129,4055,2017,1,1,"FB",4,0,"",2018-04-17,"126144","",,"",7,6
"530834169126144","375549739489998",39,5,129,4055,2017,1,1,"FB",5,26,"",2018-04-17,"126144","",,"",7,6
"530834170126144","375549739489998",39,5,129,4055,2017,1,1,"GR",1,26,"",2018-04-17,"126144","",,"",7,6
"530834171126144","375549739489998",39,5,129,4055,2017,1,1,"GR",2,6,"",2018-04-17,"126144","",,"",7,6
"530834172126144","375549739489998",39,5,129,4055,2017,1,1,"GR",3,0,"",2018-04-17,"126144","",,"",7,6
"530834173126144","375549739489998",39,5,129,4055,2017,1,1,"GR",4,0,"",2018-04-17,"126144","",,"",7,6
"530834174126144","375549739489998",39,5,129,4055,2017,1,1,"GR",5,27,"",2018-04-17,"126144","",,"",7,6
"530834155126144","375549739489998",39,5,129,4055,2017,1,1,"NT",1,0,"",2018-04-17,"126144","",,"",7,6
"530834156126144","375549739489998",39,5,129,4055,2017,1,1,"NT",2,0,"",2018-04-17,"126144","",,"",7,6
"530834157126144","375549739489998",39,5,129,4055,2017,1,1,"NT",3,0,"",2018-04-17,"126144","",,"",7,6
"530834158126144","375549739489998",39,5,129,4055,2017,1,1,"NT",4,0,"",2018-04-17,"126144","",,"",7,6
"530834159126144","375549739489998",39,5,129,4055,2017,1,1,"NT",5,0,"",2018-04-17,"126144","",,"",7,6
"530834160126144","375549739489998",39,5,129,4055,2017,1,1,"SH",1,26,"",2018-04-17,"126144","",,"",7,6
"530834161126144","375549739489998",39,5,129,4055,2017,1,1,"SH",2,40,"",2018-04-17,"126144","",,"",7,6
"530834162126144","375549739489998",39,5,129,4055,2017,1,1,"SH",3,6,"",2018-04-17,"126144","",,"",7,6
"530834163126144","375549739489998",39,5,129,4055,2017,1,1,"SH",4,20,"",2018-04-17,"126144","",,"",7,6
"530834164126144","375549739489998",39,5,129,4055,2017,1,1,"SH",5,45,"",2018-04-17,"126144","",,"",7,6
"530834150126144","375549739489998",39,5,129,4055,2017,1,1,"TT",1,26,"",2018-04-17,"126144","",,"",7,6
"530834151126144","375549739489998",39,5,129,4055,2017,1,1,"TT",2,20,"",2018-04-17,"126144","",,"",7,6
"530834152126144","375549739489998",39,5,129,4055,2017,1,1,"TT",3,11,"",2018-04-17,"126144","",,"",7,6
"530834153126144","375549739489998",39,5,129,4055,2017,1,1,"TT",4,80,"",2018-04-17,"126144","",,"",7,6
"530834154126144","375549739489998",39,5,129,4055,2017,1,1,"TT",5,85,"",2018-04-17,"126144","",,"",7,6
"530834195126144","375549739489998",39,5,129,4055,2017,4,1,"FB",1,25,"",2018-04-17,"126144","",,"",7,6
"530834196126144","375549739489998",39,5,129,4055,2017,4,1,"FB",2,4,"",2018-04-17,"126144","",,"",7,6
"530834197126144","375549739489998",39,5,129,4055,2017,4,1,"FB",3,0,"",2018-04-17,"126144","",,"",7,6
"530834198126144","375549739489998",39,5,129,4055,2017,4,1,"FB",4,0,"",2018-04-17,"126144","",,"",7,6
"530834199126144","375549739489998",39,5,129,4055,2017,4,1,"FB",5,25,"",2018-04-17,"126144","",,"",7,6
"530834200126144","375549739489998",39,5,129,4055,2017,4,1,"GR",1,16,"",2018-04-17,"126144","",,"",7,6
"530834201126144","375549739489998",39,5,129,4055,2017,4,1,"GR",2,5,"",2018-04-17,"126144","",,"",7,6
"530834202126144","375549739489998",39,5,129,4055,2017,4,1,"GR",3,0,"",2018-04-17,"126144","",,"",7,6
"530834203126144","375549739489998",39,5,129,4055,2017,4,1,"GR",4,0,"",2018-04-17,"126144","",,"",7,6
"530834204126144","375549739489998",39,5,129,4055,2017,4,1,"GR",5,16,"",2018-04-17,"126144","",,"",7,6
"530834185126144","375549739489998",39,5,129,4055,2017,4,1,"NT",1,0,"",2018-04-17,"126144","",,"",7,6
"530834186126144","375549739489998",39,5,129,4055,2017,4,1,"NT",2,0,"",2018-04-17,"126144","",,"",7,6
"530834187126144","375549739489998",39,5,129,4055,2017,4,1,"NT",3,0,"",2018-04-17,"126144","",,"",7,6
"530834188126144","375549739489998",39,5,129,4055,2017,4,1,"NT",4,0,"",2018-04-17,"126144","",,"",7,6
"530834189126144","375549739489998",39,5,129,4055,2017,4,1,"NT",5,0,"",2018-04-17,"126144","",,"",7,6
"530834190126144","375549739489998",39,5,129,4055,2017,4,1,"SH",1,70,"",2018-04-17,"126144","",,"",7,6
"530834191126144","375549739489998",39,5,129,4055,2017,4,1,"SH",2,25,"",2018-04-17,"126144","",,"",7,6
"530834192126144","375549739489998",39,5,129,4055,2017,4,1,"SH",3,5,"",2018-04-17,"126144","",,"",7,6
"530834193126144","375549739489998",39,5,129,4055,2017,4,1,"SH",4,15,"",2018-04-17,"126144","",,"",7,6
"530834194126144","375549739489998",39,5,129,4055,2017,4,1,"SH",5,75,"",2018-04-17,"126144","",,"",7,6
"530834180126144","375549739489998",39,5,129,4055,2017,4,1,"TT",1,11,"",2018-04-17,"126144","",,"",7,6
"530834181126144","375549739489998",39,5,129,4055,2017,4,1,"TT",2,5,"",2018-04-17,"126144","",,"",7,6
"530834182126144","375549739489998",39,5,129,4055,2017,4,1,"TT",3,15,"",2018-04-17,"126144","",,"",7,6
"530834183126144","375549739489998",39,5,129,4055,2017,4,1,"TT",4,80,"",2018-04-17,"126144","",,"",7,6
"530834184126144","375549739489998",39,5,129,4055,2017,4,1,"TT",5,82,"",2018-04-17,"126144","",,"",7,6
"530835703126144","375549760489998",39,1,141,3423,2017,1,1,"FB",1,8,"",2018-04-17,"126144","",,"",7,6
"530835704126144","375549760489998",39,1,141,3423,2017,1,1,"FB",2,1,"",2018-04-17,"126144","",,"",7,6
"530835705126144","375549760489998",39,1,141,3423,2017,1,1,"FB",3,0,"",2018-04-17,"126144","",,"",7,6
"530835706126144","375549760489998",39,1,141,3423,2017,1,1,"FB",4,0,"",2018-04-17,"126144","",,"",7,6
"530835707126144","375549760489998",39,1,141,3423,2017,1,1,"FB",5,8,"",2018-04-17,"126144","",,"",7,6
"530835708126144","375549760489998",39,1,141,3423,2017,1,1,"GR",1,8,"",2018-04-17,"126144","",,"",7,6
"530835709126144","375549760489998",39,1,141,3423,2017,1,1,"GR",2,1,"",2018-04-17,"126144","",,"",7,6
"530835710126144","375549760489998",39,1,141,3423,2017,1,1,"GR",3,0,"",2018-04-17,"126144","",,"",7,6
"530835711126144","375549760489998",39,1,141,3423,2017,1,1,"GR",4,0,"",2018-04-17,"126144","",,"",7,6
"530835712126144","375549760489998",39,1,141,3423,2017,1,1,"GR",5,8,"",2018-04-17,"126144","",,"",7,6
"530835693126144","375549760489998",39,1,141,3423,2017,1,1,"NT",1,0,"",2018-04-17,"126144","",,"",7,6
"530835694126144","375549760489998",39,1,141,3423,2017,1,1,"NT",2,0,"",2018-04-17,"126144","",,"",7,6
"530835695126144","375549760489998",39,1,141,3423,2017,1,1,"NT",3,0,"",2018-04-17,"126144","",,"",7,6
"530835696126144","375549760489998",39,1,141,3423,2017,1,1,"NT",4,0,"",2018-04-17,"126144","",,"",7,6
"530835697126144","375549760489998",39,1,141,3423,2017,1,1,"NT",5,0,"",2018-04-17,"126144","",,"",7,6
"530835698126144","375549760489998",39,1,141,3423,2017,1,1,"SH",1,12,"",2018-04-17,"126144","",,"",7,6
"530835699126144","375549760489998",39,1,141,3423,2017,1,1,"SH",2,5,"",2018-04-17,"126144","",,"",7,6
"530835700126144","375549760489998",39,1,141,3423,2017,1,1,"SH",3,1,"",2018-04-17,"126144","",,"",7,6
"530835701126144","375549760489998",39,1,141,3423,2017,1,1,"SH",4,0,"",2018-04-17,"126144","",,"",7,6
"530835702126144","375549760489998",39,1,141,3423,2017,1,1,"SH",5,13,"",2018-04-17,"126144","",,"",7,6
"530835688126144","375549760489998",39,1,141,3423,2017,1,1,"TT",1,15,"",2018-04-17,"126144","",,"",7,6
"530835689126144","375549760489998",39,1,141,3423,2017,1,1,"TT",2,10,"",2018-04-17,"126144","",,"",7,6
"530835690126144","375549760489998",39,1,141,3423,2017,1,1,"TT",3,25,"",2018-04-17,"126144","",,"",7,6
"530835691126144","375549760489998",39,1,141,3423,2017,1,1,"TT",4,85,"",2018-04-17,"126144","",,"",7,6
"530835692126144","375549760489998",39,1,141,3423,2017,1,1,"TT",5,85,"",2018-04-17,"126144","",,"",7,6
"530835733126144","375549760489998",39,1,141,3423,2017,3,1,"FB",1,2,"",2018-04-17,"126144","",,"",7,6
"530835734126144","375549760489998",39,1,141,3423,2017,3,1,"FB",2,0,"",2018-04-17,"126144","",,"",7,6
"530835735126144","375549760489998",39,1,141,3423,2017,3,1,"FB",3,0,"",2018-04-17,"126144","",,"",7,6
"530835736126144","375549760489998",39,1,141,3423,2017,3,1,"FB",4,0,"",2018-04-17,"126144","",,"",7,6
"530835737126144","375549760489998",39,1,141,3423,2017,3,1,"FB",5,2,"",2018-04-17,"126144","",,"",7,6
"530835738126144","375549760489998",39,1,141,3423,2017,3,1,"GR",1,2,"",2018-04-17,"126144","",,"",7,6
"530835739126144","375549760489998",39,1,141,3423,2017,3,1,"GR",2,0,"",2018-04-17,"126144","",,"",7,6
"530835740126144","375549760489998",39,1,141,3423,2017,3,1,"GR",3,0,"",2018-04-17,"126144","",,"",7,6
"530835741126144","375549760489998",39,1,141,3423,2017,3,1,"GR",4,0,"",2018-04-17,"126144","",,"",7,6
"530835742126144","375549760489998",39,1,141,3423,2017,3,1,"GR",5,2,"",2018-04-17,"126144","",,"",7,6
"530835723126144","375549760489998",39,1,141,3423,2017,3,1,"NT",1,0,"",2018-04-17,"126144","",,"",7,6
"530835724126144","375549760489998",39,1,141,3423,2017,3,1,"NT",2,0,"",2018-04-17,"126144","",,"",7,6
"530835725126144","375549760489998",39,1,141,3423,2017,3,1,"NT",3,0,"",2018-04-17,"126144","",,"",7,6
"530835726126144","375549760489998",39,1,141,3423,2017,3,1,"NT",4,0,"",2018-04-17,"126144","",,"",7,6
"530835727126144","375549760489998",39,1,141,3423,2017,3,1,"NT",5,0,"",2018-04-17,"126144","",,"",7,6
"530835728126144","375549760489998",39,1,141,3423,2017,3,1,"SH",1,2,"",2018-04-17,"126144","",,"",7,6
"530835729126144","375549760489998",39,1,141,3423,2017,3,1,"SH",2,0,"",2018-04-17,"126144","",,"",7,6
"530835730126144","375549760489998",39,1,141,3423,2017,3,1,"SH",3,0,"",2018-04-17,"126144","",,"",7,6
"530835731126144","375549760489998",39,1,141,3423,2017,3,1,"SH",4,0,"",2018-04-17,"126144","",,"",7,6
"530835732126144","375549760489998",39,1,141,3423,2017,3,1,"SH",5,2,"",2018-04-17,"126144","",,"",7,6
"530835718126144","375549760489998",39,1,141,3423,2017,3,1,"TT",1,3,"",2018-04-17,"126144","",,"",7,6
"530835719126144","375549760489998",39,1,141,3423,2017,3,1,"TT",2,2,"",2018-04-17,"126144","",,"",7,6
"530835763126144","375549760489998",39,1,141,3423,2017,4,1,"FB",1,5,"",2018-04-17,"126144","",,"",7,6
"530835720126144","375549760489998",39,1,141,3423,2017,3,1,"TT",3,10,"",2018-04-17,"126144","",,"",7,6
"530835721126144","375549760489998",39,1,141,3423,2017,3,1,"TT",4,87,"",2018-04-17,"126144","",,"",7,6
"530835722126144","375549760489998",39,1,141,3423,2017,3,1,"TT",5,87,"",2018-04-17,"126144","",,"",7,6
"530835764126144","375549760489998",39,1,141,3423,2017,4,1,"FB",2,1,"",2018-04-17,"126144","",,"",7,6
"530835765126144","375549760489998",39,1,141,3423,2017,4,1,"FB",3,0,"",2018-04-17,"126144","",,"",7,6
"530835767126144","375549760489998",39,1,141,3423,2017,4,1,"FB",5,5,"",2018-04-17,"126144","",,"",7,6
"530835766126144","375549760489998",39,1,141,3423,2017,4,1,"FB",4,0,"",2018-04-17,"126144","",,"",7,6
"530835768126144","375549760489998",39,1,141,3423,2017,4,1,"GR",1,5,"",2018-04-17,"126144","",,"",7,6
"530835769126144","375549760489998",39,1,141,3423,2017,4,1,"GR",2,1,"",2018-04-17,"126144","",,"",7,6
"530835770126144","375549760489998",39,1,141,3423,2017,4,1,"GR",3,0,"",2018-04-17,"126144","",,"",7,6
"530835771126144","375549760489998",39,1,141,3423,2017,4,1,"GR",4,0,"",2018-04-17,"126144","",,"",7,6
"530835772126144","375549760489998",39,1,141,3423,2017,4,1,"GR",5,5,"",2018-04-17,"126144","",,"",7,6
"530835753126144","375549760489998",39,1,141,3423,2017,4,1,"NT",1,0,"",2018-04-17,"126144","",,"",7,6
"530835754126144","375549760489998",39,1,141,3423,2017,4,1,"NT",2,0,"",2018-04-17,"126144","",,"",7,6
"530835755126144","375549760489998",39,1,141,3423,2017,4,1,"NT",3,0,"",2018-04-17,"126144","",,"",7,6
"530835756126144","375549760489998",39,1,141,3423,2017,4,1,"NT",4,0,"",2018-04-17,"126144","",,"",7,6
"530835757126144","375549760489998",39,1,141,3423,2017,4,1,"NT",5,0,"",2018-04-17,"126144","",,"",7,6
"530835758126144","375549760489998",39,1,141,3423,2017,4,1,"SH",1,8,"",2018-04-17,"126144","",,"",7,6
"530835759126144","375549760489998",39,1,141,3423,2017,4,1,"SH",2,4,"",2018-04-17,"126144","",,"",7,6
"530835760126144","375549760489998",39,1,141,3423,2017,4,1,"SH",3,2,"",2018-04-17,"126144","",,"",7,6
"530835761126144","375549760489998",39,1,141,3423,2017,4,1,"SH",4,1,"",2018-04-17,"126144","",,"",7,6
"530835762126144","375549760489998",39,1,141,3423,2017,4,1,"SH",5,8,"",2018-04-17,"126144","",,"",7,6
"530835748126144","375549760489998",39,1,141,3423,2017,4,1,"TT",1,4,"",2018-04-17,"126144","",,"",7,6
"530835749126144","375549760489998",39,1,141,3423,2017,4,1,"TT",2,6,"",2018-04-17,"126144","",,"",7,6
"530835750126144","375549760489998",39,1,141,3423,2017,4,1,"TT",3,26,"",2018-04-17,"126144","",,"",7,6
"530835751126144","375549760489998",39,1,141,3423,2017,4,1,"TT",4,55,"",2018-04-17,"126144","",,"",7,6
"530835752126144","375549760489998",39,1,141,3423,2017,4,1,"TT",5,57,"",2018-04-17,"126144","",,"",7,6
"530837964126144","375549770489998",39,1,145,2326,2017,1,1,"FB",1,10,"",2018-04-17,"126144","",,"",7,6
"530837965126144","375549770489998",39,1,145,2326,2017,1,1,"FB",2,3,"",2018-04-17,"126144","",,"",7,6
"530837966126144","375549770489998",39,1,145,2326,2017,1,1,"FB",3,0,"",2018-04-17,"126144","",,"",7,6
"530837967126144","375549770489998",39,1,145,2326,2017,1,1,"FB",4,0,"",2018-04-17,"126144","",,"",7,6
"530837968126144","375549770489998",39,1,145,2326,2017,1,1,"FB",5,10,"",2018-04-17,"126144","",,"",7,6
"530837969126144","375549770489998",39,1,145,2326,2017,1,1,"GR",1,6,"",2018-04-17,"126144","",,"",7,6
"530837970126144","375549770489998",39,1,145,2326,2017,1,1,"GR",2,1,"",2018-04-17,"126144","",,"",7,6
"530837971126144","375549770489998",39,1,145,2326,2017,1,1,"GR",3,0,"",2018-04-17,"126144","",,"",7,6
"530837972126144","375549770489998",39,1,145,2326,2017,1,1,"GR",4,0,"",2018-04-17,"126144","",,"",7,6
"530837973126144","375549770489998",39,1,145,2326,2017,1,1,"GR",5,6,"",2018-04-17,"126144","",,"",7,6
"530837954126144","375549770489998",39,1,145,2326,2017,1,1,"NT",1,0,"",2018-04-17,"126144","",,"",7,6
"530837955126144","375549770489998",39,1,145,2326,2017,1,1,"NT",2,0,"",2018-04-17,"126144","",,"",7,6
"530837956126144","375549770489998",39,1,145,2326,2017,1,1,"NT",3,0,"",2018-04-17,"126144","",,"",7,6
"530837957126144","375549770489998",39,1,145,2326,2017,1,1,"NT",4,0,"",2018-04-17,"126144","",,"",7,6
"530837958126144","375549770489998",39,1,145,2326,2017,1,1,"NT",5,0,"",2018-04-17,"126144","",,"",7,6
"530837959126144","375549770489998",39,1,145,2326,2017,1,1,"SH",1,5,"",2018-04-17,"126144","",,"",7,6
"530837960126144","375549770489998",39,1,145,2326,2017,1,1,"SH",2,3,"",2018-04-17,"126144","",,"",7,6
"530837961126144","375549770489998",39,1,145,2326,2017,1,1,"SH",3,1,"",2018-04-17,"126144","",,"",7,6
"530837962126144","375549770489998",39,1,145,2326,2017,1,1,"SH",4,0,"",2018-04-17,"126144","",,"",7,6
"530837963126144","375549770489998",39,1,145,2326,2017,1,1,"SH",5,7,"",2018-04-17,"126144","",,"",7,6
"530837949126144","375549770489998",39,1,145,2326,2017,1,1,"TT",1,6,"",2018-04-17,"126144","",,"",7,6
"530837950126144","375549770489998",39,1,145,2326,2017,1,1,"TT",2,3,"",2018-04-17,"126144","",,"",7,6
"530837951126144","375549770489998",39,1,145,2326,2017,1,1,"TT",3,6,"",2018-04-17,"126144","",,"",7,6
"530837952126144","375549770489998",39,1,145,2326,2017,1,1,"TT",4,55,"",2018-04-17,"126144","",,"",7,6
"530837953126144","375549770489998",39,1,145,2326,2017,1,1,"TT",5,57,"",2018-04-17,"126144","",,"",7,6
"530837994126144","375549770489998",39,1,145,2326,2017,2,1,"FB",1,12,"",2018-04-17,"126144","",,"",7,6
"530837995126144","375549770489998",39,1,145,2326,2017,2,1,"FB",2,2,"",2018-04-17,"126144","",,"",7,6
"530837996126144","375549770489998",39,1,145,2326,2017,2,1,"FB",3,0,"",2018-04-17,"126144","",,"",7,6
"530837997126144","375549770489998",39,1,145,2326,2017,2,1,"FB",4,0,"",2018-04-17,"126144","",,"",7,6
"530837998126144","375549770489998",39,1,145,2326,2017,2,1,"FB",5,12,"",2018-04-17,"126144","",,"",7,6
"530837999126144","375549770489998",39,1,145,2326,2017,2,1,"GR",1,35,"",2018-04-17,"126144","",,"",7,6
"530838000126144","375549770489998",39,1,145,2326,2017,2,1,"GR",2,3,"",2018-04-17,"126144","",,"",7,6
