"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","TRANSECT","SUBP","SMPLOCCD","MEASYEAR","CONDID","DUFFDEP","LITTDEP","FUELDEP","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","DLF_SAMPLE_METHOD","DUFF_METHOD","DUFF_NONSAMPLE_REASN_CD","LITTER_METHOD","LITTER_NONSAMPLE_REASN_CD","FUELBED_METHOD","FUELBED_NONSAMPLE_REASN_CD","DL_STATUS_CD"
"469316286489998","306266071489998",2016,39,87,1803,360,2,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469322184489998","306266444489998",2016,39,89,1536,45,4,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469322178489998","306266444489998",2016,39,89,1536,90,1,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469322182489998","306266444489998",2016,39,89,1536,135,3,2,,2,0.1,0.8,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469322180489998","306266444489998",2016,39,89,1536,180,2,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469322185489998","306266444489998",2016,39,89,1536,225,4,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469322179489998","306266444489998",2016,39,89,1536,270,1,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469322183489998","306266444489998",2016,39,89,1536,315,3,2,,2,0.1,0.7,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469322181489998","306266444489998",2016,39,89,1536,360,2,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469331732489998","306266664489998",2016,39,89,3008,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331726489998","306266664489998",2016,39,89,3008,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331730489998","306266664489998",2016,39,89,3008,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331729489998","306266664489998",2016,39,89,3008,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331733489998","306266664489998",2016,39,89,3008,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331727489998","306266664489998",2016,39,89,3008,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331731489998","306266664489998",2016,39,89,3008,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331728489998","306266664489998",2016,39,89,3008,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330355489998","306266253489998",2016,39,97,4449,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330349489998","306266253489998",2016,39,97,4449,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330353489998","306266253489998",2016,39,97,4449,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330352489998","306266253489998",2016,39,97,4449,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330356489998","306266253489998",2016,39,97,4449,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330350489998","306266253489998",2016,39,97,4449,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330354489998","306266253489998",2016,39,97,4449,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330351489998","306266253489998",2016,39,97,4449,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330615489998","306266303489998",2016,39,97,4535,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330609489998","306266303489998",2016,39,97,4535,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330613489998","306266303489998",2016,39,97,4535,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330612489998","306266303489998",2016,39,97,4535,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330616489998","306266303489998",2016,39,97,4535,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330610489998","306266303489998",2016,39,97,4535,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330614489998","306266303489998",2016,39,97,4535,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330611489998","306266303489998",2016,39,97,4535,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469326634489998","306266592489998",2016,39,99,3684,45,4,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469326628489998","306266592489998",2016,39,99,3684,90,1,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469326632489998","306266592489998",2016,39,99,3684,135,3,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469326630489998","306266592489998",2016,39,99,3684,180,2,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469326635489998","306266592489998",2016,39,99,3684,225,4,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469326629489998","306266592489998",2016,39,99,3684,270,1,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469326633489998","306266592489998",2016,39,99,3684,315,3,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469326631489998","306266592489998",2016,39,99,3684,360,2,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469329712489998","306266107489998",2016,39,101,5243,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329706489998","306266107489998",2016,39,101,5243,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329710489998","306266107489998",2016,39,101,5243,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329709489998","306266107489998",2016,39,101,5243,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329713489998","306266107489998",2016,39,101,5243,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329707489998","306266107489998",2016,39,101,5243,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329711489998","306266107489998",2016,39,101,5243,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329708489998","306266107489998",2016,39,101,5243,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331114489998","306266443489998",2016,39,103,1859,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331108489998","306266443489998",2016,39,103,1859,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331112489998","306266443489998",2016,39,103,1859,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331111489998","306266443489998",2016,39,103,1859,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331115489998","306266443489998",2016,39,103,1859,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331109489998","306266443489998",2016,39,103,1859,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331113489998","306266443489998",2016,39,103,1859,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331110489998","306266443489998",2016,39,103,1859,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469325781489998","306266564489998",2016,39,103,5429,45,4,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469325775489998","306266564489998",2016,39,103,5429,90,1,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469325779489998","306266564489998",2016,39,103,5429,135,3,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469325777489998","306266564489998",2016,39,103,5429,180,2,2,,2,0.1,0.3,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469325782489998","306266564489998",2016,39,103,5429,225,4,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469325776489998","306266564489998",2016,39,103,5429,270,1,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469325780489998","306266564489998",2016,39,103,5429,315,3,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469325778489998","306266564489998",2016,39,103,5429,360,2,2,,2,0.1,0.2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469321170489998","306266415489998",2016,39,105,2390,45,4,2,,1,0.1,1,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469321164489998","306266415489998",2016,39,105,2390,90,1,2,,1,0.1,1.1,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469321168489998","306266415489998",2016,39,105,2390,135,3,2,,1,0.1,1.3,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469321166489998","306266415489998",2016,39,105,2390,180,2,2,,1,0.1,0.8,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469321171489998","306266415489998",2016,39,105,2390,225,4,2,,1,0.1,0.8,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469321165489998","306266415489998",2016,39,105,2390,270,1,2,,1,0.1,0.6,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469321169489998","306266415489998",2016,39,105,2390,315,3,2,,1,0.1,0.9,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469321167489998","306266415489998",2016,39,105,2390,360,2,2,,1,0.1,0.7,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469319191489998","306266282489998",2016,39,107,4902,45,4,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469319185489998","306266282489998",2016,39,107,4902,90,1,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469319189489998","306266282489998",2016,39,107,4902,135,3,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469319187489998","306266282489998",2016,39,107,4902,180,2,2,,2,0.1,0.2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469319192489998","306266282489998",2016,39,107,4902,225,4,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469319186489998","306266282489998",2016,39,107,4902,270,1,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469319190489998","306266282489998",2016,39,107,4902,315,3,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469319188489998","306266282489998",2016,39,107,4902,360,2,2,,2,0.1,0.1,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469324191489998","306266525489998",2016,39,111,5542,45,4,2,,1,0.1,0.2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469324185489998","306266525489998",2016,39,111,5542,90,1,2,,1,0.1,0.2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469324189489998","306266525489998",2016,39,111,5542,135,3,2,,1,0.1,0.4,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469324187489998","306266525489998",2016,39,111,5542,180,2,2,,1,0.1,0.2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469324192489998","306266525489998",2016,39,111,5542,225,4,2,,1,0.1,0.2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469324186489998","306266525489998",2016,39,111,5542,270,1,2,,1,0.1,0.4,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469324190489998","306266525489998",2016,39,111,5542,315,3,2,,1,0.1,0.2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469324188489998","306266525489998",2016,39,111,5542,360,2,2,,1,0.1,0.3,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317972489998","306266171489998",2016,39,113,1116,45,4,2,,1,0,2.6,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317966489998","306266171489998",2016,39,113,1116,90,1,2,,1,0,2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317970489998","306266171489998",2016,39,113,1116,135,3,2,,1,0,0,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317968489998","306266171489998",2016,39,113,1116,180,2,2,,1,0,1.4,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317973489998","306266171489998",2016,39,113,1116,225,4,2,,1,0,0,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317967489998","306266171489998",2016,39,113,1116,270,1,2,,1,0,0.4,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317971489998","306266171489998",2016,39,113,1116,315,3,2,,1,0,0,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317969489998","306266171489998",2016,39,113,1116,360,2,2,,1,0,1.6,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469329675489998","306266103489998",2016,39,113,2839,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329669489998","306266103489998",2016,39,113,2839,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329673489998","306266103489998",2016,39,113,2839,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329672489998","306266103489998",2016,39,113,2839,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329676489998","306266103489998",2016,39,113,2839,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329670489998","306266103489998",2016,39,113,2839,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329674489998","306266103489998",2016,39,113,2839,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329671489998","306266103489998",2016,39,113,2839,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329623489998","306266089489998",2016,39,117,4997,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329617489998","306266089489998",2016,39,117,4997,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329621489998","306266089489998",2016,39,117,4997,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329620489998","306266089489998",2016,39,117,4997,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329624489998","306266089489998",2016,39,117,4997,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329618489998","306266089489998",2016,39,117,4997,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329622489998","306266089489998",2016,39,117,4997,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329619489998","306266089489998",2016,39,117,4997,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331191489998","306266466489998",2016,39,119,1857,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331185489998","306266466489998",2016,39,119,1857,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331189489998","306266466489998",2016,39,119,1857,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331188489998","306266466489998",2016,39,119,1857,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331192489998","306266466489998",2016,39,119,1857,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331186489998","306266466489998",2016,39,119,1857,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331190489998","306266466489998",2016,39,119,1857,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469331187489998","306266466489998",2016,39,119,1857,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330218489998","306266225489998",2016,39,125,3122,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330212489998","306266225489998",2016,39,125,3122,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330216489998","306266225489998",2016,39,125,3122,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330215489998","306266225489998",2016,39,125,3122,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330219489998","306266225489998",2016,39,125,3122,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330213489998","306266225489998",2016,39,125,3122,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330217489998","306266225489998",2016,39,125,3122,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330214489998","306266225489998",2016,39,125,3122,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329923489998","306266160489998",2016,39,139,4108,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329917489998","306266160489998",2016,39,139,4108,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329921489998","306266160489998",2016,39,139,4108,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329920489998","306266160489998",2016,39,139,4108,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329924489998","306266160489998",2016,39,139,4108,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329918489998","306266160489998",2016,39,139,4108,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329922489998","306266160489998",2016,39,139,4108,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329919489998","306266160489998",2016,39,139,4108,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469317028489998","306266116489998",2016,39,141,4924,45,4,2,,1,0.1,8,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317022489998","306266116489998",2016,39,141,4924,90,1,2,,1,0.1,2.2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317026489998","306266116489998",2016,39,141,4924,135,3,2,,1,0,0.5,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317024489998","306266116489998",2016,39,141,4924,180,2,2,,2,0,0,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317029489998","306266116489998",2016,39,141,4924,225,4,2,,1,0.1,6,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317023489998","306266116489998",2016,39,141,4924,270,1,2,,1,0,0,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317027489998","306266116489998",2016,39,141,4924,315,3,2,,1,0.1,2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469317025489998","306266116489998",2016,39,141,4924,360,2,2,,2,0,0,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469329995489998","306266177489998",2016,39,143,4070,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329989489998","306266177489998",2016,39,143,4070,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329993489998","306266177489998",2016,39,143,4070,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329992489998","306266177489998",2016,39,143,4070,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329996489998","306266177489998",2016,39,143,4070,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329990489998","306266177489998",2016,39,143,4070,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329994489998","306266177489998",2016,39,143,4070,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329991489998","306266177489998",2016,39,143,4070,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329811489998","306266128489998",2016,39,143,5160,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329805489998","306266128489998",2016,39,143,5160,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329809489998","306266128489998",2016,39,143,5160,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329808489998","306266128489998",2016,39,143,5160,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329812489998","306266128489998",2016,39,143,5160,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329806489998","306266128489998",2016,39,143,5160,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329810489998","306266128489998",2016,39,143,5160,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329807489998","306266128489998",2016,39,143,5160,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469323268489998","306266490489998",2016,39,145,4764,45,4,2,,1,1,2.2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469323262489998","306266490489998",2016,39,145,4764,90,1,2,,1,0.3,3.1,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469323266489998","306266490489998",2016,39,145,4764,135,3,2,,1,0,0.6,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469323264489998","306266490489998",2016,39,145,4764,180,2,2,,1,0,0.7,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469323269489998","306266490489998",2016,39,145,4764,225,4,2,,1,0,0.2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469323263489998","306266490489998",2016,39,145,4764,270,1,2,,1,0.2,1.6,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469323267489998","306266490489998",2016,39,145,4764,315,3,2,,1,0.2,2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469323265489998","306266490489998",2016,39,145,4764,360,2,2,,1,0,1.1,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469318704489998","306266244489998",2016,39,147,4302,45,4,2,,2,0.1,0.3,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469318698489998","306266244489998",2016,39,147,4302,90,1,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469318702489998","306266244489998",2016,39,147,4302,135,3,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469318700489998","306266244489998",2016,39,147,4302,180,2,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469318705489998","306266244489998",2016,39,147,4302,225,4,2,,2,0.1,0.2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469318699489998","306266244489998",2016,39,147,4302,270,1,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469318703489998","306266244489998",2016,39,147,4302,315,3,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469318701489998","306266244489998",2016,39,147,4302,360,2,2,,1,,,,"",2017-05-11,"489998","",,"","3",,,,,,,1
"469330027489998","306266181489998",2016,39,147,4851,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330021489998","306266181489998",2016,39,147,4851,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330025489998","306266181489998",2016,39,147,4851,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330024489998","306266181489998",2016,39,147,4851,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330028489998","306266181489998",2016,39,147,4851,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330022489998","306266181489998",2016,39,147,4851,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330026489998","306266181489998",2016,39,147,4851,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330023489998","306266181489998",2016,39,147,4851,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330714489998","306266320489998",2016,39,147,5361,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330708489998","306266320489998",2016,39,147,5361,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330712489998","306266320489998",2016,39,147,5361,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330711489998","306266320489998",2016,39,147,5361,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330715489998","306266320489998",2016,39,147,5361,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330709489998","306266320489998",2016,39,147,5361,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330713489998","306266320489998",2016,39,147,5361,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469330710489998","306266320489998",2016,39,147,5361,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329526489998","306266061489998",2016,39,149,3246,45,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329520489998","306266061489998",2016,39,149,3246,90,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329524489998","306266061489998",2016,39,149,3246,135,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329523489998","306266061489998",2016,39,149,3246,180,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329527489998","306266061489998",2016,39,149,3246,225,4,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329521489998","306266061489998",2016,39,149,3246,270,1,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329525489998","306266061489998",2016,39,149,3246,315,3,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469329522489998","306266061489998",2016,39,149,3246,360,2,2,2016,1,0,0,,"",2017-05-11,"489998","",,"","3",2,,2,,,,1
"469325269489998","306266546489998",2016,39,151,3807,45,4,2,,1,0.1,0.2,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
"469325263489998","306266546489998",2016,39,151,3807,90,1,2,,1,0.1,0.3,,"",2017-05-11,"489998","",,"","3",1,,1,,,,1
