"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","TRANSECT","SEGMNT","MEASYEAR","CONDID","SLOPE_BEGNDIST","SLOPE_ENDDIST","SLOPE","HORIZ_LENGTH","HORIZ_BEGNDIST","HORIZ_ENDDIST","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_IN_INSTANCE","MODIFIED_DATE","SEGMNT_STATUS_CD","SEGMNT_NONSAMPLE_REASN_CD","TRANSECT_LENGTH"
"382555051489998","251630527489998",2015,39,15,5719,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555052489998","251630527489998",2015,39,15,5719,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555053489998","251630527489998",2015,39,15,5719,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554397489998","251630410489998",2015,39,21,1314,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554398489998","251630410489998",2015,39,21,1314,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554400489998","251630410489998",2015,39,21,1314,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554399489998","251630410489998",2015,39,21,1314,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554401489998","251630410489998",2015,39,21,1314,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554402489998","251630410489998",2015,39,21,1314,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554403489998","251630410489998",2015,39,21,1314,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554404489998","251630410489998",2015,39,21,1314,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555009489998","251630522489998",2015,39,21,2707,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555010489998","251630522489998",2015,39,21,2707,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555012489998","251630522489998",2015,39,21,2707,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555011489998","251630522489998",2015,39,21,2707,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555013489998","251630522489998",2015,39,21,2707,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555014489998","251630522489998",2015,39,21,2707,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555015489998","251630522489998",2015,39,21,2707,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555016489998","251630522489998",2015,39,21,2707,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"381542466489998","251630694489998",2015,39,25,2368,1,90,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381542467489998","251630694489998",2015,39,25,2368,1,270,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381542468489998","251630694489998",2015,39,25,2368,2,180,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381542469489998","251630694489998",2015,39,25,2368,2,360,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381542470489998","251630694489998",2015,39,25,2368,3,135,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381542471489998","251630694489998",2015,39,25,2368,3,315,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381542472489998","251630694489998",2015,39,25,2368,4,45,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381542473489998","251630694489998",2015,39,25,2368,4,225,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537315489998","251630448489998",2015,39,25,5374,1,90,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537316489998","251630448489998",2015,39,25,5374,1,270,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537317489998","251630448489998",2015,39,25,5374,2,180,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537318489998","251630448489998",2015,39,25,5374,2,360,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537319489998","251630448489998",2015,39,25,5374,3,135,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537320489998","251630448489998",2015,39,25,5374,3,315,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537321489998","251630448489998",2015,39,25,5374,4,45,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537322489998","251630448489998",2015,39,25,5374,4,225,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"382554853489998","251630499489998",2015,39,27,4578,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554854489998","251630499489998",2015,39,27,4578,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554856489998","251630499489998",2015,39,27,4578,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554855489998","251630499489998",2015,39,27,4578,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554857489998","251630499489998",2015,39,27,4578,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554858489998","251630499489998",2015,39,27,4578,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554859489998","251630499489998",2015,39,27,4578,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554860489998","251630499489998",2015,39,27,4578,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"381541908489998","251630667489998",2015,39,29,2347,1,90,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541909489998","251630667489998",2015,39,29,2347,1,270,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541910489998","251630667489998",2015,39,29,2347,2,180,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541911489998","251630667489998",2015,39,29,2347,2,360,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541912489998","251630667489998",2015,39,29,2347,3,135,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541913489998","251630667489998",2015,39,29,2347,3,315,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541914489998","251630667489998",2015,39,29,2347,4,45,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541915489998","251630667489998",2015,39,29,2347,4,225,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532242489998","171867797020004",2015,39,31,1154,1,90,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532243489998","171867797020004",2015,39,31,1154,1,270,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532244489998","171867797020004",2015,39,31,1154,2,180,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532245489998","171867797020004",2015,39,31,1154,2,360,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532246489998","171867797020004",2015,39,31,1154,3,135,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532247489998","171867797020004",2015,39,31,1154,3,315,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532248489998","171867797020004",2015,39,31,1154,4,45,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532249489998","171867797020004",2015,39,31,1154,4,225,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381539570489998","251630598489998",2015,39,31,1999,1,90,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381539571489998","251630598489998",2015,39,31,1999,1,270,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381539572489998","251630598489998",2015,39,31,1999,2,180,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381539573489998","251630598489998",2015,39,31,1999,2,360,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381539574489998","251630598489998",2015,39,31,1999,3,135,1,,2,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381539575489998","251630598489998",2015,39,31,1999,3,315,1,,2,0,1,,1,0,1,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381539576489998","251630598489998",2015,39,31,1999,3,315,2,,1,1,24,,23,1,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381539577489998","251630598489998",2015,39,31,1999,4,45,1,,2,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381539578489998","251630598489998",2015,39,31,1999,4,225,1,,2,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532352489998","171867801020004",2015,39,31,3618,1,90,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532353489998","171867801020004",2015,39,31,3618,1,270,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532354489998","171867801020004",2015,39,31,3618,2,180,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532355489998","171867801020004",2015,39,31,3618,2,360,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532356489998","171867801020004",2015,39,31,3618,3,135,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532357489998","171867801020004",2015,39,31,3618,3,315,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532358489998","171867801020004",2015,39,31,3618,4,45,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381532359489998","171867801020004",2015,39,31,3618,4,225,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"382555254489998","251630587489998",2015,39,31,7037,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555255489998","251630587489998",2015,39,31,7037,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555257489998","251630587489998",2015,39,31,7037,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555260489998","251630587489998",2015,39,31,7037,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555256489998","251630587489998",2015,39,31,7037,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555258489998","251630587489998",2015,39,31,7037,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555259489998","251630587489998",2015,39,31,7037,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555261489998","251630587489998",2015,39,31,7037,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553300489998","171867551020004",2015,39,33,3351,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553301489998","171867551020004",2015,39,33,3351,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553303489998","171867551020004",2015,39,33,3351,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553302489998","171867551020004",2015,39,33,3351,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553304489998","171867551020004",2015,39,33,3351,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553305489998","171867551020004",2015,39,33,3351,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553306489998","171867551020004",2015,39,33,3351,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553307489998","171867551020004",2015,39,33,3351,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553081489998","171867400020004",2015,39,33,4445,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553082489998","171867400020004",2015,39,33,4445,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553084489998","171867400020004",2015,39,33,4445,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553083489998","171867400020004",2015,39,33,4445,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553085489998","171867400020004",2015,39,33,4445,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553086489998","171867400020004",2015,39,33,4445,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553087489998","171867400020004",2015,39,33,4445,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553088489998","171867400020004",2015,39,33,4445,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553188489998","171867471020004",2015,39,33,5336,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553189489998","171867471020004",2015,39,33,5336,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553191489998","171867471020004",2015,39,33,5336,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553190489998","171867471020004",2015,39,33,5336,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553192489998","171867471020004",2015,39,33,5336,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553193489998","171867471020004",2015,39,33,5336,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553194489998","171867471020004",2015,39,33,5336,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553195489998","171867471020004",2015,39,33,5336,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554067489998","251630341489998",2015,39,33,5400,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554068489998","251630341489998",2015,39,33,5400,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554070489998","251630341489998",2015,39,33,5400,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554069489998","251630341489998",2015,39,33,5400,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554071489998","251630341489998",2015,39,33,5400,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554072489998","251630341489998",2015,39,33,5400,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554073489998","251630341489998",2015,39,33,5400,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554074489998","251630341489998",2015,39,33,5400,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555377489998","251630638489998",2015,39,35,3510,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555378489998","251630638489998",2015,39,35,3510,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555380489998","251630638489998",2015,39,35,3510,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555379489998","251630638489998",2015,39,35,3510,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555381489998","251630638489998",2015,39,35,3510,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555382489998","251630638489998",2015,39,35,3510,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555383489998","251630638489998",2015,39,35,3510,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555384489998","251630638489998",2015,39,35,3510,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553059489998","171867395020004",2015,39,37,5837,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553060489998","171867395020004",2015,39,37,5837,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553062489998","171867395020004",2015,39,37,5837,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553061489998","171867395020004",2015,39,37,5837,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553063489998","171867395020004",2015,39,37,5837,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553064489998","171867395020004",2015,39,37,5837,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553065489998","171867395020004",2015,39,37,5837,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553066489998","171867395020004",2015,39,37,5837,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554300489998","251630395489998",2015,39,41,3216,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554301489998","251630395489998",2015,39,41,3216,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554303489998","251630395489998",2015,39,41,3216,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554302489998","251630395489998",2015,39,41,3216,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554304489998","251630395489998",2015,39,41,3216,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554305489998","251630395489998",2015,39,41,3216,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554306489998","251630395489998",2015,39,41,3216,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554307489998","251630395489998",2015,39,41,3216,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554521489998","251630434489998",2015,39,49,5006,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554522489998","251630434489998",2015,39,49,5006,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554524489998","251630434489998",2015,39,49,5006,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554523489998","251630434489998",2015,39,49,5006,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554525489998","251630434489998",2015,39,49,5006,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554526489998","251630434489998",2015,39,49,5006,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554527489998","251630434489998",2015,39,49,5006,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382554528489998","251630434489998",2015,39,49,5006,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553466489998","171867650020004",2015,39,51,3341,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553467489998","171867650020004",2015,39,51,3341,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553469489998","171867650020004",2015,39,51,3341,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553468489998","171867650020004",2015,39,51,3341,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553470489998","171867650020004",2015,39,51,3341,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553471489998","171867650020004",2015,39,51,3341,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553472489998","171867650020004",2015,39,51,3341,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382553473489998","171867650020004",2015,39,51,3341,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"381540547489998","251630625489998",2015,39,53,1418,1,90,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381540548489998","251630625489998",2015,39,53,1418,1,270,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381540549489998","251630625489998",2015,39,53,1418,2,180,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381540550489998","251630625489998",2015,39,53,1418,2,360,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381540551489998","251630625489998",2015,39,53,1418,3,135,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381540552489998","251630625489998",2015,39,53,1418,3,315,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381540553489998","251630625489998",2015,39,53,1418,4,45,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381540554489998","251630625489998",2015,39,53,1418,4,225,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"382555281489998","251630619489998",2015,39,53,4620,1,90,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555282489998","251630619489998",2015,39,53,4620,1,270,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555284489998","251630619489998",2015,39,53,4620,2,180,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555283489998","251630619489998",2015,39,53,4620,2,360,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555285489998","251630619489998",2015,39,53,4620,3,135,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555286489998","251630619489998",2015,39,53,4620,3,315,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555287489998","251630619489998",2015,39,53,4620,4,45,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"382555288489998","251630619489998",2015,39,53,4620,4,225,1,2015,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,24
"381541352489998","251630645489998",2015,39,55,1995,1,90,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541353489998","251630645489998",2015,39,55,1995,1,270,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541354489998","251630645489998",2015,39,55,1995,2,180,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541355489998","251630645489998",2015,39,55,1995,2,360,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541356489998","251630645489998",2015,39,55,1995,3,135,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541357489998","251630645489998",2015,39,55,1995,3,315,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541358489998","251630645489998",2015,39,55,1995,4,45,1,,2,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381541359489998","251630645489998",2015,39,55,1995,4,225,1,,2,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537844489998","251630488489998",2015,39,57,2629,1,90,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537845489998","251630488489998",2015,39,57,2629,1,270,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537846489998","251630488489998",2015,39,57,2629,2,180,1,,2,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537847489998","251630488489998",2015,39,57,2629,2,360,1,,2,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537848489998","251630488489998",2015,39,57,2629,3,135,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537849489998","251630488489998",2015,39,57,2629,3,315,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537850489998","251630488489998",2015,39,57,2629,4,45,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
"381537851489998","251630488489998",2015,39,57,2629,4,225,1,,1,0,24,,24,0,24,"",2016-03-25,"489998","","126144",2019-06-14,1,,
