"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","TRANSECT","CWDID","MEASYEAR","CONDID","SLOPDIST","HORIZ_DIST","SPCD","DECAYCD","TRANSDIA","SMALLDIA","LARGEDIA","LENGTH","HOLLOWCD","CWDHSTCD","VOLCF","DRYBIO","CARBON","COVER_PCT","LPA_UNADJ","LPA_PLOT","LPA_COND","LPA_UNADJ_RGN","LPA_PLOT_RGN","LPA_COND_RGN","COVER_PCT_RGN","CHARRED_CD","ORNTCD_PNWRS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CWD_SAMPLE_METHOD","HOLLOW_DIA","HORIZ_DIST_CD","INCLINATION","LARGE_END_DIA_CLASS","LENGTH_CD","VOLCF_AC_UNADJ","VOLCF_AC_PLOT","VOLCF_AC_COND","DRYBIO_AC_UNADJ","DRYBIO_AC_PLOT","DRYBIO_AC_COND","CARBON_AC_UNADJ","CARBON_AC_PLOT","CARBON_AC_COND"
"469321940489998","306266437489998",2016,39,73,5197,2,360,1,,1,,7.1,998,3,3,,,,"",,,,,0.20453125,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,17.49348826875,17.49348826875,17.49348826875,255.43291830498,255.43291830498,255.43291830498,125.41756288774518,125.41756288774518,125.41756288774518
"469325638489998","306266557489998",2016,39,79,4747,1,270,1,,1,,8.3,316,3,3,,,,"",,,,,0.20453125,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,17.49348826875,17.49348826875,17.49348826875,311.8355631289899,311.8355631289899,311.8355631289899,153.1112614963340409,153.1112614963340409,153.1112614963340409
"469324853489998","306266536489998",2016,39,79,5661,1,90,1,,1,,7.6,131,4,4,,,,"",,,,,3.63611111111111111111111111111111111111E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",1,1,,,2,29.15581378125,29.15581378125,38.874418375,361.6995618818595,361.6995618818595,482.266082509146,188.4454717404487995,188.4454717404487995,251.260628987265066
"469324854489998","306266536489998",2016,39,79,5661,2,180,1,,1,,16.9,998,4,3,,,,"",,,,,2.72708333333333333333333333333333333333E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,17.49348826875,17.49348826875,23.324651025,238.404057084648,238.404057084648,317.872076112864,117.056392028562168,117.056392028562168,156.075189371416224
"469322763489998","306266474489998",2016,39,85,4436,3,135,1,,2,,2,830,3,18,,,,"",,,,,4.90875,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,629.765577675,1259.53115535,2519.0623107,10256.61410424612,20513.22820849224,41026.45641698448,5035.99752518484492,10071.99505036968984,20143.99010073937968
"469322764489998","306266474489998",2016,39,85,4436,3,135,2,,2,,18.6,830,3,3,,,,"",,,,,0.818125,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,17.49348826875,34.9869765375,69.973953075,284.90594734017,569.81189468034,1139.62378936068,139.88882014402347,279.77764028804694,559.55528057609388
"469322765489998","306266474489998",2016,39,85,4436,3,135,3,,2,,23.5,830,3,5,,,,"",,,,,1.36354166666666666666666666666666666667E00,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,48.59302296875,97.1860459375,194.372091875,791.40540927825,1582.8108185565,3165.621637113,388.58005595562075,777.1601119112415,1554.320223822483
"469322766489998","306266474489998",2016,39,85,4436,3,315,1,,2,,1.8,830,3,18,,,,"",,,,,4.90875,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,629.765577675,1259.53115535,2519.0623107,10256.61410424612,20513.22820849224,41026.45641698448,5035.99752518484492,10071.99505036968984,20143.99010073937968
"469322767489998","306266474489998",2016,39,85,4436,3,315,2,,2,,4.9,830,3,17,,,,"",,,,,4.63604166666666666666666666666666666667E00,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,561.73534551875,1123.4706910375,2246.941382075,9148.64653125657,18297.29306251314,36594.58612502628,4491.98544684697587,8983.97089369395174,17967.94178738790348
"469316277489998","306266071489998",2016,39,87,1803,3,135,1,,2,,22.1,621,3,7,,,,"",,,,,1.90895833333333333333333333333333333333E00,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,95.24232501875,380.969300075,380.969300075,1243.300930180764,4973.203720723056,4973.203720723056,610.460756718755124,2441.843026875020496,2441.843026875020496
"469316278489998","306266071489998",2016,39,87,1803,3,135,2,,2,,23,998,3,4,,,,"",,,,,1.09083333333333333333333333333333333333E00,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,31.0995347,124.3981388,124.3981388,454.10296587552,1816.41186350208,1816.41186350208,222.96455624488032,891.85822497952128,891.85822497952128
"469322173489998","306266444489998",2016,39,89,1536,3,135,1,,2,,1.2,743,4,5,,,,"",,,,,1.36354166666666666666666666666666666667E00,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,2,48.59302296875,194.372091875,194.372091875,458.4693405474,1833.8773621896,1833.8773621896,225.1084462087734,900.4337848350936,900.4337848350936
"469321152489998","306266415489998",2016,39,105,2390,1,90,1,,1,,6.1,316,3,4,,,,"",,,,,2.72708333333333333333333333333333333333E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,31.0995347,31.0995347,31.0995347,554.3743344515376,554.3743344515376,554.3743344515376,272.1977982157049616,272.1977982157049616,272.1977982157049616
"469321153489998","306266415489998",2016,39,105,2390,1,90,2,,1,,23.3,521,3,8,,,,"",,,,,5.45416666666666666666666666666666666667E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,124.3981388,124.3981388,124.3981388,2235.58383200256,2235.58383200256,2235.58383200256,1097.67166151325696,1097.67166151325696,1097.67166151325696
"469321157489998","306266415489998",2016,39,105,2390,3,135,1,,1,,23.7,998,4,5,,,,"",,,,,3.40885416666666666666666666666666666667E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,48.59302296875,48.59302296875,48.59302296875,662.2334919018,662.2334919018,662.2334919018,325.1566445237838,325.1566445237838,325.1566445237838
"469321158489998","306266415489998",2016,39,105,2390,3,135,2,,1,,12.3,998,4,7,,,,"",,,,,4.77239583333333333333333333333333333333E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",3,1,,,1,77.74883675,77.74883675,77.74883675,1059.57358704288,1059.57358704288,1059.57358704288,520.25063123805408,520.25063123805408,520.25063123805408
"469321159489998","306266415489998",2016,39,105,2390,3,135,3,,1,,7,998,4,10,,,,"",,,,,6.81770833333333333333333333333333333333E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",5,1,,,1,145.77906890625,145.77906890625,145.77906890625,1986.7004757054,1986.7004757054,1986.7004757054,975.4699335713514,975.4699335713514,975.4699335713514
"469321155489998","306266415489998",2016,39,105,2390,2,180,1,,1,,13.2,998,3,7,,,,"",,,,,4.77239583333333333333333333333333333333E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,95.24232501875,95.24232501875,95.24232501875,1390.69033299378,1390.69033299378,1390.69033299378,682.82895349994598,682.82895349994598,682.82895349994598
"469321156489998","306266415489998",2016,39,105,2390,2,180,2,,1,,20.3,998,4,3,,,,"",,,,,0.20453125,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",1,1,,,2,15.54976735,15.54976735,15.54976735,211.914717408576,211.914717408576,211.914717408576,104.050126247610816,104.050126247610816,104.050126247610816
"469321154489998","306266415489998",2016,39,105,2390,1,270,1,,1,,12,998,3,4,,,,"",,,,,2.72708333333333333333333333333333333333E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488032,222.96455624488032,222.96455624488032
"469324180489998","306266525489998",2016,39,111,5542,4,45,1,,1,,3.6,998,3,4,,,,"",,,,,2.72708333333333333333333333333333333333E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,2,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488032,222.96455624488032,222.96455624488032
"469324176489998","306266525489998",2016,39,111,5542,2,180,1,,1,,18.1,762,4,5,,,,"",,,,,3.40885416666666666666666666666666666667E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,48.59302296875,48.59302296875,48.59302296875,598.55719460355,598.55719460355,598.55719460355,293.89158255034305,293.89158255034305,293.89158255034305
"469324177489998","306266525489998",2016,39,111,5542,3,315,1,,1,,3,833,3,4,,,,"",,,,,2.72708333333333333333333333333333333333E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",1,1,,,1,29.15581378125,29.15581378125,29.15581378125,702.98632217268,702.98632217268,702.98632217268,345.16628418678588,345.16628418678588,345.16628418678588
"469324178489998","306266525489998",2016,39,111,5542,3,315,2,,1,,21.2,531,2,9,,,,"",,,,,0.61359375,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,157.44139441875,157.44139441875,157.44139441875,3378.0021011532432,3378.0021011532432,3378.0021011532432,1658.5990316662424112,1658.5990316662424112,1658.5990316662424112
"469324179489998","306266525489998",2016,39,111,5542,3,315,3,,1,,22.5,883,3,23,,,,"",,,,,1.56807291666666666666666666666666666667E00,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,1028.22836601875,1028.22836601875,1028.22836601875,15013.77930925938,15013.77930925938,15013.77930925938,7371.76564084635558,7371.76564084635558,7371.76564084635558
"469317959489998","306266171489998",2016,39,113,1116,3,135,1,,1,,13.6,970,3,5,,,,"",,,,,3.40885416666666666666666666666666666667E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,48.59302296875,48.59302296875,48.59302296875,736.82572587975,736.82572587975,736.82572587975,361.78143140695725,361.78143140695725,361.78143140695725
"469317960489998","306266171489998",2016,39,113,1116,3,315,1,,1,,4.9,621,4,16,,,,"",,,,,1.09083333333333333333333333333333333333E00,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,497.5925552,497.5925552,497.5925552,4384.228292760576,4384.228292760576,4384.228292760576,2152.656091745442816,2152.656091745442816,2152.656091745442816
"469317961489998","306266171489998",2016,39,113,1116,3,315,2,,1,,12.6,541,3,6,,,,"",,,,,0.4090625,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,69.973953075,69.973953075,69.973953075,1080.6777312903,1080.6777312903,1080.6777312903,530.6127660635373,530.6127660635373,530.6127660635373
"469317958489998","306266171489998",2016,39,113,1116,2,360,1,,1,,1,998,3,9,,,,"",,,,,0.61359375,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,157.44139441875,157.44139441875,157.44139441875,2298.89626474482,2298.89626474482,2298.89626474482,1128.75806598970662,1128.75806598970662,1128.75806598970662
"469317017489998","306266116489998",2016,39,141,4924,4,45,1,,1,,9.3,998,3,5,,,,"",,,,,4.54513888888888888888888888888888888889E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,2,48.59302296875,48.59302296875,6.47906972916666666666666666666666666667E01,709.5358841805,709.5358841805,946.047845574,348.3821191326255,348.3821191326255,464.509492176834
"469317013489998","306266116489998",2016,39,141,4924,2,180,1,,2,,14,531,1,3,,,,"",,,,,0.818125,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,17.49348826875,17.49348826875,69.973953075,596.6214351656832,596.6214351656832,2386.4857406627328,292.9411246663504512,292.9411246663504512,1171.7644986654018048
"469317014489998","306266116489998",2016,39,141,4924,3,315,1,,1,,22,318,4,10,,,,"",,,,,9.09027777777777777777777777777777777778E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,194.372091875,194.372091875,2.59162789166666666666666666666666666667E02,3056.462270316,3056.462270316,4.07528302708800000000000000000000000001E03,1500.722974725156,1500.722974725156,2.000963966300208E03
"469317015489998","306266116489998",2016,39,141,4924,3,315,2,,1,,22.9,318,4,4,,,,"",,,,,3.63611111111111111111111111111111111111E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,2,31.0995347,31.0995347,4.14660462666666666666666666666666666667E01,489.03396325056,489.03396325056,652.04528433408,240.11567595602496,240.11567595602496,320.15423460803328
"469317016489998","306266116489998",2016,39,141,4924,3,315,3,,1,,23.5,318,4,4,,,,"",,,,,3.63611111111111111111111111111111111111E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,31.0995347,31.0995347,4.14660462666666666666666666666666666667E01,489.03396325056,489.03396325056,652.04528433408,240.11567595602496,240.11567595602496,320.15423460803328
"469323256489998","306266490489998",2016,39,145,4764,4,45,1,,1,,1.1,833,3,5,,,,"",,,,,3.40885416666666666666666666666666666667E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,48.59302296875,48.59302296875,48.59302296875,1171.6438702878,1171.6438702878,1171.6438702878,575.2771403113098,575.2771403113098,575.2771403113098
"469323257489998","306266490489998",2016,39,145,4764,4,225,1,,1,,7.5,833,3,5,,,,"",,,,,3.40885416666666666666666666666666666667E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,48.59302296875,48.59302296875,48.59302296875,1171.6438702878,1171.6438702878,1171.6438702878,575.2771403113098,575.2771403113098,575.2771403113098
"469323255489998","306266490489998",2016,39,145,4764,2,360,1,,1,,23.5,998,4,3,,,,"",,,,,0.20453125,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",2,1,,,1,9.71860459375,9.71860459375,9.71860459375,132.44669838036,132.44669838036,132.44669838036,65.03132890475676,65.03132890475676,65.03132890475676
"469325258489998","306266546489998",2016,39,151,3807,3,315,1,,1,,20.5,970,3,5,,,,"",,,,,3.40885416666666666666666666666666666667E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,48.59302296875,48.59302296875,48.59302296875,736.82572587975,736.82572587975,736.82572587975,361.78143140695725,361.78143140695725,361.78143140695725
"469326589489998","306266590489998",2016,39,155,4794,4,45,1,,1,,0.3,830,2,3,,,,"",,,,,0.20453125,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,17.49348826875,17.49348826875,17.49348826875,493.836975389628,493.836975389628,493.836975389628,242.473954916307348,242.473954916307348,242.473954916307348
"469318784489998","306266249489998",2016,39,159,1072,3,135,1,,1,,14.6,541,2,7,,,,"",,,,,1.01811111111111111111111111111111111111E00,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,95.24232501875,95.24232501875,2.03183626706666666666666666666666666667E02,2549.59894382193,2549.59894382193,5.43914441348678400000000000000000000001E03,1251.85308141656763,1251.85308141656763,2.670619907022010944E03
"469326590489998","306266590489998",2016,39,155,4794,4,45,2,,1,,0.6,830,2,3,,,,"",,,,,0.20453125,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,17.49348826875,17.49348826875,17.49348826875,493.836975389628,493.836975389628,493.836975389628,242.473954916307348,242.473954916307348,242.473954916307348
"469326588489998","306266590489998",2016,39,155,4794,1,90,1,,1,,23,998,3,4,,,,"",,,,,2.72708333333333333333333333333333333333E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,31.0995347,31.0995347,31.0995347,454.10296587552,454.10296587552,454.10296587552,222.96455624488032,222.96455624488032,222.96455624488032
"469326591489998","306266590489998",2016,39,155,4794,4,225,1,,1,,10.8,830,3,4,,,,"",,,,,2.72708333333333333333333333333333333333E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,31.0995347,31.0995347,31.0995347,506.49946193808,506.49946193808,506.49946193808,248.69123581159728,248.69123581159728,248.69123581159728
"469318785489998","306266249489998",2016,39,159,1072,3,135,2,,1,,15.2,541,3,5,,,,"",,,,,7.27222222222222222222222222222222222222E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,48.59302296875,48.59302296875,1.03665115666666666666666666666666666667E02,750.470646729375,750.470646729375,1.60100404635600000000000000000000000001E03,368.481087544123125,368.481087544123125,7.86092986760796000000000000000000000002E02
"469324490489998","306266530489998",2016,39,167,2121,1,90,1,,1,,11.1,800,3,4,,,,"",,,,,3.02658959537572254335260115606936416185E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,31.0995347,31.0995347,3.45150905341040462427745664739884393064E01,515.23221128184,515.23221128184,5.71818407896608554913294797687861271676E02,252.97901573938344,252.97901573938344,2.80762838277234800462427745664739884393E02
"469324492489998","306266530489998",2016,39,167,2121,4,225,1,,1,,5,,5,6,,,,"",,,,,4.53988439306358381502890173410404624278E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",,1,,,2,69.973953075,69.973953075,7.76589537017341040462427745664739884393E01,953.616228338592,953.616228338592,1.05834864647982464739884393063583815029E03,482.529811539327552,482.529811539327552,5.35524415118791271583815028901734104046E02
"469324491489998","306266530489998",2016,39,167,2121,1,270,1,,1,,1.6,800,4,10,,,,"",,,,,7.56647398843930635838150289017341040462E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",2,1,,,1,186.5972082,186.5972082,2.07090543204624277456647398843930635838E02,2885.300383178304,2885.300383178304,3.20218308422100790751445086705202312139E03,1416.682488140547264,1416.682488140547264,1.5722718943525148825895953757225433526E03
"469320233489998","306266370489998",2016,39,175,5443,4,45,1,,2,,22.3,500,2,3,,,,"",,,,,0.4090625,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,17.49348826875,17.49348826875,34.9869765375,442.750391728632,442.750391728632,885.500783457264,217.390442338758312,217.390442338758312,434.780884677516624
"469320234489998","306266370489998",2016,39,175,5443,4,225,1,,2,,1.7,541,3,16,,,,"",,,,,2.18166666666666666666666666666666666667E00,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,497.5925552,497.5925552,995.1851104,7684.8194225088,7684.8194225088,15369.6388450176,3773.2463364518208,3773.2463364518208,7546.4926729036416
"469320235489998","306266370489998",2016,39,175,5443,4,225,2,,2,,7.3,541,4,3,,,,"",,,,,0.4090625,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,2,17.49348826875,17.49348826875,34.9869765375,252.15813730107,252.15813730107,504.31627460214,123.80964541482537,123.80964541482537,247.61929082965074
"469320236489998","306266370489998",2016,39,175,5443,4,225,3,,2,,15.9,541,2,5,,,,"",,,,,6.81770833333333333333333333333333333333E-01,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,48.59302296875,48.59302296875,97.1860459375,1300.81578766425,1300.81578766425,2601.6315753285,638.70055174314675,638.70055174314675,1277.4011034862935
"469320237489998","306266370489998",2016,39,175,5443,4,225,4,,2,,21.5,541,2,6,,,,"",,,,,0.818125,,,,,,,,,"","",2017-05-11,"489998","",2019-06-14,"126144","6",0,1,,,1,69.973953075,69.973953075,139.94790615,1873.17473423652,1873.17473423652,3746.34946847304,919.72879451013132,919.72879451013132,1839.45758902026264
"530816774126144","375549783489998",2017,39,13,3686,4,45,1,,1,,18.9,901,3,4,,,,"",,,,,3.63611111111111111111111111111111111111E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,31.0995347,31.0995347,4.14660462666666666666666666666666666667E01,746.7082872204384,746.7082872204384,995.6110496272512,366.6337690252352544,366.6337690252352544,488.8450253669803392
"530816773126144","375549783489998",2017,39,13,3686,2,180,1,,1,,5.4,998,4,6,,,,"",,,,,5.45416666666666666666666666666666666667E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",1,1,,,1,68.03023215625,68.03023215625,9.07069762083333333333333333333333333333E01,927.12688866252,927.12688866252,1236.16918488336,455.21930233329732,455.21930233329732,606.95906977772976
"530816775126144","375549783489998",2017,39,13,3686,4,225,1,,1,,22.3,901,3,4,,,,"",,,,,3.63611111111111111111111111111111111111E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,31.0995347,31.0995347,4.14660462666666666666666666666666666667E01,746.7082872204384,746.7082872204384,995.6110496272512,366.6337690252352544,366.6337690252352544,488.8450253669803392
"530825086126144","375550013489998",2017,39,15,4442,4,45,1,,1,,23.9,901,2,3,,,,"",,,,,0.4090625,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,17.49348826875,17.49348826875,34.9869765375,610.9431440894496,610.9431440894496,1221.8862881788992,299.9730837479197536,299.9730837479197536,599.9461674958395072
"530827599126144","375549699489998",2017,39,21,3537,4,45,1,,1,,3.7,975,3,5,,,,"",,,,,3.40885416666666666666666666666666666667E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,48.59302296875,48.59302296875,48.59302296875,848.53214456868,848.53214456868,848.53214456868,416.62928298322188,416.62928298322188,416.62928298322188
"530827600126144","375549699489998",2017,39,21,3537,4,45,2,,1,,9.3,998,3,5,,,,"",,,,,3.40885416666666666666666666666666666667E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,2,48.59302296875,48.59302296875,48.59302296875,709.5358841805,709.5358841805,709.5358841805,348.3821191326255,348.3821191326255,348.3821191326255
"530827601126144","375549699489998",2017,39,21,3537,4,45,3,,1,,10.5,975,3,4,,,,"",,,,,2.72708333333333333333333333333333333333E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,31.0995347,31.0995347,31.0995347,543.0605725239552,543.0605725239552,543.0605725239552,266.6427411092620032,266.6427411092620032,266.6427411092620032
"530827602126144","375549699489998",2017,39,21,3537,4,45,4,,1,,5.4,975,3,4,,,,"",,,,,2.72708333333333333333333333333333333333E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,31.0995347,31.0995347,31.0995347,543.0605725239552,543.0605725239552,543.0605725239552,266.6427411092620032,266.6427411092620032,266.6427411092620032
"530827594126144","375549699489998",2017,39,21,3537,2,180,1,,1,,7.5,998,4,10,,,,"",,,,,6.81770833333333333333333333333333333333E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",8,1,,,1,69.973953075,69.973953075,69.973953075,953.616228338592,953.616228338592,953.616228338592,468.225568114248672,468.225568114248672,468.225568114248672
"530827595126144","375549699489998",2017,39,21,3537,2,180,2,,1,,13.6,998,4,7,,,,"",,,,,4.77239583333333333333333333333333333333E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",2,1,,,1,87.46744134375,87.46744134375,87.46744134375,1192.02028542324,1192.02028542324,1192.02028542324,585.28196014281084,585.28196014281084,585.28196014281084
"530827596126144","375549699489998",2017,39,21,3537,2,180,3,,1,,22.3,998,4,5,,,,"",,,,,3.40885416666666666666666666666666666667E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",2,1,,,1,40.81813929375,40.81813929375,40.81813929375,556.276133197512,556.276133197512,556.276133197512,273.131581399978392,273.131581399978392,273.131581399978392
"530827593126144","375549699489998",2017,39,21,3537,1,270,2,,1,,7.3,972,3,9,,,,"",,,,,0.61359375,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,157.44139441875,157.44139441875,157.44139441875,2634.6923088857514,2634.6923088857514,2634.6923088857514,1293.6339236629039374,1293.6339236629039374,1293.6339236629039374
"530827592126144","375549699489998",2017,39,21,3537,1,270,1,,1,,4.9,972,3,8,,,,"",,,,,5.45416666666666666666666666666666666667E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,124.3981388,124.3981388,124.3981388,2081.7321946751616,2081.7321946751616,2081.7321946751616,1022.1305075855043456,1022.1305075855043456,1022.1305075855043456
"530827597126144","375549699489998",2017,39,21,3537,3,315,1,,1,,2,802,3,20,,,,"",,,,,1.36354166666666666666666666666666666667E00,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,777.4883675,777.4883675,777.4883675,16242.9137793936,16242.9137793936,16242.9137793936,7975.2706656822576,7975.2706656822576,7975.2706656822576
"530827598126144","375549699489998",2017,39,21,3537,3,315,2,,1,,8.6,641,3,3,,,,"",,,,,0.20453125,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,2,17.49348826875,17.49348826875,17.49348826875,483.6633224041476,483.6633224041476,483.6633224041476,237.4786913004364716,237.4786913004364716,237.4786913004364716
"530827681126144","375549703489998",2017,39,23,3896,4,45,1,,1,,18.8,,5,5,,,,"",,,,,4.54513888888888888888888888888888888889E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",,1,,,2,48.59302296875,48.59302296875,6.47906972916666666666666666666666666667E01,662.2334919018,662.2334919018,882.9779892024,335.0901469023108,335.0901469023108,446.7868625364144
"530827682126144","375549703489998",2017,39,23,3896,4,45,2,,1,,20.1,,5,6,,,,"",,,,,5.45416666666666666666666666666666666667E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",,1,,,1,69.973953075,69.973953075,93.2986041,953.616228338592,953.616228338592,1271.488304451456,482.529811539327552,482.529811539327552,643.373082052436736
"530827669126144","375549703489998",2017,39,23,3896,1,270,1,,1,,1.8,972,2,4,,,,"",,,,,3.63611111111111111111111111111111111111E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,31.0995347,31.0995347,4.14660462666666666666666666666666666667E01,655.2278863171392,655.2278863171392,873.6371817561856,321.7168921817153472,321.7168921817153472,428.9558562422871296
"530827670126144","375549703489998",2017,39,23,3896,1,270,2,,1,,1.9,972,2,7,,,,"",,,,,6.36319444444444444444444444444444444444E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,95.24232501875,95.24232501875,1.26989766691666666666666666666666666667E02,2006.6354018462388,2006.6354018462388,2.67551386912831840000000000000000000001E03,985.2579823065032508,985.2579823065032508,1.3136773097420043344E03
"530827671126144","375549703489998",2017,39,23,3896,1,270,3,,1,,1.5,500,2,4,,,,"",,,,,3.63611111111111111111111111111111111111E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,31.0995347,31.0995347,4.14660462666666666666666666666666666667E01,787.111807517568,787.111807517568,1049.482410023424,386.471897491125888,386.471897491125888,515.295863321501184
"530827672126144","375549703489998",2017,39,23,3896,3,315,1,,1,,8,998,3,3,,,,"",,,,,2.72708333333333333333333333333333333333E-01,,,,,,,,,"","",2018-04-17,"126144","",2019-06-14,"126144","6",0,1,,,1,17.49348826875,17.49348826875,23.324651025,255.43291830498,255.43291830498,340.57722440664,125.41756288774518,125.41756288774518,167.22341718366024
