"CN","PLT_CN","PREV_SIT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","TREE","SPCD","DIA","HT","AGEDIA","SPGRPCD","SITREE","SIBASE","SUBP","AZIMUTH","DIST","METHOD","SITREE_EST","VALIDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","AGECHKCD_RMRS","AGE_DETERMINATION_METHOD_PNWRS","CCLCD_RMRS","DAMAGE_AGENT_CD1_RMRS","DAMAGE_AGENT_CD2_RMRS","DAMAGE_AGENT_CD3_RMRS","SIBASE_AGE_PNWRS","SITETRCD_RMRS","SITE_AGE_TREE_STATUS_PNWRS","SITE_AGE_TREE_TYPE_PNWRS","SITE_TREE_METHOD_PNWRS","SITREE_EQU_NO_PNWRS","TREECLCD_RMRS","TREE_ACT_RMRS","YEAR_AGE_TAKEN","SIEQN_REF_CD","SITREE_FVS","SIBASE_FVS","SIEQN_REF_CD_FVS"
"381535633489998","171868168020004","",2015,39,1,53,3860,1,2,837,8.8,48,32,28,61,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",64,50,"QUVE01"
"381531783489998","171867739020004","",2015,39,1,71,3242,1,1,407,10.9,84,57,29,64,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",76,50,"CARY01"
"381530888489998","171867462020004","",2015,39,1,71,3293,1,1,621,12.8,81,39,39,86,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",89,50,"LITU09"
"381530889489998","171867462020004","",2015,39,1,71,3293,2,2,837,11.5,58,61,28,50,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",52,50,"QUVE01"
"381537921489998","251630525489998","",2015,39,1,71,5227,1,2,541,10.4,79,56,36,74,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",75,50,"FRAM06"
"381531836489998","171867740020004","",2015,39,1,71,5390,1,1,318,11.3,64,48,31,54,50,1,38,36.2,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",66,50,"ACSA53"
"381541135489998","251630637489998","",2015,39,1,79,1312,1,1,261,9.6,57,40,7,59,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",70,50,"TSCA01"
"381539605489998","251630600489998","",2015,39,1,79,1941,1,1,407,10,82,68,29,57,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",66,50,"CARY01"
"381539606489998","251630600489998","",2015,39,1,79,1941,2,1,407,10,82,68,29,57,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",66,50,"CARY01"
"381533843489998","171867922020004","",2015,39,1,79,3995,1,1,806,10.4,64,47,28,64,50,1,271,50.7,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",63,50,"QUCO01"
"381535166489998","171868098020004","",2015,39,1,79,5144,1,1,837,13,70,49,28,68,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",71,50,"QUVE01"
"381542817489998","251630706489998","",2015,39,1,79,12636,1,1,802,14.7,84,86,25,65,50,1,38,24.7,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",58,50,"QUAL02"
"381539672489998","251630601489998","",2015,39,1,87,1472,1,1,972,8.3,67,26,41,105,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",105,50,"ULAM02"
"381539673489998","251630601489998","",2015,39,1,87,1472,2,1,972,8.3,67,26,41,105,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",105,50,"ULAM02"
"381533731489998","171867921020004","",2015,39,1,87,2263,1,2,802,11.6,75,61,25,66,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",65,50,"QUAL02"
"381533732489998","171867921020004","",2015,39,1,87,2263,2,1,621,17.3,76,35,39,84,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",88,50,"LITU09"
"381542369489998","251630689489998","",2015,39,1,87,4918,1,2,802,17.7,100,99,25,75,50,3,263,50,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",64,50,"QUAL02"
"381535676489998","171868169020004","",2015,39,1,87,5651,1,2,802,13.6,70,68,25,58,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",57,50,"QUAL02"
"381542575489998","251630701489998","",2015,39,1,87,8041,1,1,541,15.2,61,25,36,90,50,3,3,77.3,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",89,50,"FRAM06"
"381535781489998","171868176020004","",2015,39,1,87,11243,1,1,129,20.4,99,46,4,96,50,3,109,28,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",105,50,"PIST02"
"381542878489998","251630707489998","",2015,39,1,87,12769,1,1,802,13.4,80,42,25,86,50,1,70,65.5,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",92,50,"QUAL02"
"381535921489998","171868182020004","",2015,39,1,87,12770,1,1,802,20.5,95,128,25,68,50,1,196,52,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",52,50,"QUAL02"
"381538459489998","251630562489998","",2015,39,1,131,947,1,3,318,10.2,60,45,31,53,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",64,50,"ACSA53"
"381538460489998","251630562489998","",2015,39,1,131,947,2,4,802,14.2,77,100,25,57,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",49,50,"QUAL02"
"381536914489998","251630413489998","",2015,39,1,131,2377,1,1,802,12.9,76,63,25,66,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",65,50,"QUAL02"
"381532582489998","171867821020004","",2015,39,1,131,3014,2,1,806,11.4,74,55,28,68,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",67,50,"QUCO01"
"386204446489998","251630563489998","",2015,39,1,131,4205,3,2,318,9.7,69,49,31,58,50,,,,1,,1,"",2016-04-27,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",70,50,"ACSA53"
"381530787489998","171867420020004","",2015,39,1,141,1212,1,1,318,14.3,69,70,31,47,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",57,50,"ACSA53"
"381530788489998","171867420020004","",2015,39,1,141,1212,2,2,833,13.3,69,55,26,63,50,,,,1,,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,,,,,,,,,"",,"",,,,,"",,,""
"381535961489998","251630339489998","",2015,39,1,141,2232,1,1,318,14.5,74,52,31,60,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",73,50,"ACSA53"
"381535962489998","251630339489998","",2015,39,1,141,2232,3,2,901,9.9,55,27,42,80,50,4,223,104.5,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",69,50,"ROPS01"
"381541108489998","251630635489998","",2015,39,1,141,3440,1,1,832,16.9,81,88,27,62,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",60,50,"QUPR01"
"381530216489998","171867287020004","",2015,39,1,141,4110,1,1,833,11.4,66,34,26,81,50,1,320,46.8,2,,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,,,,,,,,,"",,"",,,,,"",,,""
"381532515489998","171867819020004","",2015,39,1,141,5161,1,1,802,10.5,52,50,25,50,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",52,50,"QUAL02"
"381532727489998","171867826020004","",2015,39,1,145,1257,1,1,316,13,67,58,32,50,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",60,50,"ACRU02"
"381534285489998","171867975020004","",2015,39,1,145,1394,1,1,832,13.8,69,106,27,51,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",47,50,"QUPR01"
"381536723489998","251630377489998","",2015,39,1,145,2489,1,2,832,11.4,74,37,27,86,50,1,307,24.1,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",90,50,"QUPR01"
"381536724489998","251630377489998","",2015,39,1,145,2489,2,1,806,15.1,72,69,28,60,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",59,50,"QUCO01"
"381537135489998","251630440489998","",2015,39,1,145,2742,1,1,837,13.9,78,85,28,60,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",61,50,"QUVE01"
"381540234489998","251630617489998","",2015,39,1,145,2842,1,1,837,15,94,51,28,90,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",93,50,"QUVE01"
"381539803489998","251630603489998","",2015,39,1,145,3359,1,1,832,19.6,110,73,27,90,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",90,50,"QUPR01"
"381534339489998","171867977020004","",2015,39,1,145,4951,1,1,621,18.9,105,80,39,98,50,1,360,55,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",92,50,"LITU09"
"381539739489998","251630602489998","",2015,39,1,145,5746,1,1,806,14.8,81,48,28,80,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",78,50,"QUCO01"
"381542926489998","251630708489998","",2015,39,1,145,13692,1,1,832,12.5,82,46,27,83,50,1,215,60.2,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",87,50,"QUPR01"
"381542927489998","251630708489998","",2015,39,1,145,13692,2,2,316,12.9,81,78,32,53,50,1,10,31.3,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",60,50,"ACRU02"
"381542928489998","251630708489998","",2015,39,1,145,13692,3,1,832,12.5,82,46,27,83,50,1,215,60.2,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",87,50,"QUPR01"
"381538946489998","251630574489998","",2015,39,2,9,1331,1,1,541,11.5,72,64,36,64,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",64,50,"FRAM06"
"381542551489998","251630700489998","",2015,39,2,9,1653,1,2,541,11.8,72,52,36,69,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",71,50,"FRAM06"
"381533176489998","171867857020004","",2015,39,2,9,1959,2,1,407,17.3,78,89,29,49,50,3,44,62,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",54,50,"CARY01"
"381533200489998","171867859020004","",2015,39,2,9,2067,1,1,621,22.2,97,84,39,90,50,4,29,29,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",84,50,"LITU09"
"381536552489998","251630362489998","",2015,39,2,9,2694,1,1,402,15.5,110,75,29,74,50,,,,1,,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,,,,,,,,,"",,"",,,,,"",,,""
"381535584489998","171868167020004","",2015,39,2,9,3333,1,2,837,15.5,85,91,28,65,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",65,50,"QUVE01"
"381538907489998","251630573489998","",2015,39,2,9,3643,1,1,541,8.6,51,30,36,65,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",67,50,"FRAM06"
"381533130489998","171867855020004","",2015,39,2,9,4320,1,1,129,16.4,84,46,4,81,50,1,33,55,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",90,50,"PIST02"
"381533131489998","171867855020004","",2015,39,2,9,4320,2,1,129,16.4,84,46,4,81,50,1,33,55,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",90,50,"PIST02"
"381541950489998","251630668489998","",2015,39,2,9,5725,1,1,621,20.6,109,68,39,103,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",99,50,"LITU09"
"381535079489998","171868089020004","",2015,39,2,73,1204,1,2,837,18.4,104,65,28,89,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",93,50,"QUVE01"
"381535080489998","171868089020004","",2015,39,2,73,1204,2,1,318,13.1,95,69,31,66,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",81,50,"ACSA53"
"381540958489998","251630633489998","",2015,39,2,73,1847,1,1,621,11.6,93,37,39,101,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",105,50,"LITU09"
"381534945489998","171868066020004","",2015,39,2,73,3516,1,1,743,6.8,54,22,37,93,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",91,50,"POTR05"
"381542007489998","251630669489998","",2015,39,2,73,4014,1,1,817,8.8,55,35,28,60,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",70,50,"QUER01"
"381534647489998","171868014020004","",2015,39,2,73,4331,1,1,621,13.5,92,44,39,95,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",96,50,"LITU09"
"381541065489998","251630634489998","",2015,39,2,73,4856,1,1,837,14.4,86,41,28,94,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",95,50,"QUVE01"
"381540756489998","251630631489998","",2015,39,2,73,5262,1,1,316,8.7,65,46,32,57,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",69,50,"ACRU02"
"381535853489998","171868181020004","",2015,39,2,73,12469,1,1,833,21.2,106,67,26,90,50,4,34,54.8,1,,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,,,,,,,,,"",,"",,,,,"",,,""
"381535854489998","171868181020004","",2015,39,2,73,12469,2,1,833,21.2,106,67,26,90,50,4,34,54.8,1,,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,,,,,,,,,"",,"",,,,,"",,,""
"381542776489998","251630705489998","",2015,39,2,73,12480,1,1,832,17.8,98,110,27,72,50,1,280,26.1,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",66,50,"QUPR01"
"381542777489998","251630705489998","",2015,39,2,73,12480,2,1,832,17.8,98,110,27,72,50,1,280,26.1,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",66,50,"QUPR01"
"381542721489998","251630704489998","",2015,39,2,73,15675,1,1,316,13.1,80,80,32,52,50,1,117,40.9,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",59,50,"ACRU02"
"381535020489998","171868074020004","",2015,39,2,105,2661,1,2,832,11.5,65,48,27,64,50,4,46,52,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",67,50,"QUPR01"
"381538984489998","251630575489998","",2015,39,2,105,2795,1,1,318,14.6,84,44,31,78,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",91,50,"ACSA53"
"381541684489998","251630659489998","",2015,39,2,105,4878,1,1,316,11.4,77,65,32,55,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",64,50,"ACRU02"
"381539272489998","251630590489998","",2015,39,2,115,3197,1,1,318,13.4,80,50,31,67,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",80,50,"ACSA53"
"381539273489998","251630590489998","",2015,39,2,115,3197,2,2,541,16.8,90,48,36,90,50,2,329,69.7,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",92,50,"FRAM06"
"381536372489998","251630351489998","",2015,39,2,115,3483,2,1,802,12.1,58,60,25,51,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",51,50,"QUAL02"
"381533064489998","171867853020004","",2015,39,2,127,1162,1,1,802,14.5,89,96,25,67,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",58,50,"QUAL02"
"381533065489998","171867853020004","",2015,39,2,127,1162,2,1,802,14.5,89,96,25,67,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",58,50,"QUAL02"
"381541560489998","251630654489998","",2015,39,2,127,4165,1,1,407,14,92,95,29,57,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",62,50,"CARY01"
"381538799489998","251630572489998","",2015,39,2,127,5467,1,1,972,11,50,39,41,49,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",59,50,"ULAM02"
"381536191489998","251630346489998","",2015,39,2,163,1300,1,1,318,12.3,74,93,31,46,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",54,50,"ACSA53"
"381542055489998","251630670489998","",2015,39,2,163,2598,1,1,318,16.5,95,51,31,79,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",95,50,"ACSA53"
"381542056489998","251630670489998","",2015,39,2,163,2598,2,2,621,10.3,66,27,39,81,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",88,50,"LITU09"
"381535107489998","171868092020004","",2015,39,2,163,5107,2,1,837,19.9,75,67,28,63,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",65,50,"QUVE01"
"381534711489998","171868018020004","",2015,39,2,163,5530,1,1,802,14.9,85,78,25,68,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",63,50,"QUAL02"
"381535360489998","171868128020004","",2015,39,2,167,908,1,1,407,9.4,73,59,29,54,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",65,50,"CARY01"
"381540712489998","251630630489998","",2015,39,2,167,1390,1,1,318,13.2,101,57,31,78,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",96,50,"ACSA53"
"381541608489998","251630656489998","",2015,39,2,167,2135,1,1,621,12.5,71,32,39,81,50,4,34,48.3,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",86,50,"LITU09"
"381541874489998","251630666489998","",2015,39,2,167,2414,1,1,318,12.4,83,65,31,59,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",73,50,"ACSA53"
"381541875489998","251630666489998","",2015,39,2,167,2414,2,1,318,12.4,83,65,31,59,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",73,50,"ACSA53"
"381535743489998","171868170020004","",2015,39,2,167,2541,1,2,833,17.3,85,106,26,62,50,,,,1,,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,,,,,,,,,"",,"",,,,,"",,,""
"381534126489998","171867956020004","",2015,39,2,167,3900,1,2,833,11.7,75,55,26,69,50,1,195,46.7,1,,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,,,,,,,,,"",,"",,,,,"",,,""
"381530391489998","171867324020004","",2015,39,2,167,5272,1,1,541,15.5,78,45,36,80,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",82,50,"FRAM06"
"381542612489998","251630702489998","",2015,39,2,167,7351,1,1,802,15.3,95,111,25,69,50,4,118,58,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",56,50,"QUAL02"
"381542613489998","251630702489998","",2015,39,2,167,7351,2,1,802,15.3,95,111,25,69,50,4,118,58,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",56,50,"QUAL02"
"381542656489998","251630703489998","",2015,39,2,167,14072,1,1,129,19,111,49,4,103,50,4,69,55,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",113,50,"PIST02"
"381542284489998","251630686489998","",2015,39,3,13,2078,2,1,541,20,85,76,36,72,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",71,50,"FRAM06"
"381536841489998","251630381489998","",2015,39,3,13,2229,1,1,407,17.6,88,83,29,57,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",63,50,"CARY01"
"381533356489998","171867880020004","",2015,39,3,13,3100,1,1,621,10.4,64,28,39,77,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",84,50,"LITU09"
"381533357489998","171867880020004","",2015,39,3,13,3100,2,1,621,10.4,64,28,39,77,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",84,50,"LITU09"
"381539896489998","251630605489998","",2015,39,3,19,1023,2,1,544,15.1,74,46,36,65,50,3,170,32,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",76,50,"FRPE01"
"381541834489998","251630665489998","",2015,39,3,19,1138,2,1,407,11.5,69,58,29,52,50,3,340,61,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",62,50,"CARY01"
"381539849489998","251630604489998","",2015,39,3,19,2942,1,1,833,12,87,61,26,76,50,,,,1,,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,,,,,,,,,"",,"",,,,,"",,,""
"381535256489998","171868114020004","",2015,39,3,19,4382,1,1,832,8.9,57,54,27,52,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",55,50,"QUPR01"
"381535257489998","171868114020004","",2015,39,3,19,4382,2,1,832,8.9,57,54,27,52,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",55,50,"QUPR01"
"381542172489998","251630679489998","",2015,39,3,19,4663,2,1,802,14.1,76,61,25,66,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",66,50,"QUAL02"
"381532177489998","171867797020004","",2015,39,3,31,1154,1,1,621,15.3,77,34,39,86,50,1,50,119,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",91,50,"LITU09"
"381539524489998","251630598489998","",2015,39,3,31,1999,2,1,833,15.5,102,54,26,95,50,,,,1,,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,,,,,,,,,"",,"",,,,,"",,,""
"381533517489998","171867895020004","",2015,39,3,31,2592,1,1,833,9.4,54,37,26,62,50,,,,1,,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,,,,,,,,,"",,"",,,,,"",,,""
"381533518489998","171867895020004","",2015,39,3,31,2592,2,2,901,7.4,47,28,42,63,50,3,37,58.6,2,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",57,50,"ROPS01"
"381532276489998","171867799020004","",2015,39,3,31,3736,1,1,837,13,74,51,28,71,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",73,50,"QUVE01"
"381538287489998","251630554489998","",2015,39,3,31,4106,2,1,541,14.7,85,54,36,81,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",82,50,"FRAM06"
"381534000489998","171867944020004","",2015,39,3,59,979,1,1,833,13.4,59,41,26,64,50,,,,1,,1,"",2016-03-25,"489998","",2019-06-13,"126144",7,4,,,,,,,,,"",,"",,,,,"",,,""
"381533476489998","171867893020004","",2015,39,3,59,1315,2,1,621,13.4,71,43,39,73,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",75,50,"LITU09"
"381539961489998","251630608489998","",2015,39,3,59,3436,2,1,621,15.3,78,38,39,84,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",87,50,"LITU09"
"381535303489998","171868121020004","",2015,39,3,59,3793,1,1,972,8.1,70,46,41,61,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",74,50,"ULAM02"
"381536016489998","251630343489998","",2015,39,3,59,4812,1,1,316,7.7,40,28,32,52,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",63,50,"ACRU02"
"381536017489998","251630343489998","",2015,39,3,59,4812,2,2,541,14.4,64,40,36,70,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",72,50,"FRAM06"
"381542208489998","251630683489998","",2015,39,3,59,5519,1,1,802,18.5,92,72,25,75,50,,,,1,,1,"",2016-03-25,"489998","",2020-03-25,"290487",7,4,,,,,,,,,"",,"",,,,,"",72,50,"QUAL02"
