"CN","PLT_CN","VVT_CN","VSB_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","QUADRAT","CONDID","QUADRAT_STATUS","QUADRAT_STATUS_PRE2004","TRAMPLING","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"236055599010661","144953287010661","236055614010661","236055610010661",2009,39,19,2633,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236055600010661","144953287010661","236055614010661","236055610010661",2009,39,19,2633,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236055601010661","144953287010661","236055614010661","236055611010661",2009,39,19,2633,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055602010661","144953287010661","236055614010661","236055611010661",2009,39,19,2633,2,2,1,1,,1,"",2010-11-05,"10661","",,""
"236055603010661","144953287010661","236055614010661","236055611010661",2009,39,19,2633,2,3,1,1,,1,"",2010-11-05,"10661","",,""
"236055604010661","144953287010661","236055614010661","236055612010661",2009,39,19,2633,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055605010661","144953287010661","236055614010661","236055612010661",2009,39,19,2633,3,2,1,1,,1,"",2010-11-05,"10661","",,""
"236055606010661","144953287010661","236055614010661","236055612010661",2009,39,19,2633,3,3,1,1,,1,"",2010-11-05,"10661","",,""
"236055607010661","144953287010661","236055614010661","236055613010661",2009,39,19,2633,4,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055608010661","144953287010661","236055614010661","236055613010661",2009,39,19,2633,4,2,1,1,,1,"",2010-11-05,"10661","",,""
"236055609010661","144953287010661","236055614010661","236055613010661",2009,39,19,2633,4,3,1,1,,2,"",2010-11-05,"10661","",,""
"236055991010661","144953299010661","236056007010661","236056003010661",2009,39,67,4888,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055992010661","144953299010661","236056007010661","236056003010661",2009,39,67,4888,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236055993010661","144953299010661","236056007010661","236056003010661",2009,39,67,4888,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236055994010661","144953299010661","236056007010661","236056004010661",2009,39,67,4888,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055995010661","144953299010661","236056007010661","236056004010661",2009,39,67,4888,2,2,1,1,,2,"",2010-11-05,"10661","",,""
"236055996010661","144953299010661","236056007010661","236056004010661",2009,39,67,4888,2,3,1,1,,2,"",2010-11-05,"10661","",,""
"236055997010661","144953299010661","236056007010661","236056005010661",2009,39,67,4888,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055998010661","144953299010661","236056007010661","236056005010661",2009,39,67,4888,3,2,1,1,,2,"",2010-11-05,"10661","",,""
"236055999010661","144953299010661","236056007010661","236056005010661",2009,39,67,4888,3,3,1,1,,3,"",2010-11-05,"10661","",,""
"236056000010661","144953299010661","236056007010661","236056006010661",2009,39,67,4888,4,1,2,1,,1,"",2010-11-05,"10661","",,""
"236056001010661","144953299010661","236056007010661","236056006010661",2009,39,67,4888,4,2,2,1,,2,"",2010-11-05,"10661","",,""
"236056002010661","144953299010661","236056007010661","236056006010661",2009,39,67,4888,4,3,2,1,,1,"",2010-11-05,"10661","",,""
"236056338010661","144953331010661","236056354010661","236056350010661",2009,39,121,2146,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236056339010661","144953331010661","236056354010661","236056350010661",2009,39,121,2146,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236056340010661","144953331010661","236056354010661","236056350010661",2009,39,121,2146,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236056341010661","144953331010661","236056354010661","236056351010661",2009,39,121,2146,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236056342010661","144953331010661","236056354010661","236056351010661",2009,39,121,2146,2,2,1,1,,1,"",2010-11-05,"10661","",,""
"236056343010661","144953331010661","236056354010661","236056351010661",2009,39,121,2146,2,3,1,1,,1,"",2010-11-05,"10661","",,""
"236056344010661","144953331010661","236056354010661","236056352010661",2009,39,121,2146,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236056345010661","144953331010661","236056354010661","236056352010661",2009,39,121,2146,3,2,1,1,,1,"",2010-11-05,"10661","",,""
"236056346010661","144953331010661","236056354010661","236056352010661",2009,39,121,2146,3,3,1,1,,1,"",2010-11-05,"10661","",,""
"236056347010661","144953331010661","236056354010661","236056353010661",2009,39,121,2146,4,1,1,1,,1,"",2010-11-05,"10661","",,""
"236056348010661","144953331010661","236056354010661","236056353010661",2009,39,121,2146,4,2,1,1,,1,"",2010-11-05,"10661","",,""
"236056349010661","144953331010661","236056354010661","236056353010661",2009,39,121,2146,4,3,1,1,,1,"",2010-11-05,"10661","",,""
"236056140010661","144953531010661","236056147010661","236056145010661",2009,39,119,1245,3,1,2,1,,1,"",2010-11-05,"10661","",,""
"236056141010661","144953531010661","236056147010661","236056145010661",2009,39,119,1245,3,2,2,1,,3,"",2010-11-05,"10661","",,""
"236056142010661","144953531010661","236056147010661","236056145010661",2009,39,119,1245,3,3,2,1,,1,"",2010-11-05,"10661","",,""
"236054059010661","144953567010661","236054069010661","236054065010661",2009,39,53,2364,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054060010661","144953567010661","236054069010661","236054065010661",2009,39,53,2364,1,2,1,1,,2,"",2010-11-05,"10661","",,""
"236054061010661","144953567010661","236054069010661","236054065010661",2009,39,53,2364,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236054062010661","144953567010661","236054069010661","236054066010661",2009,39,53,2364,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054063010661","144953567010661","236054069010661","236054066010661",2009,39,53,2364,2,2,1,1,,1,"",2010-11-05,"10661","",,""
"236054064010661","144953567010661","236054069010661","236054066010661",2009,39,53,2364,2,3,1,1,,1,"",2010-11-05,"10661","",,""
"236056940010661","144953593010661","236056953010661","236056949010661",2009,39,55,1176,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236056941010661","144953593010661","236056953010661","236056949010661",2009,39,55,1176,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236056942010661","144953593010661","236056953010661","236056949010661",2009,39,55,1176,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236056943010661","144953593010661","236056953010661","236056950010661",2009,39,55,1176,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236056944010661","144953593010661","236056953010661","236056950010661",2009,39,55,1176,2,2,1,1,,1,"",2010-11-05,"10661","",,""
"236056945010661","144953593010661","236056953010661","236056950010661",2009,39,55,1176,2,3,1,1,,2,"",2010-11-05,"10661","",,""
"236056946010661","144953593010661","236056953010661","236056952010661",2009,39,55,1176,4,1,1,1,,1,"",2010-11-05,"10661","",,""
"236056947010661","144953593010661","236056953010661","236056952010661",2009,39,55,1176,4,2,1,1,,1,"",2010-11-05,"10661","",,""
"236056948010661","144953593010661","236056953010661","236056952010661",2009,39,55,1176,4,3,1,1,,1,"",2010-11-05,"10661","",,""
"236056518010661","144953627010661","236056534010661","236056530010661",2009,39,157,3047,1,1,1,1,,2,"",2010-11-05,"10661","",,""
"236056519010661","144953627010661","236056534010661","236056530010661",2009,39,157,3047,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236056520010661","144953627010661","236056534010661","236056530010661",2009,39,157,3047,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236056521010661","144953627010661","236056534010661","236056531010661",2009,39,157,3047,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236056522010661","144953627010661","236056534010661","236056531010661",2009,39,157,3047,2,2,1,1,,2,"",2010-11-05,"10661","",,""
"236056523010661","144953627010661","236056534010661","236056531010661",2009,39,157,3047,2,3,1,1,,3,"",2010-11-05,"10661","",,""
"236056524010661","144953627010661","236056534010661","236056532010661",2009,39,157,3047,3,1,1,1,,2,"",2010-11-05,"10661","",,""
"236056525010661","144953627010661","236056534010661","236056532010661",2009,39,157,3047,3,2,1,1,,1,"",2010-11-05,"10661","",,""
"236056526010661","144953627010661","236056534010661","236056532010661",2009,39,157,3047,3,3,1,1,,3,"",2010-11-05,"10661","",,""
"236056527010661","144953627010661","236056534010661","236056533010661",2009,39,157,3047,4,1,1,1,,1,"",2010-11-05,"10661","",,""
"236056528010661","144953627010661","236056534010661","236056533010661",2009,39,157,3047,4,2,1,1,,2,"",2010-11-05,"10661","",,""
"236056529010661","144953627010661","236056534010661","236056533010661",2009,39,157,3047,4,3,1,1,,1,"",2010-11-05,"10661","",,""
"236055779010661","144953639010661","236055795010661","236055791010661",2009,39,31,1154,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055780010661","144953639010661","236055795010661","236055791010661",2009,39,31,1154,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236055781010661","144953639010661","236055795010661","236055791010661",2009,39,31,1154,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236055782010661","144953639010661","236055795010661","236055792010661",2009,39,31,1154,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055783010661","144953639010661","236055795010661","236055792010661",2009,39,31,1154,2,2,1,1,,2,"",2010-11-05,"10661","",,""
"236055784010661","144953639010661","236055795010661","236055792010661",2009,39,31,1154,2,3,1,1,,3,"",2010-11-05,"10661","",,""
"236055785010661","144953639010661","236055795010661","236055793010661",2009,39,31,1154,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055786010661","144953639010661","236055795010661","236055793010661",2009,39,31,1154,3,2,1,1,,2,"",2010-11-05,"10661","",,""
"236055787010661","144953639010661","236055795010661","236055793010661",2009,39,31,1154,3,3,1,1,,3,"",2010-11-05,"10661","",,""
"236055788010661","144953639010661","236055795010661","236055794010661",2009,39,31,1154,4,1,1,1,,2,"",2010-11-05,"10661","",,""
"236055789010661","144953639010661","236055795010661","236055794010661",2009,39,31,1154,4,2,1,1,,3,"",2010-11-05,"10661","",,""
"236055790010661","144953639010661","236055795010661","236055794010661",2009,39,31,1154,4,3,1,1,,3,"",2010-11-05,"10661","",,""
"236055190010661","144953675010661","236055206010661","236055202010661",2009,39,9,2380,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055191010661","144953675010661","236055206010661","236055202010661",2009,39,9,2380,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236055192010661","144953675010661","236055206010661","236055202010661",2009,39,9,2380,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236055193010661","144953675010661","236055206010661","236055203010661",2009,39,9,2380,2,1,2,1,,2,"",2010-11-05,"10661","",,""
"236055194010661","144953675010661","236055206010661","236055203010661",2009,39,9,2380,2,2,2,1,,1,"",2010-11-05,"10661","",,""
"236055195010661","144953675010661","236055206010661","236055203010661",2009,39,9,2380,2,3,2,1,,1,"",2010-11-05,"10661","",,""
"236055196010661","144953675010661","236055206010661","236055204010661",2009,39,9,2380,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055197010661","144953675010661","236055206010661","236055204010661",2009,39,9,2380,3,2,1,1,,1,"",2010-11-05,"10661","",,""
"236055198010661","144953675010661","236055206010661","236055204010661",2009,39,9,2380,3,3,1,1,,1,"",2010-11-05,"10661","",,""
"236055199010661","144953675010661","236055206010661","236055205010661",2009,39,9,2380,4,1,1,1,,1,"",2010-11-05,"10661","",,""
"236055200010661","144953675010661","236055206010661","236055205010661",2009,39,9,2380,4,2,1,1,,1,"",2010-11-05,"10661","",,""
"236055201010661","144953675010661","236055206010661","236055205010661",2009,39,9,2380,4,3,1,1,,1,"",2010-11-05,"10661","",,""
"236054515010661","144953707010661","236054531010661","236054527010661",2009,39,87,2049,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054516010661","144953707010661","236054531010661","236054527010661",2009,39,87,2049,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236054517010661","144953707010661","236054531010661","236054527010661",2009,39,87,2049,1,3,1,1,,2,"",2010-11-05,"10661","",,""
"236054518010661","144953707010661","236054531010661","236054528010661",2009,39,87,2049,2,1,2,1,,1,"",2010-11-05,"10661","",,""
"236054519010661","144953707010661","236054531010661","236054528010661",2009,39,87,2049,2,2,2,1,,1,"",2010-11-05,"10661","",,""
"236054520010661","144953707010661","236054531010661","236054528010661",2009,39,87,2049,2,3,2,1,,1,"",2010-11-05,"10661","",,""
"236054521010661","144953707010661","236054531010661","236054529010661",2009,39,87,2049,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054522010661","144953707010661","236054531010661","236054529010661",2009,39,87,2049,3,2,1,1,,1,"",2010-11-05,"10661","",,""
"236054524010661","144953707010661","236054531010661","236054530010661",2009,39,87,2049,4,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054525010661","144953707010661","236054531010661","236054530010661",2009,39,87,2049,4,2,1,1,,1,"",2010-11-05,"10661","",,""
"236054526010661","144953707010661","236054531010661","236054530010661",2009,39,87,2049,4,3,1,1,,1,"",2010-11-05,"10661","",,""
"236056700010661","144953751010661","236056713010661","236056709010661",2009,39,5,4827,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236056701010661","144953751010661","236056713010661","236056709010661",2009,39,5,4827,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236056702010661","144953751010661","236056713010661","236056709010661",2009,39,5,4827,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236056703010661","144953751010661","236056713010661","236056710010661",2009,39,5,4827,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236056704010661","144953751010661","236056713010661","236056710010661",2009,39,5,4827,2,2,1,1,,1,"",2010-11-05,"10661","",,""
"236056705010661","144953751010661","236056713010661","236056710010661",2009,39,5,4827,2,3,1,1,,1,"",2010-11-05,"10661","",,""
"236056706010661","144953751010661","236056713010661","236056711010661",2009,39,5,4827,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236056707010661","144953751010661","236056713010661","236056711010661",2009,39,5,4827,3,2,1,1,,1,"",2010-11-05,"10661","",,""
"236056708010661","144953751010661","236056713010661","236056711010661",2009,39,5,4827,3,3,1,1,,1,"",2010-11-05,"10661","",,""
"236054962010661","144953809010661","236054978010661","236054974010661",2009,39,145,4951,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054963010661","144953809010661","236054978010661","236054974010661",2009,39,145,4951,1,2,1,1,,2,"",2010-11-05,"10661","",,""
"236054964010661","144953809010661","236054978010661","236054974010661",2009,39,145,4951,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236054965010661","144953809010661","236054978010661","236054975010661",2009,39,145,4951,2,1,1,1,,2,"",2010-11-05,"10661","",,""
"236054966010661","144953809010661","236054978010661","236054975010661",2009,39,145,4951,2,2,1,1,,1,"",2010-11-05,"10661","",,""
"236054967010661","144953809010661","236054978010661","236054975010661",2009,39,145,4951,2,3,1,1,,1,"",2010-11-05,"10661","",,""
"236054968010661","144953809010661","236054978010661","236054976010661",2009,39,145,4951,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054969010661","144953809010661","236054978010661","236054976010661",2009,39,145,4951,3,2,1,1,,2,"",2010-11-05,"10661","",,""
"236054970010661","144953809010661","236054978010661","236054976010661",2009,39,145,4951,3,3,1,1,,2,"",2010-11-05,"10661","",,""
"236054971010661","144953809010661","236054978010661","236054977010661",2009,39,145,4951,4,1,1,1,,2,"",2010-11-05,"10661","",,""
"236054972010661","144953809010661","236054978010661","236054977010661",2009,39,145,4951,4,2,1,1,,1,"",2010-11-05,"10661","",,""
"236054973010661","144953809010661","236054978010661","236054977010661",2009,39,145,4951,4,3,1,1,,2,"",2010-11-05,"10661","",,""
"236054762010661","144953903010661","236054778010661","236054774010661",2009,39,141,3077,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054763010661","144953903010661","236054778010661","236054774010661",2009,39,141,3077,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236054764010661","144953903010661","236054778010661","236054774010661",2009,39,141,3077,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236054765010661","144953903010661","236054778010661","236054775010661",2009,39,141,3077,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054766010661","144953903010661","236054778010661","236054775010661",2009,39,141,3077,2,2,1,1,,1,"",2010-11-05,"10661","",,""
"236054767010661","144953903010661","236054778010661","236054775010661",2009,39,141,3077,2,3,1,1,,1,"",2010-11-05,"10661","",,""
"236054768010661","144953903010661","236054778010661","236054776010661",2009,39,141,3077,3,1,1,1,,2,"",2010-11-05,"10661","",,""
"236054769010661","144953903010661","236054778010661","236054776010661",2009,39,141,3077,3,2,1,1,,3,"",2010-11-05,"10661","",,""
"236054770010661","144953903010661","236054778010661","236054776010661",2009,39,141,3077,3,3,1,1,,2,"",2010-11-05,"10661","",,""
"236054771010661","144953903010661","236054778010661","236054777010661",2009,39,141,3077,4,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054772010661","144953903010661","236054778010661","236054777010661",2009,39,141,3077,4,2,1,1,,1,"",2010-11-05,"10661","",,""
"236054773010661","144953903010661","236054778010661","236054777010661",2009,39,141,3077,4,3,1,1,,1,"",2010-11-05,"10661","",,""
"236058280010661","144954079010661","236058296010661","236058292010661",2009,39,117,3433,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236058281010661","144954079010661","236058296010661","236058292010661",2009,39,117,3433,1,2,1,1,,2,"",2010-11-05,"10661","",,""
"236058282010661","144954079010661","236058296010661","236058292010661",2009,39,117,3433,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236058283010661","144954079010661","236058296010661","236058293010661",2009,39,117,3433,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236058284010661","144954079010661","236058296010661","236058293010661",2009,39,117,3433,2,2,1,1,,1,"",2010-11-05,"10661","",,""
"236058285010661","144954079010661","236058296010661","236058293010661",2009,39,117,3433,2,3,1,1,,2,"",2010-11-05,"10661","",,""
"236058286010661","144954079010661","236058296010661","236058294010661",2009,39,117,3433,3,1,2,1,,1,"",2010-11-05,"10661","",,""
"236058287010661","144954079010661","236058296010661","236058294010661",2009,39,117,3433,3,2,2,1,,1,"",2010-11-05,"10661","",,""
"236058288010661","144954079010661","236058296010661","236058294010661",2009,39,117,3433,3,3,2,1,,1,"",2010-11-05,"10661","",,""
"236058289010661","144954079010661","236058296010661","236058295010661",2009,39,117,3433,4,1,2,1,,2,"",2010-11-05,"10661","",,""
"236058290010661","144954079010661","236058296010661","236058295010661",2009,39,117,3433,4,2,2,1,,2,"",2010-11-05,"10661","",,""
"236058291010661","144954079010661","236058296010661","236058295010661",2009,39,117,3433,4,3,2,1,,1,"",2010-11-05,"10661","",,""
"236057069010661","144954107010661","236057082010661","236057078010661",2009,39,49,1720,1,1,1,1,,2,"",2010-11-05,"10661","",,""
"236057070010661","144954107010661","236057082010661","236057078010661",2009,39,49,1720,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236057071010661","144954107010661","236057082010661","236057078010661",2009,39,49,1720,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236057072010661","144954107010661","236057082010661","236057079010661",2009,39,49,1720,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236057073010661","144954107010661","236057082010661","236057079010661",2009,39,49,1720,2,2,1,1,,1,"",2010-11-05,"10661","",,""
"236057074010661","144954107010661","236057082010661","236057079010661",2009,39,49,1720,2,3,1,1,,1,"",2010-11-05,"10661","",,""
"236057075010661","144954107010661","236057082010661","236057081010661",2009,39,49,1720,4,1,1,1,,1,"",2010-11-05,"10661","",,""
"236057076010661","144954107010661","236057082010661","236057081010661",2009,39,49,1720,4,2,1,1,,1,"",2010-11-05,"10661","",,""
"236057077010661","144954107010661","236057082010661","236057081010661",2009,39,49,1720,4,3,1,1,,1,"",2010-11-05,"10661","",,""
"236054268010661","144954149010661","236054284010661","236054280010661",2009,39,71,5390,1,1,1,1,,2,"",2010-11-05,"10661","",,""
"236054269010661","144954149010661","236054284010661","236054280010661",2009,39,71,5390,1,2,1,1,,2,"",2010-11-05,"10661","",,""
"236054270010661","144954149010661","236054284010661","236054280010661",2009,39,71,5390,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236054271010661","144954149010661","236054284010661","236054281010661",2009,39,71,5390,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054272010661","144954149010661","236054284010661","236054281010661",2009,39,71,5390,2,2,1,1,,2,"",2010-11-05,"10661","",,""
"236054273010661","144954149010661","236054284010661","236054281010661",2009,39,71,5390,2,3,1,1,,2,"",2010-11-05,"10661","",,""
"236054274010661","144954149010661","236054284010661","236054282010661",2009,39,71,5390,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054275010661","144954149010661","236054284010661","236054282010661",2009,39,71,5390,3,2,1,1,,2,"",2010-11-05,"10661","",,""
"236054276010661","144954149010661","236054284010661","236054282010661",2009,39,71,5390,3,3,1,1,,1,"",2010-11-05,"10661","",,""
"236054277010661","144954149010661","236054284010661","236054283010661",2009,39,71,5390,4,1,1,1,,1,"",2010-11-05,"10661","",,""
"236054278010661","144954149010661","236054284010661","236054283010661",2009,39,71,5390,4,2,1,1,,2,"",2010-11-05,"10661","",,""
"236054279010661","144954149010661","236054284010661","236054283010661",2009,39,71,5390,4,3,1,1,,3,"",2010-11-05,"10661","",,""
"236053895010661","144954161010661","236053911010661","236053907010661",2009,39,15,3247,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236053896010661","144954161010661","236053911010661","236053907010661",2009,39,15,3247,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236053897010661","144954161010661","236053911010661","236053907010661",2009,39,15,3247,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236053898010661","144954161010661","236053911010661","236053908010661",2009,39,15,3247,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236053899010661","144954161010661","236053911010661","236053908010661",2009,39,15,3247,2,2,1,1,,2,"",2010-11-05,"10661","",,""
"236053900010661","144954161010661","236053911010661","236053908010661",2009,39,15,3247,2,3,1,1,,2,"",2010-11-05,"10661","",,""
"236053901010661","144954161010661","236053911010661","236053909010661",2009,39,15,3247,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236053902010661","144954161010661","236053911010661","236053909010661",2009,39,15,3247,3,2,1,1,,2,"",2010-11-05,"10661","",,""
"236053903010661","144954161010661","236053911010661","236053909010661",2009,39,15,3247,3,3,1,1,,1,"",2010-11-05,"10661","",,""
"236053904010661","144954161010661","236053911010661","236053910010661",2009,39,15,3247,4,1,1,1,,1,"",2010-11-05,"10661","",,""
"236053905010661","144954161010661","236053911010661","236053910010661",2009,39,15,3247,4,2,1,1,,3,"",2010-11-05,"10661","",,""
"236053906010661","144954161010661","236053911010661","236053910010661",2009,39,15,3247,4,3,1,1,,2,"",2010-11-05,"10661","",,""
"236057873010661","144954313010661","236057886010661","236057882010661",2009,39,91,4513,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236057874010661","144954313010661","236057886010661","236057882010661",2009,39,91,4513,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236057875010661","144954313010661","236057886010661","236057882010661",2009,39,91,4513,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236057876010661","144954313010661","236057886010661","236057883010661",2009,39,91,4513,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236057877010661","144954313010661","236057886010661","236057883010661",2009,39,91,4513,2,2,1,1,,2,"",2010-11-05,"10661","",,""
"236057878010661","144954313010661","236057886010661","236057883010661",2009,39,91,4513,2,3,1,1,,1,"",2010-11-05,"10661","",,""
"236057879010661","144954313010661","236057886010661","236057885010661",2009,39,91,4513,4,1,3,1,,2,"",2010-11-05,"10661","",,""
"236057880010661","144954313010661","236057886010661","236057885010661",2009,39,91,4513,4,2,3,1,,1,"",2010-11-05,"10661","",,""
"236057881010661","144954313010661","236057886010661","236057885010661",2009,39,91,4513,4,3,3,1,,2,"",2010-11-05,"10661","",,""
"236057227010661","144954337010661","236057243010661","236057239010661",2009,39,57,2961,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236057228010661","144954337010661","236057243010661","236057239010661",2009,39,57,2961,1,2,1,1,,2,"",2010-11-05,"10661","",,""
"236057229010661","144954337010661","236057243010661","236057239010661",2009,39,57,2961,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236057230010661","144954337010661","236057243010661","236057240010661",2009,39,57,2961,2,1,1,1,,2,"",2010-11-05,"10661","",,""
"236057231010661","144954337010661","236057243010661","236057240010661",2009,39,57,2961,2,2,1,1,,1,"",2010-11-05,"10661","",,""
"236057232010661","144954337010661","236057243010661","236057240010661",2009,39,57,2961,2,3,1,1,,2,"",2010-11-05,"10661","",,""
"236057233010661","144954337010661","236057243010661","236057241010661",2009,39,57,2961,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236057234010661","144954337010661","236057243010661","236057241010661",2009,39,57,2961,3,2,1,1,,2,"",2010-11-05,"10661","",,""
"236057235010661","144954337010661","236057243010661","236057241010661",2009,39,57,2961,3,3,1,1,,2,"",2010-11-05,"10661","",,""
"236057236010661","144954337010661","236057243010661","236057242010661",2009,39,57,2961,4,1,2,2,,,"",2010-11-05,"10661","",,""
"236057237010661","144954337010661","236057243010661","236057242010661",2009,39,57,2961,4,2,2,2,,,"",2010-11-05,"10661","",,""
"236057238010661","144954337010661","236057243010661","236057242010661",2009,39,57,2961,4,3,2,2,,,"",2010-11-05,"10661","",,""
"236057599010661","144954347010661","236057615010661","236057611010661",2009,39,165,2505,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236057600010661","144954347010661","236057615010661","236057611010661",2009,39,165,2505,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236057601010661","144954347010661","236057615010661","236057611010661",2009,39,165,2505,1,3,1,1,,2,"",2010-11-05,"10661","",,""
"236057602010661","144954347010661","236057615010661","236057612010661",2009,39,165,2505,2,1,1,1,,1,"",2010-11-05,"10661","",,""
"236057603010661","144954347010661","236057615010661","236057612010661",2009,39,165,2505,2,2,1,1,,1,"",2010-11-05,"10661","",,""
"236057604010661","144954347010661","236057615010661","236057612010661",2009,39,165,2505,2,3,1,1,,2,"",2010-11-05,"10661","",,""
"236057605010661","144954347010661","236057615010661","236057613010661",2009,39,165,2505,3,1,1,1,,1,"",2010-11-05,"10661","",,""
"236057606010661","144954347010661","236057615010661","236057613010661",2009,39,165,2505,3,2,1,1,,1,"",2010-11-05,"10661","",,""
"236057607010661","144954347010661","236057615010661","236057613010661",2009,39,165,2505,3,3,1,1,,1,"",2010-11-05,"10661","",,""
"236057608010661","144954347010661","236057615010661","236057614010661",2009,39,165,2505,4,1,1,1,,1,"",2010-11-05,"10661","",,""
"236057609010661","144954347010661","236057615010661","236057614010661",2009,39,165,2505,4,2,1,1,,1,"",2010-11-05,"10661","",,""
"236057610010661","144954347010661","236057615010661","236057614010661",2009,39,165,2505,4,3,1,1,,1,"",2010-11-05,"10661","",,""
"236058098010661","144954467010661","236058114010661","236058110010661",2009,39,95,3536,1,1,1,1,,1,"",2010-11-05,"10661","",,""
"236058099010661","144954467010661","236058114010661","236058110010661",2009,39,95,3536,1,2,1,1,,1,"",2010-11-05,"10661","",,""
"236058100010661","144954467010661","236058114010661","236058110010661",2009,39,95,3536,1,3,1,1,,1,"",2010-11-05,"10661","",,""
"236054523010661","144953707010661","236054531010661","236054529010661",2009,39,87,2049,3,3,1,5,,,"",2010-11-05,"10661","",,""
"144713010760","59827371010538","490010760","69793010760",2002,39,1,5656,4,2,1,1,,1,"",2005-12-21,"10760","",,""
"144714010760","59827371010538","490010760","69793010760",2002,39,1,5656,4,3,1,1,,1,"",2005-12-21,"10760","",,""
"148723010760","59828166010538","872010760","71318010760",2002,39,7,5352,1,1,1,1,,1,"",2005-12-21,"10760","",,""
"148724010760","59828166010538","872010760","71318010760",2002,39,7,5352,1,2,1,1,,1,"",2005-12-21,"10760","",,""
