"CN","PLT_CN","SBP_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","REGEN_SUBP_STATUS_CD","REGEN_NONSAMPLE_REASN_CD","SUBPLOT_SITE_LIMITATIONS","MICROPLOT_SITE_LIMITATIONS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","REGEN_MICR_STATUS_CD"
"271068330489998","16232831020004","271068310489998",2013,39,3,59,2641,4,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271069424489998","16232862020004","271069350489998",2013,39,1,145,2227,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271069425489998","16232862020004","271069351489998",2013,39,1,145,2227,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271069426489998","16232862020004","271069352489998",2013,39,1,145,2227,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271069427489998","16232862020004","271069353489998",2013,39,1,145,2227,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271072068489998","16232943020004","271072038489998",2013,39,3,157,1208,1,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271072069489998","16232943020004","271072039489998",2013,39,3,157,1208,2,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271072070489998","16232943020004","271072040489998",2013,39,3,157,1208,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271072071489998","16232943020004","271072041489998",2013,39,3,157,1208,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271076623489998","16233083020004","271076560489998",2013,39,2,167,2110,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271076624489998","16233083020004","271076561489998",2013,39,2,167,2110,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271076625489998","16233083020004","271076562489998",2013,39,2,167,2110,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271076626489998","16233083020004","271076563489998",2013,39,2,167,2110,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271059343489998","16232263020004","271059299489998",2013,39,2,115,3640,1,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271059344489998","16232263020004","271059300489998",2013,39,2,115,3640,2,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271059345489998","16232263020004","271059301489998",2013,39,2,115,3640,3,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271059346489998","16232263020004","271059302489998",2013,39,2,115,3640,4,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271062601489998","16232474020004","271062553489998",2013,39,5,17,2698,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271062602489998","16232474020004","271062554489998",2013,39,5,17,2698,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271062603489998","16232474020004","271062555489998",2013,39,5,17,2698,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271062604489998","16232474020004","271062556489998",2013,39,5,17,2698,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271063691489998","16232586020004","271063638489998",2013,39,6,51,5838,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271063692489998","16232586020004","271063639489998",2013,39,6,51,5838,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271063693489998","16232586020004","271063640489998",2013,39,6,51,5838,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271063694489998","16232586020004","271063641489998",2013,39,6,51,5838,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271061762489998","16232416020004","271061740489998",2013,39,4,139,3570,1,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"233229418020004","247063849010661","211874141020004",2012,39,1,87,319,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228374020004","247063873010661","211874619020004",2012,39,4,7,120,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228375020004","247063873010661","211874620020004",2012,39,4,7,120,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228376020004","247063873010661","211874621020004",2012,39,4,7,120,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228377020004","247063873010661","211874622020004",2012,39,4,7,120,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228418020004","247063619010661","211868468020004",2012,39,6,41,574,1,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228419020004","247063619010661","211868469020004",2012,39,6,41,574,2,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228420020004","247063619010661","211868470020004",2012,39,6,41,574,3,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228421020004","247063619010661","211868471020004",2012,39,6,41,574,4,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233229229020004","247063635010661","211868696020004",2012,39,4,93,358,1,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233229230020004","247063635010661","211868697020004",2012,39,4,93,358,2,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233229231020004","247063635010661","211868698020004",2012,39,4,93,358,3,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233229232020004","247063635010661","211868699020004",2012,39,4,93,358,4,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,5
"233228631020004","247063360010661","211866613020004",2012,39,6,3,272,1,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,9
"233228632020004","247063360010661","211866614020004",2012,39,6,3,272,2,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,9
"233228633020004","247063360010661","211866615020004",2012,39,6,3,272,3,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,9
"233228634020004","247063360010661","211866616020004",2012,39,6,3,272,4,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,9
"233228829020004","247063915010661","211875866020004",2012,39,3,19,71,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228830020004","247063915010661","211875867020004",2012,39,3,19,71,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228831020004","247063915010661","211875868020004",2012,39,3,19,71,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228832020004","247063915010661","211875869020004",2012,39,3,19,71,4,2,10,,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,9
"233229012020004","247063921010661","211876091020004",2012,39,3,19,378,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229013020004","247063921010661","211876092020004",2012,39,3,19,378,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229014020004","247063921010661","211876093020004",2012,39,3,19,378,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229015020004","247063921010661","211876094020004",2012,39,3,19,378,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229335020004","247063968010661","211877530020004",2012,39,3,67,363,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229336020004","247063968010661","211877531020004",2012,39,3,67,363,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229337020004","247063968010661","211877532020004",2012,39,3,67,363,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229338020004","247063968010661","211877533020004",2012,39,3,67,363,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228641020004","247063973010661","211877748020004",2012,39,3,13,410,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228642020004","247063973010661","211877749020004",2012,39,3,13,410,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228643020004","247063973010661","211877750020004",2012,39,3,13,410,3,1,,1,,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,2
"233229417020004","247063849010661","211874140020004",2012,39,1,87,319,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"271061763489998","16232416020004","271061741489998",2013,39,4,139,3570,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271061764489998","16232416020004","271061742489998",2013,39,4,139,3570,3,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271061765489998","16232416020004","271061743489998",2013,39,4,139,3570,4,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271067378489998","16232812020004","271067358489998",2013,39,3,59,4848,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271067379489998","16232812020004","271067359489998",2013,39,3,59,4848,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271067380489998","16232812020004","271067360489998",2013,39,3,59,4848,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271067381489998","16232812020004","271067361489998",2013,39,3,59,4848,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271070090489998","16232880020004","271070039489998",2013,39,3,59,1944,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271070091489998","16232880020004","271070040489998",2013,39,3,59,1944,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271070092489998","16232880020004","271070041489998",2013,39,3,59,1944,3,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271070093489998","16232880020004","271070042489998",2013,39,3,59,1944,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271070891489998","16232906020004","271070854489998",2013,39,2,105,3458,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271070892489998","16232906020004","271070855489998",2013,39,2,105,3458,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271070893489998","16232906020004","271070856489998",2013,39,2,105,3458,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271070894489998","16232906020004","271070857489998",2013,39,2,105,3458,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271071349489998","16232918020004","271071291489998",2013,39,3,111,3407,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271071350489998","16232918020004","271071292489998",2013,39,3,111,3407,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271071351489998","16232918020004","271071293489998",2013,39,3,111,3407,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271071352489998","16232918020004","271071294489998",2013,39,3,111,3407,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271073456489998","16233004020004","271073451489998",2013,39,4,151,4692,1,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271073457489998","16233004020004","271073452489998",2013,39,4,151,4692,2,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271073458489998","16233004020004","271073453489998",2013,39,4,151,4692,3,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271073459489998","16233004020004","271073454489998",2013,39,4,151,4692,4,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271075121489998","16233044020004","271075060489998",2013,39,2,73,4384,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271075122489998","16233044020004","271075061489998",2013,39,2,73,4384,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271075123489998","16233044020004","271075062489998",2013,39,2,73,4384,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271075124489998","16233044020004","271075063489998",2013,39,2,73,4384,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271075700489998","16233054020004","271075657489998",2013,39,4,153,3576,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271075701489998","16233054020004","271075658489998",2013,39,4,153,3576,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271075702489998","16233054020004","271075659489998",2013,39,4,153,3576,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271075703489998","16233054020004","271075660489998",2013,39,4,153,3576,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271062049489998","16232426020004","271062024489998",2013,39,5,113,4685,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271062050489998","16232426020004","271062025489998",2013,39,5,113,4685,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271062051489998","16232426020004","271062026489998",2013,39,5,113,4685,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271062052489998","16232426020004","271062027489998",2013,39,5,113,4685,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271062504489998","16232471020004","271062486489998",2013,39,1,1,5799,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271062505489998","16232471020004","271062487489998",2013,39,1,1,5799,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271062506489998","16232471020004","271062488489998",2013,39,1,1,5799,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271062507489998","16232471020004","271062489489998",2013,39,1,1,5799,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271062783489998","16232490020004","271062758489998",2013,39,6,3,3210,1,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271062784489998","16232490020004","271062759489998",2013,39,6,3,3210,2,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271062785489998","16232490020004","271062760489998",2013,39,6,3,3210,3,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271062786489998","16232490020004","271062761489998",2013,39,6,3,3210,4,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271066096489998","16232765020004","271066071489998",2013,39,1,131,2184,1,1,,2,2,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271066097489998","16232765020004","271066072489998",2013,39,1,131,2184,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271066098489998","16232765020004","271066073489998",2013,39,1,131,2184,3,1,,2,2,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271066099489998","16232765020004","271066074489998",2013,39,1,131,2184,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271070433489998","16232895020004","271070428489998",2013,39,6,83,2625,1,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271070434489998","16232895020004","271070429489998",2013,39,6,83,2625,2,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271070435489998","16232895020004","271070430489998",2013,39,6,83,2625,3,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271070436489998","16232895020004","271070431489998",2013,39,6,83,2625,4,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271073752489998","16233015020004","271073709489998",2013,39,3,119,1949,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271073753489998","16233015020004","271073710489998",2013,39,3,119,1949,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271073754489998","16233015020004","271073711489998",2013,39,3,119,1949,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271073755489998","16233015020004","271073712489998",2013,39,3,119,1949,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271074829489998","16233038020004","271074795489998",2013,39,4,99,5047,1,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271074830489998","16233038020004","271074796489998",2013,39,4,99,5047,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271074831489998","16233038020004","271074797489998",2013,39,4,99,5047,3,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271074832489998","16233038020004","271074798489998",2013,39,4,99,5047,4,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271076321489998","16233080020004","271076290489998",2013,39,2,105,1983,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271076322489998","16233080020004","271076291489998",2013,39,2,105,1983,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271076323489998","16233080020004","271076292489998",2013,39,2,105,1983,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271076324489998","16233080020004","271076293489998",2013,39,2,105,1983,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271059117489998","16232250020004","271059099489998",2013,39,4,35,5793,1,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271059118489998","16232250020004","271059100489998",2013,39,4,35,5793,2,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271059119489998","16232250020004","271059101489998",2013,39,4,35,5793,3,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271059120489998","16232250020004","271059102489998",2013,39,4,35,5793,4,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,9
"271060514489998","16232326020004","271060491489998",2013,39,4,7,1766,1,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271060515489998","16232326020004","271060492489998",2013,39,4,7,1766,2,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271060516489998","16232326020004","271060493489998",2013,39,4,7,1766,3,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271060517489998","16232326020004","271060494489998",2013,39,4,7,1766,4,2,10,,,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,5
"271061302489998","16232402020004","271061255489998",2013,39,1,131,2188,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"657546943126144","463048767489998","657546938126144",2018,39,3,59,486,4,,10,,,"",2019-04-26,"126144","",,"",8,1,5
"657547246126144","463048805489998","657547191126144",2018,39,1,1,599,1,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657547247126144","463048805489998","657547192126144",2018,39,1,1,599,2,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657547248126144","463048805489998","657547193126144",2018,39,1,1,599,3,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657547249126144","463048805489998","657547194126144",2018,39,1,1,599,4,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657540582126144","463048985489998","657540520126144",2018,39,3,67,651,1,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657540583126144","463048985489998","657540521126144",2018,39,3,67,651,2,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657540584126144","463048985489998","657540522126144",2018,39,3,67,651,3,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657540585126144","463048985489998","657540523126144",2018,39,3,67,651,4,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657540687126144","463048988489998","657540682126144",2018,39,4,93,358,1,,10,,,"",2019-04-26,"126144","",,"",8,1,5
"657540688126144","463048988489998","657540683126144",2018,39,4,93,358,2,,10,,,"",2019-04-26,"126144","",,"",8,1,5
"657540689126144","463048988489998","657540684126144",2018,39,4,93,358,3,,10,,,"",2019-04-26,"126144","",,"",8,1,5
"657540690126144","463048988489998","657540685126144",2018,39,4,93,358,4,,10,,,"",2019-04-26,"126144","",,"",8,1,5
"657546449126144","463048616489998","657546387126144",2018,39,5,165,644,1,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657546450126144","463048616489998","657546388126144",2018,39,5,165,644,2,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657546451126144","463048616489998","657546389126144",2018,39,5,165,644,3,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657546452126144","463048616489998","657546390126144",2018,39,5,165,644,4,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657542458126144","463049076489998","657542419126144",2018,39,3,67,363,1,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657542459126144","463049076489998","657542420126144",2018,39,3,67,363,2,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657542460126144","463049076489998","657542421126144",2018,39,3,67,363,3,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657542461126144","463049076489998","657542422126144",2018,39,3,67,363,4,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657543776126144","463049127489998","657543735126144",2018,39,4,133,64,1,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657543777126144","463049127489998","657543736126144",2018,39,4,133,64,2,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657543778126144","463049127489998","657543737126144",2018,39,4,133,64,3,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657543779126144","463049127489998","657543738126144",2018,39,4,133,64,4,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657544732126144","463049170489998","657544681126144",2018,39,3,19,378,1,,10,,,"",2019-04-26,"126144","",,"",8,1,5
"657544733126144","463049170489998","657544682126144",2018,39,3,19,378,2,,10,,,"",2019-04-26,"126144","",,"",8,1,5
"657544734126144","463049170489998","657544683126144",2018,39,3,19,378,3,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657544735126144","463049170489998","657544684126144",2018,39,3,19,378,4,,,,1,"",2019-04-26,"126144","",,"",8,1,1
"657544922126144","463049176489998","657544900126144",2018,39,4,29,209,1,,10,,,"",2019-04-26,"126144","",,"",8,1,5
"657544923126144","463049176489998","657544901126144",2018,39,4,29,209,2,,10,,,"",2019-04-26,"126144","",,"",8,1,5
"657544924126144","463049176489998","657544902126144",2018,39,4,29,209,3,,10,,,"",2019-04-26,"126144","",,"",8,1,5
"657544925126144","463049176489998","657544903126144",2018,39,4,29,209,4,,,,2,"",2019-04-26,"126144","",,"",8,1,1
"657546942126144","463048767489998","657546937126144",2018,39,3,59,486,3,,10,,,"",2019-04-26,"126144","",,"",8,1,5
"381538137489998","251630538489998","381538106489998",2015,39,3,81,5147,4,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381539560489998","251630598489998","381539525489998",2015,39,3,31,1999,1,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381539561489998","251630598489998","381539526489998",2015,39,3,31,1999,2,,10,,,"",2016-03-25,"489998","",2016-09-22,"489998",7,4,5
"381539562489998","251630598489998","381539527489998",2015,39,3,31,1999,3,,10,,1,"",2016-03-25,"489998","",2016-06-29,"489998",7,4,3
"271075582489998","16233051020004","271075538489998",2013,39,1,79,2106,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271075583489998","16233051020004","271075539489998",2013,39,1,79,2106,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271075584489998","16233051020004","271075540489998",2013,39,1,79,2106,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271061672489998","16232407020004","271061620489998",2013,39,1,1,5656,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271061673489998","16232407020004","271061621489998",2013,39,1,1,5656,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271061674489998","16232407020004","271061622489998",2013,39,1,1,5656,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271061675489998","16232407020004","271061623489998",2013,39,1,1,5656,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271065381489998","16232740020004","271065337489998",2013,39,3,31,4927,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271065382489998","16232740020004","271065338489998",2013,39,3,31,4927,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271065383489998","16232740020004","271065339489998",2013,39,3,31,4927,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271065384489998","16232740020004","271065340489998",2013,39,3,31,4927,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271065871489998","16232760020004","271065826489998",2013,39,1,141,5316,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271065872489998","16232760020004","271065827489998",2013,39,1,141,5316,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271065873489998","16232760020004","271065828489998",2013,39,1,141,5316,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271065874489998","16232760020004","271065829489998",2013,39,1,141,5316,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271066591489998","16232787020004","271066540489998",2013,39,2,115,1915,1,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271066592489998","16232787020004","271066541489998",2013,39,2,115,1915,2,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271066593489998","16232787020004","271066542489998",2013,39,2,115,1915,3,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"271066594489998","16232787020004","271066543489998",2013,39,2,115,1915,4,1,,1,1,"",2014-07-22,"489998","",2016-06-21,"489998",7,2,1
"233229001020004","247063223010661","211865288020004",2012,39,4,35,575,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229002020004","247063223010661","211865289020004",2012,39,4,35,575,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229003020004","247063223010661","211865290020004",2012,39,4,35,575,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229098020004","247063595010661","211868030020004",2012,39,1,1,599,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229099020004","247063595010661","211868031020004",2012,39,1,1,599,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229100020004","247063595010661","211868032020004",2012,39,1,1,599,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229101020004","247063595010661","211868033020004",2012,39,1,1,599,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228717020004","247063731010661","211870867020004",2012,39,1,141,691,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228718020004","247063731010661","211870868020004",2012,39,1,141,691,2,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228719020004","247063731010661","211870869020004",2012,39,1,141,691,3,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233228720020004","247063731010661","211870870020004",2012,39,1,141,691,4,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
"233229185020004","247063844010661","211873853020004",2012,39,1,53,778,1,1,,1,1,"",2014-01-29,"20004","",2016-06-21,"489998",7,1,1
