"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","TRANSECT","SUBP","CONDID","MEASYEAR","SMALLCT","MEDIUMCT","LARGECT","RSNCTCD","PILESCD","SMALL_TL_COND","SMALL_TL_PLOT","SMALL_TL_UNADJ","MEDIUM_TL_COND","MEDIUM_TL_PLOT","MEDIUM_TL_UNADJ","LARGE_TL_COND","LARGE_TL_PLOT","LARGE_TL_UNADJ","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","FWD_STATUS_CD","FWD_NONSAMPLE_REASN_CD","FWD_SAMPLE_METHOD","SLOPE"
"271059130489998","16232250020004",2013,39,35,5793,270,1,1,,,,,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271059131489998","16232250020004",2013,39,35,5793,360,2,1,,,,,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271065200489998","16232725020004",2013,39,49,2542,135,3,1,,0,0,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271065201489998","16232725020004",2013,39,49,2542,225,4,1,,17,6,2,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271065199489998","16232725020004",2013,39,49,2542,270,1,2,,,,,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271063725489998","16232586020004",2013,39,51,5838,135,3,1,,5,2,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271063726489998","16232586020004",2013,39,51,5838,225,4,1,,2,8,6,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271063723489998","16232586020004",2013,39,51,5838,270,1,1,,6,9,3,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271063724489998","16232586020004",2013,39,51,5838,360,2,1,,3,11,3,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271070114489998","16232880020004",2013,39,59,1944,135,3,2,,,,,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271070115489998","16232880020004",2013,39,59,1944,225,4,1,,9,3,5,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271070112489998","16232880020004",2013,39,59,1944,270,1,1,,7,1,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271070113489998","16232880020004",2013,39,59,1944,360,2,1,,5,1,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271068349489998","16232831020004",2013,39,59,2641,135,3,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271068350489998","16232831020004",2013,39,59,2641,225,4,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271068347489998","16232831020004",2013,39,59,2641,270,1,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271068348489998","16232831020004",2013,39,59,2641,360,2,2,,16,6,2,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271067896489998","16232820020004",2013,39,59,3918,135,3,1,,19,3,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271067897489998","16232820020004",2013,39,59,3918,225,4,1,,11,1,2,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271067894489998","16232820020004",2013,39,59,3918,270,1,1,,17,3,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271067895489998","16232820020004",2013,39,59,3918,360,2,1,,46,3,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271067397489998","16232812020004",2013,39,59,4848,270,1,1,,6,3,4,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271067398489998","16232812020004",2013,39,59,4848,360,2,1,,3,4,1,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271067546489998","16232814020004",2013,39,67,5335,135,3,1,,15,2,4,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271067547489998","16232814020004",2013,39,67,5335,225,4,2,,9,6,3,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271067544489998","16232814020004",2013,39,67,5335,270,1,1,,11,2,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271067545489998","16232814020004",2013,39,67,5335,360,2,1,,14,1,3,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271075184489998","16233044020004",2013,39,73,4384,135,3,1,,5,2,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271075185489998","16233044020004",2013,39,73,4384,225,4,1,,10,1,2,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271075182489998","16233044020004",2013,39,73,4384,270,1,1,,5,0,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271075183489998","16233044020004",2013,39,73,4384,360,2,1,,2,0,5,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271065236489998","16232736020004",2013,39,75,4077,135,3,1,,,,,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271065237489998","16232736020004",2013,39,75,4077,225,4,1,,,,,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271065234489998","16232736020004",2013,39,75,4077,270,1,1,,,,,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271065235489998","16232736020004",2013,39,75,4077,360,2,1,,,,,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271075635489998","16233051020004",2013,39,79,2106,135,3,1,,11,1,2,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271075636489998","16233051020004",2013,39,79,2106,225,4,1,,5,2,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271075633489998","16233051020004",2013,39,79,2106,270,1,1,,30,6,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271075634489998","16233051020004",2013,39,79,2106,360,2,1,,35,8,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271070448489998","16232895020004",2013,39,83,2625,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271070449489998","16232895020004",2013,39,83,2625,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271070446489998","16232895020004",2013,39,83,2625,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271070447489998","16232895020004",2013,39,83,2625,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271071792489998","16232929020004",2013,39,87,1103,135,3,2,,4,1,2,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271067399489998","16232812020004",2013,39,59,4848,135,3,2,,3,0,0,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271067400489998","16232812020004",2013,39,59,4848,225,4,1,,0,0,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271071793489998","16232929020004",2013,39,87,1103,225,4,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271071790489998","16232929020004",2013,39,87,1103,270,1,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271071791489998","16232929020004",2013,39,87,1103,360,2,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271074846489998","16233038020004",2013,39,99,5047,135,3,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271074847489998","16233038020004",2013,39,99,5047,225,4,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271074844489998","16233038020004",2013,39,99,5047,270,1,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271074845489998","16233038020004",2013,39,99,5047,360,2,2,,4,3,1,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271076383489998","16233080020004",2013,39,105,1983,135,3,1,,3,1,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271076384489998","16233080020004",2013,39,105,1983,225,4,1,,3,3,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271076381489998","16233080020004",2013,39,105,1983,270,1,1,,3,2,3,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271076382489998","16233080020004",2013,39,105,1983,360,2,1,,9,2,3,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271074463489998","16233029020004",2013,39,105,2981,135,3,1,,5,0,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271074464489998","16233029020004",2013,39,105,2981,225,4,1,,5,4,3,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271074461489998","16233029020004",2013,39,105,2981,270,1,1,,5,1,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271074462489998","16233029020004",2013,39,105,2981,360,2,1,,7,0,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271070928489998","16232906020004",2013,39,105,3458,135,3,1,,6,1,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271070929489998","16232906020004",2013,39,105,3458,225,4,1,,4,1,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271070926489998","16232906020004",2013,39,105,3458,270,1,1,,2,1,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271070927489998","16232906020004",2013,39,105,3458,360,2,1,,0,0,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271071393489998","16232918020004",2013,39,111,3407,135,3,1,,4,1,2,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271071394489998","16232918020004",2013,39,111,3407,225,4,1,,9,4,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271071391489998","16232918020004",2013,39,111,3407,270,1,1,,4,2,2,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271071392489998","16232918020004",2013,39,111,3407,360,2,3,,15,3,2,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271062066489998","16232426020004",2013,39,113,4685,135,3,1,,0,0,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271062067489998","16232426020004",2013,39,113,4685,225,4,2,,,,,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271062064489998","16232426020004",2013,39,113,4685,270,1,1,,0,0,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271062065489998","16232426020004",2013,39,113,4685,360,2,1,,0,0,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271066642489998","16232787020004",2013,39,115,1915,135,3,2,,8,1,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271066643489998","16232787020004",2013,39,115,1915,225,4,2,,3,0,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271066640489998","16232787020004",2013,39,115,1915,270,1,2,,5,1,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271066641489998","16232787020004",2013,39,115,1915,360,2,2,,0,0,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271059358489998","16232263020004",2013,39,115,3640,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271059359489998","16232263020004",2013,39,115,3640,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271059356489998","16232263020004",2013,39,115,3640,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271059357489998","16232263020004",2013,39,115,3640,360,2,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271068527489998","16232836020004",2013,39,115,4845,135,3,1,,1,0,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271068528489998","16232836020004",2013,39,115,4845,225,4,1,,0,0,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271068525489998","16232836020004",2013,39,115,4845,270,1,1,,0,0,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271068526489998","16232836020004",2013,39,115,4845,360,2,1,,0,0,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073810489998","16233015020004",2013,39,119,1949,135,3,1,,7,0,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073811489998","16233015020004",2013,39,119,1949,225,4,1,,17,5,2,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073808489998","16233015020004",2013,39,119,1949,270,1,1,,37,6,11,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073809489998","16233015020004",2013,39,119,1949,360,2,1,,13,0,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073965489998","16233019020004",2013,39,127,918,135,3,1,,12,0,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073966489998","16233019020004",2013,39,127,918,225,4,2,,,,,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073963489998","16233019020004",2013,39,127,918,270,1,1,,5,0,1,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073964489998","16233019020004",2013,39,127,918,360,2,1,,13,4,2,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271066131489998","16232765020004",2013,39,131,2184,135,3,1,,17,3,4,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271066132489998","16232765020004",2013,39,131,2184,225,4,1,,11,5,2,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271066129489998","16232765020004",2013,39,131,2184,270,1,1,,6,0,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271066130489998","16232765020004",2013,39,131,2184,360,2,1,,5,1,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271061350489998","16232402020004",2013,39,131,2188,135,3,1,,4,1,3,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271061351489998","16232402020004",2013,39,131,2188,225,4,1,,5,2,6,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271061348489998","16232402020004",2013,39,131,2188,270,1,1,,6,1,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271061349489998","16232402020004",2013,39,131,2188,360,2,1,,2,1,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073282489998","16232992020004",2013,39,133,4407,135,3,1,,5,1,2,,,19.6,24,24,19.6,24,24,31.6,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073283489998","16232992020004",2013,39,133,4407,225,4,1,,6,0,0,,,19.6,24,24,19.6,24,24,31.6,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073279489998","16232992020004",2013,39,133,4407,270,1,1,,8,0,1,,,19.6,24,24,19.6,24,24,31.6,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073280489998","16232992020004",2013,39,133,4407,360,2,1,,1,0,0,,,19.6,24,24,19.6,24,24,31.6,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073281489998","16232992020004",2013,39,133,4407,360,2,2,,,,,,,4.4,24,24,4.4,24,24,8.4,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271061781489998","16232416020004",2013,39,139,3570,135,3,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271061782489998","16232416020004",2013,39,139,3570,225,4,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271061779489998","16232416020004",2013,39,139,3570,270,1,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271061780489998","16232416020004",2013,39,139,3570,360,2,2,,12,3,4,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271060357489998","16232317020004",2013,39,141,5028,135,3,2,,12,1,4,,,6,6,24,6,6,24,10,10,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271060358489998","16232317020004",2013,39,141,5028,225,4,1,,,,,,,18,6,24,18,6,24,30,10,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271060355489998","16232317020004",2013,39,141,5028,270,1,1,,,,,,,18,6,24,18,6,24,30,10,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271060356489998","16232317020004",2013,39,141,5028,360,2,1,,,,,,,18,6,24,18,6,24,30,10,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271065927489998","16232760020004",2013,39,141,5316,135,3,1,,29,9,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271065928489998","16232760020004",2013,39,141,5316,225,4,1,,6,1,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271065925489998","16232760020004",2013,39,141,5316,270,1,1,,6,6,2,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271065926489998","16232760020004",2013,39,141,5316,360,2,1,,7,2,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271069476489998","16232862020004",2013,39,145,2227,135,3,1,,8,3,1,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271069477489998","16232862020004",2013,39,145,2227,225,4,1,,7,1,2,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271069474489998","16232862020004",2013,39,145,2227,270,1,1,,10,0,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271069475489998","16232862020004",2013,39,145,2227,360,2,2,,,,,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073471489998","16233004020004",2013,39,151,4692,135,3,2,,,,,,,6,18,24,6,18,24,10,30,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073472489998","16233004020004",2013,39,151,4692,225,4,1,,,,,,,18,18,24,18,18,24,30,30,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073469489998","16233004020004",2013,39,151,4692,270,1,1,,,,,,,18,18,24,18,18,24,30,30,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271073470489998","16233004020004",2013,39,151,4692,360,2,1,,,,,,,18,18,24,18,18,24,30,30,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271075723489998","16233054020004",2013,39,153,3576,135,3,2,,2,0,0,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271075724489998","16233054020004",2013,39,153,3576,225,4,1,,2,0,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271075721489998","16233054020004",2013,39,153,3576,270,1,1,,7,0,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271075722489998","16233054020004",2013,39,153,3576,360,2,1,,5,1,1,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271074591489998","16233032020004",2013,39,155,5061,135,3,1,,17,0,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271074592489998","16233032020004",2013,39,155,5061,225,4,2,,,,,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271074589489998","16233032020004",2013,39,155,5061,270,1,1,,4,2,1,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271074590489998","16233032020004",2013,39,155,5061,360,2,1,,3,0,2,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271072093489998","16232943020004",2013,39,157,1208,135,3,3,,17,4,5,,,12,18,24,12,18,24,20,30,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271072094489998","16232943020004",2013,39,157,1208,225,4,3,,14,2,4,,,12,18,24,12,18,24,20,30,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271072091489998","16232943020004",2013,39,157,1208,270,1,1,,,,,,,6,18,24,6,18,24,10,30,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271072092489998","16232943020004",2013,39,157,1208,360,2,2,,,,,,,6,18,24,6,18,24,10,30,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271076687489998","16233083020004",2013,39,167,2110,135,3,1,,2,1,0,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271076688489998","16233083020004",2013,39,167,2110,225,4,1,,6,3,2,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271076685489998","16233083020004",2013,39,167,2110,270,1,1,,10,4,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271076686489998","16233083020004",2013,39,167,2110,360,2,1,,5,4,1,,,24,24,24,24,24,24,40,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271072266489998","16232949020004",2013,39,167,2329,135,3,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271072267489998","16232949020004",2013,39,167,2329,225,4,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271072264489998","16232949020004",2013,39,167,2329,270,1,1,,,,,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271072265489998","16232949020004",2013,39,167,2329,360,2,2,,5,3,0,,,6,24,24,6,24,24,10,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271060964489998","16232378020004",2013,39,173,3801,135,3,1,,20,4,0,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271060965489998","16232378020004",2013,39,173,3801,225,4,1,,14,10,1,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"271060962489998","16232378020004",2013,39,173,3801,270,1,1,,1,5,2,,,18,24,24,18,24,24,30,40,40,"",2014-07-22,"489998","",2019-06-14,"126144",1,,"3",
"334955800489998","171867917020004",2014,39,5,4827,135,3,1,,16,0,0,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334955801489998","171867917020004",2014,39,5,4827,225,4,2,,,,,,,6,24,24,6,24,24,10,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334955798489998","171867917020004",2014,39,5,4827,270,1,1,,11,0,1,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334955799489998","171867917020004",2014,39,5,4827,360,2,1,,14,1,1,,,18,24,24,18,24,24,30,40,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334955516489998","171867908020004",2014,39,7,1392,135,3,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334955517489998","171867908020004",2014,39,7,1392,225,4,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
"334955514489998","171867908020004",2014,39,7,1392,270,1,1,,,,,,,24,0,24,24,0,24,40,0,40,"",2015-06-01,"489998","",2019-06-14,"126144",1,,"3",
