"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","MEASDAY","MEASMON","MEASYEAR","QASTATCD","CRWTYPCD","SMPKNDCD","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CWD_SAMPLE_METHOD","FWD_SAMPLE_METHOD","MICR_SAMPLE_METHOD","DLF_SAMPLE_METHOD","PILE_SAMPLE_METHOD","DWM_SAMPLING_STATUS_CD","DWM_NBR_SUBP","DWM_NBR_SUBP_TRANSECT","DWM_SUBPLIST","DWM_TRANSECT_LENGTH","QA_STATUS"
"276479261489998","247063319010661",2012,39,109,157,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276509786489998","247063188010661",2012,39,109,703,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211876806020004","247063945010661",2012,39,111,537,26,7,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211878096020004","247063979010661",2012,39,111,602,5,6,2012,1,,1,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211878642020004","247063995010661",2012,39,111,884,22,5,2012,1,,1,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276479278489998","247063324010661",2012,39,113,782,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276485819489998","247063868010661",2012,39,115,20,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276509906489998","247063612010661",2012,39,117,194,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276538373489998","247063610010661",2012,39,117,226,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211875104020004","247063892010661",2012,39,121,472,20,6,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276508118489998","247063472010661",2012,39,123,242,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276525084489998","247063280010661",2012,39,125,95,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276523330489998","247063579010661",2012,39,129,73,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276508180489998","247063627010661",2012,39,129,92,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276479346489998","247063581010661",2012,39,129,297,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276540396489998","247063730010661",2012,39,131,49,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211874834020004","247063879010661",2012,39,133,64,20,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276525105489998","247063326010661",2012,39,135,74,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276479295489998","247063331010661",2012,39,135,239,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276485730489998","247063352010661",2012,39,137,207,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276508101489998","247063353010661",2012,39,137,491,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276479380489998","247063645010661",2012,39,139,156,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276540362489998","247063586010661",2012,39,141,507,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276509767489998","247063147010661",2012,39,141,519,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211865450020004","247063227010661",2012,39,141,646,16,8,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211870904020004","247063731010661",2012,39,141,691,25,7,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276508160489998","247063540010661",2012,39,143,395,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211869880020004","247063695010661",2012,39,145,33,26,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276538271489998","247063187010661",2012,39,149,474,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276479244489998","247063315010661",2012,39,149,665,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276523347489998","247063886010661",2012,39,151,480,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211874328020004","247063854010661",2012,39,151,562,13,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211878818020004","247064001010661",2012,39,155,542,10,9,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211876579020004","247063938010661",2012,39,155,866,17,8,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211874425020004","247063859010661",2012,39,157,295,15,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211865007020004","247063210010661",2012,39,165,644,11,7,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211877155020004","247063951010661",2012,39,167,404,19,6,2012,1,,2,"",2013-07-15,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"211875418020004","247063900010661",2012,39,167,563,12,9,2012,1,,2,"",2013-08-12,"20004","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276525189489998","247063896010661",2012,39,167,761,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276508199489998","247063751010661",2012,39,169,687,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276525125489998","247063342010661",2012,39,173,55,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276509848489998","247063477010661",2012,39,173,662,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276538322489998","247063347010661",2012,39,173,780,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276485713489998","247063346010661",2012,39,173,791,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276523255489998","247063448010661",2012,39,175,315,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"276509827489998","247063453010661",2012,39,175,854,1,6,2012,1,,2,"",2014-09-23,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271062175489998","16232467020004",2013,39,1,3708,25,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271061703489998","16232407020004",2013,39,1,5656,18,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271062512489998","16232471020004",2013,39,1,5799,11,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271062787489998","16232490020004",2013,39,3,3210,17,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081564489998","16232775020004",2013,39,5,1596,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271078910489998","16232236020004",2013,39,5,3857,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271060518489998","16232326020004",2013,39,7,1766,15,4,2014,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271068628489998","16232839020004",2013,39,7,1794,15,4,2014,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271060455489998","16232322020004",2013,39,7,5352,15,4,2014,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081453489998","16232752020004",2013,39,7,5409,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081586489998","16232779020004",2013,39,7,7014,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080959489998","16232643020004",2013,39,11,2039,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271071072489998","16232912020004",2013,39,13,2644,22,5,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080142489998","16232494020004",2013,39,15,1649,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271062988489998","16232500020004",2013,39,15,2715,10,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081224489998","16232684020004",2013,39,15,2958,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271062622489998","16232474020004",2013,39,17,2698,30,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079800489998","16232431020004",2013,39,17,5163,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271082203489998","16233063020004",2013,39,19,5607,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079902489998","16232451020004",2013,39,27,4188,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271065410489998","16232740020004",2013,39,31,4927,22,8,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080179489998","16232502020004",2013,39,33,2754,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271059121489998","16232250020004",2013,39,35,5793,3,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080604489998","16232562020004",2013,39,37,1549,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080582489998","16232561020004",2013,39,37,1610,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079532489998","16232369020004",2013,39,37,3133,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079500489998","16232366020004",2013,39,37,4526,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080840489998","16232622020004",2013,39,43,2273,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271078937489998","16232238020004",2013,39,47,5560,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081192489998","16232681020004",2013,39,47,5572,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080488489998","16232544020004",2013,39,49,1302,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081376489998","16232729020004",2013,39,49,1940,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271065186489998","16232725020004",2013,39,49,2542,13,9,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079949489998","16232458020004",2013,39,49,2669,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080696489998","16232590020004",2013,39,51,3742,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271063703489998","16232586020004",2013,39,51,5838,18,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081822489998","16232923020004",2013,39,53,1199,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271070103489998","16232880020004",2013,39,59,1944,24,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271068337489998","16232831020004",2013,39,59,2641,26,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271067882489998","16232820020004",2013,39,59,3918,22,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271067387489998","16232812020004",2013,39,59,4848,23,8,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080048489998","16232479020004",2013,39,61,2030,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271082468489998","16233126020004",2013,39,63,4687,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080115489998","16232491020004",2013,39,65,4421,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271067527489998","16232814020004",2013,39,67,5335,10,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080342489998","16232524020004",2013,39,69,4350,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080813489998","16232620020004",2013,39,71,1730,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271075170489998","16233044020004",2013,39,73,4384,24,9,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271065225489998","16232736020004",2013,39,75,4077,15,8,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080877489998","16232626020004",2013,39,77,1126,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271075621489998","16233051020004",2013,39,79,2106,2,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079127489998","16232270020004",2013,39,81,2843,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081723489998","16232890020004",2013,39,83,1140,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271070437489998","16232895020004",2013,39,83,2625,23,8,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081765489998","16232896020004",2013,39,83,3775,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271071781489998","16232929020004",2013,39,87,1103,10,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080981489998","16232644020004",2013,39,91,995,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079041489998","16232255020004",2013,39,93,2590,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081532489998","16232772020004",2013,39,93,3178,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081510489998","16232771020004",2013,39,93,5082,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271082347489998","16233108020004",2013,39,95,4609,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081150489998","16232675020004",2013,39,97,2280,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080525489998","16232550020004",2013,39,97,2294,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271082032489998","16232988020004",2013,39,99,2721,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271074834489998","16233038020004",2013,39,99,5047,29,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080216489998","16232508020004",2013,39,101,3438,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079403489998","16232342020004",2013,39,101,4575,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271076357489998","16233080020004",2013,39,105,1983,20,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271074449489998","16233029020004",2013,39,105,2981,12,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271070915489998","16232906020004",2013,39,105,3458,11,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079095489998","16232260020004",2013,39,107,1740,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081053489998","16232655020004",2013,39,109,1726,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271082374489998","16233110020004",2013,39,109,2410,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271071374489998","16232918020004",2013,39,111,3407,24,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271062054489998","16232426020004",2013,39,113,4685,13,8,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079179489998","16232281020004",2013,39,113,5099,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271066626489998","16232787020004",2013,39,115,1915,29,8,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271059347489998","16232263020004",2013,39,115,3640,3,9,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271068516489998","16232836020004",2013,39,115,4845,30,8,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079251489998","16232303020004",2013,39,117,2407,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271073789489998","16233015020004",2013,39,119,1949,20,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079581489998","16232373020004",2013,39,123,5389,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271073943489998","16233019020004",2013,39,127,918,16,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079991489998","16232463020004",2013,39,129,4096,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271066116489998","16232765020004",2013,39,131,2184,26,8,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271061330489998","16232402020004",2013,39,131,2188,5,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271082064489998","16232998020004",2013,39,133,1004,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271073265489998","16232992020004",2013,39,133,4407,21,5,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079554489998","16232370020004",2013,39,135,2782,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079073489998","16232258020004",2013,39,135,4753,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080320489998","16232523020004",2013,39,137,2141,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271082411489998","16233116020004",2013,39,137,4155,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080379489998","16232528020004",2013,39,137,5403,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271078883489998","16232232020004",2013,39,139,2154,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271061769489998","16232416020004",2013,39,139,3570,23,8,2013,1,,1,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271060346489998","16232317020004",2013,39,141,5028,4,9,2013,1,,1,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271065913489998","16232760020004",2013,39,141,5316,30,8,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271069461489998","16232862020004",2013,39,145,2227,29,5,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080421489998","16232533020004",2013,39,147,5807,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081874489998","16232937020004",2013,39,151,4300,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271073460489998","16233004020004",2013,39,151,4692,6,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271075711489998","16233054020004",2013,39,153,3576,3,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271082010489998","16232983020004",2013,39,155,2523,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271074578489998","16233032020004",2013,39,155,5061,22,5,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081988489998","16232980020004",2013,39,155,7005,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271072081489998","16232943020004",2013,39,157,1208,23,8,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271082245489998","16233069020004",2013,39,157,4061,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271078974489998","16232242020004",2013,39,159,1688,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271076670489998","16233083020004",2013,39,167,2110,18,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271072255489998","16232949020004",2013,39,167,2329,19,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271081966489998","16232979020004",2013,39,167,3046,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271082166489998","16233058020004",2013,39,169,2107,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271080258489998","16232514020004",2013,39,171,1523,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271079618489998","16232379020004",2013,39,173,2656,1,6,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"271060946489998","16232378020004",2013,39,173,3801,18,7,2013,1,,2,"",2014-07-22,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"334953769489998","171867465020004",2014,39,1,4829,1,6,2014,1,,2,"",2015-06-01,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"334952383489998","171867331020004",2014,39,3,1747,1,6,2014,1,,2,"",2015-06-01,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"334956391489998","171867718020004",2014,39,3,4532,1,6,2014,1,,2,"",2015-06-01,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
"334955744489998","171867917020004",2014,39,5,4827,16,9,2014,1,,2,"",2015-06-01,"489998","",2019-06-14,"126144","6","3","0","3","3",1,4,2,1234,24,1
