"CN","PLT_CN","VVT_CN","INVYR","STATECD","COUNTYCD","PLOT","SUBP","VEG_SUBP_STATUS_CD","VEG_SUBP_NONSAMPLE_REASN_CD","SUBP_ACCESSIBLE_FOREST_PCT","DETAILED_NONFOREST_LAND_USE","TOTAL_CANOPY_COVER_LAYER_1","TOTAL_CANOPY_COVER_LAYER_2","TOTAL_CANOPY_COVER_LAYER_3","TOTAL_CANOPY_COVER_LAYER_4","CRYPTO_CRUST_COVER_PCT","LICHEN_COVER_PCT","LITTER_DUFF_COVER_PCT","MINERAL_SOIL_COVER_PCT","MOSS_COVER_PCT","ROAD_TRAIL_COVER_PCT","ROCK_COVER_PCT","STANDING_WATER_COVER_PCT","STREAM_LAKE_COVER_PCT","TRASH_JUNK_COVER_PCT","WOOD_COVER_PCT","VEG_SUBP_STATUS_CD_PRE2004","VEG_SUBP_NONSMP_RSN_CD_PRE2004","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"218440200010661","109827621010661","218440201010661",2008,39,13,2644,4,1,,100,,92,65,75,92,0,1,89,1,1,3,0,0,0,0,5,1,,"",2009-10-30,"10661","",,""
"218440284010661","109827633010661","218440287010661",2008,39,111,3407,1,1,,100,,72,15,88,98,0,1,71,25,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",2009-10-30,"10661"
"218440283010661","109827633010661","218440287010661",2008,39,111,3407,2,1,,100,,90,30,75,92,0,1,96,1,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",2009-10-30,"10661"
"218440285010661","109827633010661","218440287010661",2008,39,111,3407,3,1,,100,,80,25,93,99,0,1,61,16,1,0,1,0,18,0,2,1,,"",2009-10-30,"10661","",,""
"218440286010661","109827633010661","218440287010661",2008,39,111,3407,4,1,,100,,76,26,98,98,0,1,86,4,1,0,0,0,0,0,8,1,,"",2009-10-30,"10661","",,""
"218440341010661","109827759010661","218440345010661",2008,39,155,5061,1,1,,100,,90,78,94,99,0,1,85,9,1,0,0,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218440342010661","109827759010661","218440345010661",2008,39,155,5061,2,1,,100,,90,75,89,98,0,1,93,0,2,0,0,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218440343010661","109827759010661","218440345010661",2008,39,155,5061,3,1,,100,,99,90,97,95,0,1,96,1,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218440344010661","109827759010661","218440345010661",2008,39,155,5061,4,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218440444010661","109827771010661","218440448010661",2008,39,99,5047,1,1,,100,,100,50,1,0,0,0,99,1,0,0,0,0,0,0,0,1,,"",2009-10-30,"10661","",,""
"218440445010661","109827771010661","218440448010661",2008,39,99,5047,2,1,,100,,33,45,55,35,0,1,57,1,1,35,1,0,0,2,2,1,,"",2009-10-30,"10661","",,""
"218440446010661","109827771010661","218440448010661",2008,39,99,5047,3,1,,100,,66,40,55,17,0,1,63,1,1,33,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218440447010661","109827771010661","218440448010661",2008,39,99,5047,4,1,,100,,80,80,0,0,0,0,99,1,0,0,0,0,0,0,0,1,,"",2009-10-30,"10661","",,""
"218440539010661","109827809010661","218440543010661",2008,39,59,1944,1,1,,100,,100,100,45,25,0,0,99,0,0,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218440540010661","109827809010661","218440543010661",2008,39,59,1944,2,1,,100,,100,88,65,23,0,0,99,0,0,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218440541010661","109827809010661","218440543010661",2008,39,59,1944,3,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218440542010661","109827809010661","218440543010661",2008,39,59,1944,4,1,,100,,100,85,60,3,0,0,99,0,0,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218440746010661","109827841010661","218440750010661",2008,39,105,2981,1,1,,100,,65,50,85,75,0,2,90,1,4,0,2,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218440747010661","109827841010661","218440750010661",2008,39,105,2981,2,1,,100,,78,70,85,87,0,1,89,4,2,0,2,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218440748010661","109827841010661","218440750010661",2008,39,105,2981,3,1,,100,,85,72,88,88,1,1,84,2,2,5,3,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218440749010661","109827841010661","218440750010661",2008,39,105,2981,4,1,,100,,40,35,48,99,0,1,92,2,1,0,1,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218440827010661","109828017010661","218440831010661",2008,39,153,3576,1,1,,100,,99,99,90,49,0,1,98,0,0,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218440828010661","109828017010661","218440831010661",2008,39,153,3576,2,1,,100,,100,96,76,23,0,1,97,0,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218440829010661","109828017010661","218440831010661",2008,39,153,3576,3,1,,100,,80,80,70,92,0,1,80,15,1,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218440830010661","109828017010661","218440831010661",2008,39,153,3576,4,1,,100,,100,90,35,22,0,0,99,0,0,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218440927010661","109828041010661","218440931010661",2008,39,31,4927,1,1,,100,,100,92,87,68,0,1,97,0,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218440928010661","109828041010661","218440931010661",2008,39,31,4927,2,1,,100,,95,22,83,57,0,0,93,5,0,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218440929010661","109828041010661","218440931010661",2008,39,31,4927,3,1,,100,,48,55,100,88,0,1,96,0,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218440930010661","109828041010661","218440931010661",2008,39,31,4927,4,1,,100,,80,85,95,94,0,1,92,0,1,0,3,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218440996010661","109828053010661","218441000010661",2008,39,119,1949,1,1,,100,,65,72,90,99,0,1,89,4,2,0,0,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218440997010661","109828053010661","218441000010661",2008,39,119,1949,2,1,,100,,72,63,92,98,0,1,96,0,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218440998010661","109828053010661","218441000010661",2008,39,119,1949,3,1,,100,,50,65,90,99,0,1,93,0,2,0,1,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218440999010661","109828053010661","218441000010661",2008,39,119,1949,4,1,,100,,85,78,85,99,0,1,85,0,1,12,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218441082010661","109828069010661","218441086010661",2008,39,73,4384,1,1,,100,,75,70,99,99,0,1,89,8,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218441083010661","109828069010661","218441086010661",2008,39,73,4384,2,1,,100,,95,80,95,99,0,1,94,0,2,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218441084010661","109828069010661","218441086010661",2008,39,73,4384,3,1,,100,,96,95,97,92,0,1,96,0,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441085010661","109828069010661","218441086010661",2008,39,73,4384,4,1,,100,,90,80,75,97,0,1,94,1,2,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441147010661","109828083010661","218441151010661",2008,39,79,2106,1,1,,100,,93,55,50,97,0,1,97,1,1,0,0,0,0,0,0,1,,"",2009-10-30,"10661","",,""
"218441148010661","109828083010661","218441151010661",2008,39,79,2106,2,1,,100,,90,85,85,80,0,1,71,0,1,25,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441149010661","109828083010661","218441151010661",2008,39,79,2106,3,1,,100,,10,45,60,99,0,1,96,0,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441150010661","109828083010661","218441151010661",2008,39,79,2106,4,1,,100,,85,35,90,99,0,1,72,0,1,25,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218411029010661","76389020010538","218411031010661",2007,39,145,33,3,1,,100,,50,50,63,35,0,1,91,0,1,0,0,0,0,0,7,1,,"",2009-10-30,"10661","",,""
"218411030010661","76389020010538","218411031010661",2007,39,145,33,4,1,,100,,80,75,25,10,0,0,96,0,2,0,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410097010661","76389048010538","218410101010661",2007,39,9,598,1,1,,100,,80,50,80,17,0,0,94,1,5,0,0,0,0,0,0,1,,"",2009-10-30,"10661","",,""
"218410098010661","76389048010538","218410101010661",2007,39,9,598,2,1,,100,,90,20,75,60,0,1,90,2,1,0,1,0,4,0,1,1,,"",2009-10-30,"10661","",,""
"218410099010661","76389048010538","218410101010661",2007,39,9,598,3,1,,100,,70,55,74,50,0,1,97,0,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410100010661","76389048010538","218410101010661",2007,39,9,598,4,1,,100,,80,30,80,32,0,1,97,0,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218409890010661","76389074010538","218409894010661",2007,39,73,197,1,1,,100,,70,40,45,70,0,1,90,1,1,5,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218409891010661","76389074010538","218409894010661",2007,39,73,197,2,1,,100,,30,15,46,82,0,0,89,4,3,0,2,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218409892010661","76389074010538","218409894010661",2007,39,73,197,3,1,,100,,30,20,56,70,0,0,96,1,1,0,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218409893010661","76389074010538","218409894010661",2007,39,73,197,4,1,,100,,35,20,50,83,0,1,93,1,1,0,2,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218410546010661","76389156010538","218410550010661",2007,39,167,404,1,1,,100,,40,13,74,92,0,1,93,1,1,0,1,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218410547010661","76389156010538","218410550010661",2007,39,167,404,2,1,,100,,70,10,13,99,0,0,97,0,1,0,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410548010661","76389156010538","218410550010661",2007,39,167,404,3,1,,100,,55,5,45,90,0,1,95,1,2,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410549010661","76389156010538","218410550010661",2007,39,167,404,4,1,,100,,70,10,13,90,0,1,95,2,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410719010661","76389268010538","218410723010661",2007,39,67,363,1,1,,100,,75,10,40,16,0,1,94,1,2,0,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410720010661","76389268010538","218410723010661",2007,39,67,363,2,1,,100,,80,84,40,2,0,1,94,2,1,0,1,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410721010661","76389268010538","218410723010661",2007,39,67,363,3,1,,100,,45,7,75,37,0,1,94,1,1,0,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218410722010661","76389268010538","218410723010661",2007,39,67,363,4,1,,100,,60,5,54,49,0,1,93,1,2,0,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218410460010661","76389318010538","218410464010661",2007,39,111,537,1,1,,100,,60,45,75,13,0,1,98,0,1,0,0,0,0,0,0,1,,"",2009-10-30,"10661","",,""
"218410461010661","76389318010538","218410464010661",2007,39,111,537,2,1,,44,32,38,20,42,15,0,1,38,2,1,0,1,0,0,1,0,2,,"",2009-10-30,"10661","",,""
"218410462010661","76389318010538","218410464010661",2007,39,111,537,3,1,,100,,60,80,39,2,0,1,95,2,1,0,0,0,0,1,0,1,,"",2009-10-30,"10661","",,""
"218410463010661","76389318010538","218410464010661",2007,39,111,537,4,1,,92,32,65,5,90,6,0,0,88,1,2,0,0,0,0,1,0,1,,"",2009-10-30,"10661","",,""
"218410885010661","76389402010538","218410889010661",2007,39,157,295,1,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218410886010661","76389402010538","218410889010661",2007,39,157,295,2,1,,18,32,14,12,15,14,0,0,14,0,0,0,1,0,0,1,2,2,,"",2009-10-30,"10661","",,""
"218410887010661","76389402010538","218410889010661",2007,39,157,295,3,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218410888010661","76389402010538","218410889010661",2007,39,157,295,4,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218410347010661","76389426010538","218410351010661",2007,39,7,120,1,1,,100,,50,20,68,95,0,0,97,1,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410348010661","76389426010538","218410351010661",2007,39,7,120,2,1,,100,,55,30,78,90,0,1,95,0,2,0,0,1,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410349010661","76389426010538","218410351010661",2007,39,7,120,3,1,,100,,40,10,15,90,0,1,0,96,2,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410350010661","76389426010538","218410351010661",2007,39,7,120,4,1,,100,,50,25,25,75,0,1,94,0,3,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218410635010661","76389470010538","218410639010661",2007,39,29,606,1,1,,100,,95,95,35,2,0,0,93,5,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410636010661","76389470010538","218410639010661",2007,39,29,606,2,1,,100,,80,25,45,95,0,1,90,3,3,0,1,0,0,1,1,1,,"",2009-10-30,"10661","",,""
"218410637010661","76389470010538","218410639010661",2007,39,29,606,3,1,,100,,71,30,85,12,0,1,92,3,3,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410638010661","76389470010538","218410639010661",2007,39,29,606,4,1,,100,,99,20,25,5,0,0,96,2,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218410926010661","76389478010538","218410931010661",2007,39,35,575,1,1,,100,,17,55,39,90,0,0,89,7,1,0,0,0,0,1,2,1,,"",2009-10-30,"10661","",,""
"218410927010661","76389478010538","218410931010661",2007,39,35,575,2,1,,100,,20,75,50,60,0,1,91,2,1,0,1,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218441246010661","109828093010661","218441249010661",2008,39,145,2227,2,1,,100,,96,88,95,90,0,1,96,0,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441247010661","109828093010661","218441249010661",2008,39,145,2227,3,1,,100,,70,90,97,95,0,1,94,0,1,0,0,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218441248010661","109828093010661","218441249010661",2008,39,145,2227,4,1,,100,,30,90,98,95,0,1,95,0,1,0,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441382010661","109828299010661","218441386010661",2008,39,141,5316,1,1,,100,,99,98,70,88,0,6,90,0,1,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218441383010661","109828299010661","218441386010661",2008,39,141,5316,2,1,,100,,97,60,88,70,0,2,91,3,2,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441384010661","109828299010661","218441386010661",2008,39,141,5316,3,1,,100,,99,99,95,35,0,1,96,1,1,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218441385010661","109828299010661","218441386010661",2008,39,141,5316,4,1,,100,,99,99,40,58,0,2,94,1,2,0,0,0,0,0,1,1,,"",2009-10-30,"10661","",,""
"218441476010661","109828417010661","218441480010661",2008,39,131,2188,1,1,,100,,80,70,97,99,0,1,85,8,1,0,0,0,0,0,5,1,,"",2009-10-30,"10661","",,""
"218441477010661","109828417010661","218441480010661",2008,39,131,2188,2,1,,100,,65,25,63,98,0,1,90,5,1,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218441478010661","109828417010661","218441480010661",2008,39,131,2188,3,1,,100,,6,9,89,90,0,1,95,1,0,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218441479010661","109828417010661","218441480010661",2008,39,131,2188,4,1,,100,,93,88,90,99,0,1,93,0,1,0,1,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218441481010661","109828427010661","218441485010661",2008,39,1,5656,1,3,10,,,,,,,,,,,,,,,,,,3,10,"",2009-10-30,"10661","",,""
"218441482010661","109828427010661","218441485010661",2008,39,1,5656,2,3,10,,,,,,,,,,,,,,,,,,3,10,"",2009-10-30,"10661","",,""
"218441483010661","109828427010661","218441485010661",2008,39,1,5656,3,3,10,,,,,,,,,,,,,,,,,,3,10,"",2009-10-30,"10661","",,""
"218441484010661","109828427010661","218441485010661",2008,39,1,5656,4,3,10,,,,,,,,,,,,,,,,,,3,10,"",2009-10-30,"10661","",,""
"218441525010661","109828639010661","218441529010661",2008,39,15,2715,1,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218441526010661","109828639010661","218441529010661",2008,39,15,2715,2,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218441527010661","109828639010661","218441529010661",2008,39,15,2715,3,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218441528010661","109828639010661","218441529010661",2008,39,15,2715,4,1,,100,,97,40,80,97,0,1,93,4,0,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441582010661","109829095010661","218441586010661",2008,39,7,5352,1,1,,100,,11,14,80,95,0,1,94,0,1,0,1,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218441583010661","109829095010661","218441586010661",2008,39,7,5352,2,1,,100,,28,18,98,98,0,1,92,0,2,0,0,0,0,0,5,1,,"",2009-10-30,"10661","",,""
"218441584010661","109829095010661","218441586010661",2008,39,7,5352,3,1,,100,,60,50,90,98,0,1,87,8,2,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441585010661","109829095010661","218441586010661",2008,39,7,5352,4,1,,100,,80,65,95,99,0,0,97,0,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441659010661","109829209010661","218441663010661",2008,39,115,3640,1,1,,100,,95,85,75,80,0,1,95,1,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441660010661","109829209010661","218441663010661",2008,39,115,3640,2,1,,100,,75,65,98,98,0,0,95,0,2,0,1,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441661010661","109829209010661","218441663010661",2008,39,115,3640,3,1,,100,,99,75,50,65,0,1,96,0,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441662010661","109829209010661","218441663010661",2008,39,115,3640,4,1,,100,,98,90,60,82,0,1,96,0,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441719010661","109829223010661","218441723010661",2008,39,35,5793,1,1,,100,,80,67,88,48,0,1,88,5,0,0,0,0,0,0,6,1,,"",2009-10-30,"10661","",,""
"218441720010661","109829223010661","218441723010661",2008,39,35,5793,2,1,,100,,33,21,72,28,0,1,94,2,1,0,0,0,0,0,2,1,,"",2009-10-30,"10661","",,""
"218441721010661","109829223010661","218441723010661",2008,39,35,5793,3,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218441722010661","109829223010661","218441723010661",2008,39,35,5793,4,2,,,,,,,,,,,,,,,,,,,2,,"",2009-10-30,"10661","",,""
"218440625010661","109829303010661","218440629010661",2008,39,167,2110,1,1,,100,,78,65,99,94,0,1,93,1,2,0,0,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"218440626010661","109829303010661","218440629010661",2008,39,167,2110,2,1,,100,,52,60,99,98,0,1,91,0,3,0,0,0,0,0,5,1,,"",2009-10-30,"10661","",,""
"218440627010661","109829303010661","218440629010661",2008,39,167,2110,3,1,,100,,88,82,92,95,0,1,89,0,1,5,0,0,0,0,4,1,,"",2009-10-30,"10661","",,""
"218440628010661","109829303010661","218440629010661",2008,39,167,2110,4,1,,100,,88,42,96,99,0,1,92,0,2,0,0,0,0,0,5,1,,"",2009-10-30,"10661","",,""
"236056802010661","144953267010661","236056806010661",2009,39,29,5665,1,2,,,,,,,,,,,,,,,,,,,2,,"",2010-11-05,"10661","",,""
"236056803010661","144953267010661","236056806010661",2009,39,29,5665,2,1,,18,11,15,9,7,11,0,0,14,1,1,0,1,0,0,0,1,2,,"",2010-11-05,"10661","",,""
"236056804010661","144953267010661","236056806010661",2009,39,29,5665,3,2,,,,,,,,,,,,,,,,,,,2,,"",2010-11-05,"10661","",,""
"236056805010661","144953267010661","236056806010661",2009,39,29,5665,4,2,,,,,,,,,,,,,,,,,,,2,,"",2010-11-05,"10661","",,""
"218441245010661","109828093010661","218441249010661",2008,39,145,2227,1,1,,100,,75,85,90,80,0,2,92,0,2,0,1,0,0,0,3,1,,"",2009-10-30,"10661","",,""
"236055610010661","144953287010661","236055614010661",2009,39,19,2633,1,1,,100,,60,25,20,92,0,1,92,1,1,3,1,0,0,0,1,1,,"",2010-11-05,"10661","",,""
"236055611010661","144953287010661","236055614010661",2009,39,19,2633,2,1,,100,,75,20,20,90,0,1,89,2,1,0,1,0,0,0,6,1,,"",2010-11-05,"10661","",,""
"236055612010661","144953287010661","236055614010661",2009,39,19,2633,3,1,,100,,25,25,20,90,0,1,88,1,1,0,1,0,0,0,8,1,,"",2010-11-05,"10661","",,""
"236055613010661","144953287010661","236055614010661",2009,39,19,2633,4,1,,100,,40,25,26,90,0,1,91,3,1,0,1,0,0,0,3,1,,"",2010-11-05,"10661","",,""
"236056003010661","144953299010661","236056007010661",2009,39,67,4888,1,1,,100,,80,50,90,25,0,1,96,1,1,0,1,0,0,0,0,1,,"",2010-11-05,"10661","",,""
"236056004010661","144953299010661","236056007010661",2009,39,67,4888,2,1,,100,,95,50,70,30,0,0,96,1,1,0,1,0,0,0,1,1,,"",2010-11-05,"10661","",,""
"236056005010661","144953299010661","236056007010661",2009,39,67,4888,3,1,,100,,90,75,70,75,0,1,90,2,1,2,1,0,0,0,3,1,,"",2010-11-05,"10661","",,""
"236056006010661","144953299010661","236056007010661",2009,39,67,4888,4,1,,100,,95,25,20,1,0,1,97,1,1,0,0,0,0,0,0,1,,"",2010-11-05,"10661","",,""
"236056350010661","144953331010661","236056354010661",2009,39,121,2146,1,1,,100,,60,40,60,87,0,1,93,1,1,0,1,0,0,0,3,1,,"",2010-11-05,"10661","",,""
"236056351010661","144953331010661","236056354010661",2009,39,121,2146,2,1,,100,,60,70,80,75,0,1,81,1,2,0,2,0,9,0,4,1,,"",2010-11-05,"10661","",,""
"236056352010661","144953331010661","236056354010661",2009,39,121,2146,3,1,,100,,60,15,16,87,0,1,94,1,1,0,1,0,0,0,2,1,,"",2010-11-05,"10661","",,""
"236056353010661","144953331010661","236056354010661",2009,39,121,2146,4,1,,100,,72,60,50,90,0,1,92,1,2,0,1,0,0,0,3,1,,"",2010-11-05,"10661","",,""
"236056143010661","144953531010661","236056147010661",2009,39,119,1245,1,2,,,,,,,,,,,,,,,,,,,2,,"",2010-11-05,"10661","",,""
"236056144010661","144953531010661","236056147010661",2009,39,119,1245,2,2,,,,,,,,,,,,,,,,,,,2,,"",2010-11-05,"10661","",,""
"236056145010661","144953531010661","236056147010661",2009,39,119,1245,3,1,,100,,97,95,30,85,0,1,71,20,4,0,1,0,0,0,3,1,,"",2010-11-05,"10661","",,""
"236056146010661","144953531010661","236056147010661",2009,39,119,1245,4,2,,,,,,,,,,,,,,,,,,,2,,"",2010-11-05,"10661","",,""
"236054065010661","144953567010661","236054069010661",2009,39,53,2364,1,1,,96,12,92,80,65,85,0,1,89,1,1,0,0,0,0,1,3,1,,"",2010-11-05,"10661","",,""
"236054066010661","144953567010661","236054069010661",2009,39,53,2364,2,1,,100,,96,9,14,98,0,1,94,0,1,0,0,0,0,0,4,1,,"",2010-11-05,"10661","",,""
"236054067010661","144953567010661","236054069010661",2009,39,53,2364,3,2,,,,,,,,,,,,,,,,,,,2,,"",2010-11-05,"10661","",,""
"236054068010661","144953567010661","236054069010661",2009,39,53,2364,4,2,,,,,,,,,,,,,,,,,,,2,,"",2010-11-05,"10661","",,""
"236056949010661","144953593010661","236056953010661",2009,39,55,1176,1,1,,100,,82,35,45,80,0,0,91,2,1,0,1,0,0,0,5,1,,"",2010-11-05,"10661","",,""
"236056950010661","144953593010661","236056953010661",2009,39,55,1176,2,1,,100,,85,30,45,65,0,1,90,1,4,0,1,0,0,0,3,1,,"",2010-11-05,"10661","",,""
"236056951010661","144953593010661","236056953010661",2009,39,55,1176,3,2,,,,,,,,,,,,,,,,,,,2,,"",2010-11-05,"10661","",,""
"236056952010661","144953593010661","236056953010661",2009,39,55,1176,4,1,,100,,65,20,45,88,0,0,87,3,2,0,1,0,0,0,7,1,,"",2010-11-05,"10661","",,""
"236056530010661","144953627010661","236056534010661",2009,39,157,3047,1,1,,100,,70,50,90,70,0,1,72,0,15,0,2,0,0,0,10,1,,"",2010-11-05,"10661","",,""
"236056531010661","144953627010661","236056534010661",2009,39,157,3047,2,1,,100,,60,20,25,98,0,1,69,5,5,0,3,0,8,1,8,1,,"",2010-11-05,"10661","",,""
"236056532010661","144953627010661","236056534010661",2009,39,157,3047,3,1,,100,,81,30,25,80,0,1,80,5,1,0,1,0,0,0,12,1,,"",2010-11-05,"10661","",,""
"236056533010661","144953627010661","236056534010661",2009,39,157,3047,4,1,,100,,80,40,60,75,0,1,51,1,10,0,2,0,0,0,35,1,,"",2010-11-05,"10661","",,""
"236055791010661","144953639010661","236055795010661",2009,39,31,1154,1,1,,100,,65,50,75,23,0,1,89,2,2,0,1,0,0,0,5,1,,"",2010-11-05,"10661","",,""
"236055792010661","144953639010661","236055795010661",2009,39,31,1154,2,1,,100,,65,75,75,43,0,1,72,5,1,5,1,0,0,0,15,1,,"",2010-11-05,"10661","",,""
"236055793010661","144953639010661","236055795010661",2009,39,31,1154,3,1,,100,,50,20,60,80,0,1,53,35,1,8,1,0,0,0,1,1,,"",2010-11-05,"10661","",,""
"236055794010661","144953639010661","236055795010661",2009,39,31,1154,4,1,,100,,50,35,30,85,0,1,59,25,1,8,1,0,0,0,5,1,,"",2010-11-05,"10661","",,""
"236055202010661","144953675010661","236055206010661",2009,39,9,2380,1,1,,100,,90,60,25,15,0,1,81,1,11,0,5,0,0,0,1,1,,"",2010-11-05,"10661","",,""
"236055203010661","144953675010661","236055206010661",2009,39,9,2380,2,1,,100,,83,65,77,38,0,1,85,11,1,1,1,0,0,0,0,1,,"",2010-11-05,"10661","",,""
"236055204010661","144953675010661","236055206010661",2009,39,9,2380,3,1,,100,,80,70,75,85,0,1,71,5,3,0,2,0,17,0,1,1,,"",2010-11-05,"10661","",,""
"236055205010661","144953675010661","236055206010661",2009,39,9,2380,4,1,,100,,45,40,75,50,0,1,94,2,1,0,1,0,0,0,1,1,,"",2010-11-05,"10661","",,""
"236054527010661","144953707010661","236054531010661",2009,39,87,2049,1,1,,100,,87,82,55,25,0,1,80,3,2,0,1,1,8,1,3,1,,"",2010-11-05,"10661","",,""
"236054528010661","144953707010661","236054531010661",2009,39,87,2049,2,1,,100,,40,75,52,75,0,2,84,1,3,0,1,0,0,0,9,1,,"",2010-11-05,"10661","",,""
"236054529010661","144953707010661","236054531010661",2009,39,87,2049,3,1,,100,,65,60,80,65,0,1,62,3,2,0,2,0,26,0,4,1,,"",2010-11-05,"10661","",,""
"236054530010661","144953707010661","236054531010661",2009,39,87,2049,4,1,,100,,85,70,85,75,0,1,91,2,3,0,1,0,0,0,2,1,,"",2010-11-05,"10661","",,""
"236056709010661","144953751010661","236056713010661",2009,39,5,4827,1,1,,100,,92,45,85,90,0,1,77,1,1,13,1,0,0,0,6,1,,"",2010-11-05,"10661","",,""
"236056710010661","144953751010661","236056713010661",2009,39,5,4827,2,1,,100,,85,25,71,75,0,1,65,1,1,15,2,0,0,0,15,1,,"",2010-11-05,"10661","",,""
