"CN","PLT_CN","VVT_CN","INVYR","STATECD","COUNTYCD","PLOT","VEG_FLDSPCD","UNIQUE_SP_NBR","VEG_SPCD","SPECIMEN_COLLECTED","SPECIMEN_LABEL_NBR","SPECIMEN_NOT_COLLECTED_REASON","SPECIMEN_RESOLVED","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","UPDATED_UNKNOWN_SPECIES_DATE"
"236053863010661","144954161010661","236053911010661",2009,39,15,3247,"GACI2",1,"GACI2","0",,,"","",2010-11-05,"10661","",,"",
"236053864010661","144954161010661","236053911010661",2009,39,15,3247,"GECA7",1,"GECA7","0",,,"","",2010-11-05,"10661","",,"",
"236053865010661","144954161010661","236053911010661",2009,39,15,3247,"HAVI2",1,"HAVI2","0",,,"","",2010-11-05,"10661","",,"",
"236053866010661","144954161010661","236053911010661",2009,39,15,3247,"HYCA3",1,"HYCA3","0",,,"","",2010-11-05,"10661","",,"",
"236053867010661","144954161010661","236053911010661",2009,39,15,3247,"JUNI",1,"JUNI","0",,,"","",2010-11-05,"10661","",,"",
"236053868010661","144954161010661","236053911010661",2009,39,15,3247,"LIBE3",1,"LIBE3","0",,,"","",2010-11-05,"10661","",,"",
"236053869010661","144954161010661","236053911010661",2009,39,15,3247,"LOJA",1,"LOJA","0",,,"","",2010-11-05,"10661","",,"",
"236053870010661","144954161010661","236053911010661",2009,39,15,3247,"LOMA6",1,"LOMA6","0",,,"","",2010-11-05,"10661","",,"",
"236053871010661","144954161010661","236053911010661",2009,39,15,3247,"MACOC2",1,"MACO5","0",,,"","",2010-11-05,"10661","",2012-01-24,"20004",
"236053872010661","144954161010661","236053911010661",2009,39,15,3247,"PAQU2",1,"PAQU2","0",,,"","",2010-11-05,"10661","",,"",
"236053873010661","144954161010661","236053911010661",2009,39,15,3247,"PHAM4",1,"PHAM4","0",,,"","",2010-11-05,"10661","",,"",
"236053874010661","144954161010661","236053911010661",2009,39,15,3247,"PIPU2",1,"PIPU2","0",,,"","",2010-11-05,"10661","",,"",
"236053875010661","144954161010661","236053911010661",2009,39,15,3247,"POAC4",1,"POAC4","0",,,"","",2010-11-05,"10661","",,"",
"236053876010661","144954161010661","236053911010661",2009,39,15,3247,"POBI2",1,"POBI2","0",,,"","",2010-11-05,"10661","",,"",
"236053877010661","144954161010661","236053911010661",2009,39,15,3247,"POCO",1,"POCO","0",,,"","",2010-11-05,"10661","",,"",
"236053878010661","144954161010661","236053911010661",2009,39,15,3247,"POVI2",1,"POVI2","0",,,"","",2010-11-05,"10661","",,"",
"236053879010661","144954161010661","236053911010661",2009,39,15,3247,"PRSE2",1,"PRSE2","0",,,"","",2010-11-05,"10661","",,"",
"236053880010661","144954161010661","236053911010661",2009,39,15,3247,"QUMU",1,"QUMU","0",,,"","",2010-11-05,"10661","",,"",
"236053881010661","144954161010661","236053911010661",2009,39,15,3247,"QURU",1,"QURU","0",,,"","",2010-11-05,"10661","",,"",
"236053882010661","144954161010661","236053911010661",2009,39,15,3247,"RHHI2",1,"RHTY","0",,,"","",2010-11-05,"10661","",2012-01-24,"20004",
"236053883010661","144954161010661","236053911010661",2009,39,15,3247,"ROMU",1,"ROMU","0",,,"","",2010-11-05,"10661","",,"",
"236053893010661","144954161010661","236053911010661",2009,39,15,3247,"RUBUS",1,"RUBUS","0",,2,"","",2010-11-05,"10661","",,"",
"236053884010661","144954161010661","236053911010661",2009,39,15,3247,"SCEL",1,"SCEL","0",,,"","",2010-11-05,"10661","",,"",
"236053885010661","144954161010661","236053911010661",2009,39,15,3247,"SYUR",1,"SYUR","0",,,"","",2010-11-05,"10661","",,"",
"236053886010661","144954161010661","236053911010661",2009,39,15,3247,"TORA2",1,"TORA2","0",,,"","",2010-11-05,"10661","",,"",
"236053887010661","144954161010661","236053911010661",2009,39,15,3247,"ULAM",1,"ULAM","0",,,"","",2010-11-05,"10661","",,"",
"236053888010661","144954161010661","236053911010661",2009,39,15,3247,"ULRU",1,"ULRU","0",,,"","",2010-11-05,"10661","",,"",
"236053889010661","144954161010661","236053911010661",2009,39,15,3247,"VEAL",1,"VEAL","0",,,"","",2010-11-05,"10661","",,"",
"236053890010661","144954161010661","236053911010661",2009,39,15,3247,"VISE2",1,"VISE2","0",,,"","",2010-11-05,"10661","",,"",
"236053891010661","144954161010661","236053911010661",2009,39,15,3247,"VISO",1,"VISO","0",,,"","",2010-11-05,"10661","",,"",
"236053892010661","144954161010661","236053911010661",2009,39,15,3247,"VIVU",1,"VIVU","0",,10,"","",2010-11-05,"10661","",,"",
"236055595010661","144953287010661","236055614010661",2009,39,19,2633,"2GRAM",1,"2GRAM","0",,2,"","",2010-11-05,"10661","",,"",
"236055596010661","144953287010661","236055614010661",2009,39,19,2633,"2SDB",1,"2SDB","0",,2,"","",2010-11-05,"10661","",,"",
"236055597010661","144953287010661","236055614010661",2009,39,19,2633,"2TDBD",1,"2TDBD","0",,2,"","",2010-11-05,"10661","",,"",
"236055532010661","144953287010661","236055614010661",2009,39,19,2633,"ACRU",1,"ACRU","0",,,"","",2010-11-05,"10661","",,"",
"236055533010661","144953287010661","236055614010661",2009,39,19,2633,"AGALA",1,"AGALA","0",,,"","",2010-11-05,"10661","",,"",
"236055589010661","144953287010661","236055614010661",2009,39,19,2633,"AGAST",1,"AGAST","0",,2,"","",2010-11-05,"10661","",,"",
"236055534010661","144953287010661","236055614010661",2009,39,19,2633,"AGRO3",1,"AGRO3","0",,,"","",2010-11-05,"10661","",,"",
"236055535010661","144953287010661","236055614010661",2009,39,19,2633,"ALPE4",1,"ALPE4","0",,,"","",2010-11-05,"10661","",,"",
"236055536010661","144953287010661","236055614010661",2009,39,19,2633,"AMAR2",1,"AMAR2","0",,,"","",2010-11-05,"10661","",,"",
"236055537010661","144953287010661","236055614010661",2009,39,19,2633,"ARTR",1,"ARTR","0",,,"","",2010-11-05,"10661","",,"",
"236055590010661","144953287010661","236055614010661",2009,39,19,2633,"ASTER",1,"ASTER","0",,2,"","",2010-11-05,"10661","",,"",
"236055588010661","144953287010661","236055614010661",2009,39,19,2633,"BIDEN",1,"BIDEN","0",,2,"","",2010-11-05,"10661","",,"",
"236055538010661","144953287010661","236055614010661",2009,39,19,2633,"CACO15",1,"CACO15","0",,,"","",2010-11-05,"10661","",,"",
"236055539010661","144953287010661","236055614010661",2009,39,19,2633,"CACO26",1,"CACO26","0",,,"","",2010-11-05,"10661","",,"",
"236055540010661","144953287010661","236055614010661",2009,39,19,2633,"CAGR8",1,"CAGR8","0",,,"","",2010-11-05,"10661","",,"",
"236055541010661","144953287010661","236055614010661",2009,39,19,2633,"CALA19",1,"CALA19","0",,,"","",2010-11-05,"10661","",,"",
"236055542010661","144953287010661","236055614010661",2009,39,19,2633,"CARO22",1,"CARO22","0",,,"","",2010-11-05,"10661","",,"",
"236055543010661","144953287010661","236055614010661",2009,39,19,2633,"CASW",1,"CASW","0",,,"","",2010-11-05,"10661","",,"",
"236055544010661","144953287010661","236055614010661",2009,39,19,2633,"CATH2",1,"CATH2","0",,,"","",2010-11-05,"10661","",,"",
"236055545010661","144953287010661","236055614010661",2009,39,19,2633,"CILUC",1,"CILUC","0",,,"","",2010-11-05,"10661","",,"",
"236055546010661","144953287010661","236055614010661",2009,39,19,2633,"COFL2",1,"COFL2","0",,,"","",2010-11-05,"10661","",,"",
"236055591010661","144953287010661","236055614010661",2009,39,19,2633,"CRATA",1,"CRATA","0",,2,"","",2010-11-05,"10661","",,"",
"236055547010661","144953287010661","236055614010661",2009,39,19,2633,"DRMA4",1,"DRMA4","0",,,"","",2010-11-05,"10661","",,"",
"236055548010661","144953287010661","236055614010661",2009,39,19,2633,"EUPU10",1,"EUPU21","0",,,"","",2010-11-05,"10661","",2018-12-12,"126144",
"236055549010661","144953287010661","236055614010661",2009,39,19,2633,"FAGR",1,"FAGR","0",,,"","",2010-11-05,"10661","",,"",
"236055550010661","144953287010661","236055614010661",2009,39,19,2633,"FRAM2",1,"FRAM2","0",,,"","",2010-11-05,"10661","",,"",
"236055551010661","144953287010661","236055614010661",2009,39,19,2633,"GACI2",1,"GACI2","0",,,"","",2010-11-05,"10661","",,"",
"236055552010661","144953287010661","236055614010661",2009,39,19,2633,"HULU2",1,"HULU2","0",,,"","",2010-11-05,"10661","",,"",
"236055592010661","144953287010661","236055614010661",2009,39,19,2633,"IMPAT",1,"IMPAT","0",,2,"","",2010-11-05,"10661","",,"",
"236055553010661","144953287010661","236055614010661",2009,39,19,2633,"LIBE3",1,"LIBE3","0",,,"","",2010-11-05,"10661","",,"",
"236055554010661","144953287010661","236055614010661",2009,39,19,2633,"MAAC",1,"MAAC","0",,,"","",2010-11-05,"10661","",,"",
"236055555010661","144953287010661","236055614010661",2009,39,19,2633,"MACA4",1,"MACA4","0",,,"","",2010-11-05,"10661","",,"",
"236055556010661","144953287010661","236055614010661",2009,39,19,2633,"MIEF",1,"MIEF","0",,,"","",2010-11-05,"10661","",,"",
"236055560010661","144953287010661","236055614010661",2009,39,19,2633,"PHAM4",1,"PHAM4","0",,,"","",2010-11-05,"10661","",,"",
"236055557010661","144953287010661","236055614010661",2009,39,19,2633,"OSCL",1,"OSCL","0",,,"","",2010-11-05,"10661","",,"",
"236055558010661","144953287010661","236055614010661",2009,39,19,2633,"OSVI",1,"OSVI","0",,,"","",2010-11-05,"10661","",,"",
"236055559010661","144953287010661","236055614010661",2009,39,19,2633,"PAQU2",1,"PAQU2","0",,,"","",2010-11-05,"10661","",,"",
"236055561010661","144953287010661","236055614010661",2009,39,19,2633,"POAC4",1,"POAC4","0",,,"","",2010-11-05,"10661","",,"",
"236055562010661","144953287010661","236055614010661",2009,39,19,2633,"POBI2",1,"POBI2","0",,,"","",2010-11-05,"10661","",,"",
"236055563010661","144953287010661","236055614010661",2009,39,19,2633,"POPE",1,"POPE","0",,,"","",2010-11-05,"10661","",,"",
"236055564010661","144953287010661","236055614010661",2009,39,19,2633,"POPE3",1,"POPE3","0",,,"","",2010-11-05,"10661","",,"",
"236055565010661","144953287010661","236055614010661",2009,39,19,2633,"POSI2",1,"POSI2","0",,,"","",2010-11-05,"10661","",,"",
"236055566010661","144953287010661","236055614010661",2009,39,19,2633,"PRSE2",1,"PRSE2","0",,,"","",2010-11-05,"10661","",,"",
"236055567010661","144953287010661","236055614010661",2009,39,19,2633,"PRTR",1,"PRTR","0",,,"","",2010-11-05,"10661","",,"",
"236055568010661","144953287010661","236055614010661",2009,39,19,2633,"QUAL",1,"QUAL","0",,,"","",2010-11-05,"10661","",,"",
"236055569010661","144953287010661","236055614010661",2009,39,19,2633,"QURU",1,"QURU","0",,,"","",2010-11-05,"10661","",,"",
"236055570010661","144953287010661","236055614010661",2009,39,19,2633,"QUVE",1,"QUVE","0",,,"","",2010-11-05,"10661","",,"",
"236055571010661","144953287010661","236055614010661",2009,39,19,2633,"RICY",1,"RICY","0",,,"","",2010-11-05,"10661","",,"",
"236055572010661","144953287010661","236055614010661",2009,39,19,2633,"ROMU",1,"ROMU","0",,,"","",2010-11-05,"10661","",,"",
"236055573010661","144953287010661","236055614010661",2009,39,19,2633,"ROPS",1,"ROPS","0",,,"","",2010-11-05,"10661","",,"",
"236055574010661","144953287010661","236055614010661",2009,39,19,2633,"RUAL",1,"RUAL","0",,,"","",2010-11-05,"10661","",,"",
"236055593010661","144953287010661","236055614010661",2009,39,19,2633,"RUBUS",1,"RUBUS","0",,2,"","",2010-11-05,"10661","",,"",
"236055575010661","144953287010661","236055614010661",2009,39,19,2633,"SAAL5",1,"SAAL5","0",,,"","",2010-11-05,"10661","",,"",
"236055576010661","144953287010661","236055614010661",2009,39,19,2633,"SANIC4",1,"SANIC4","0",,,"","",2010-11-05,"10661","",,"",
"236055577010661","144953287010661","236055614010661",2009,39,19,2633,"SMRO",1,"SMRO","0",,,"","",2010-11-05,"10661","",,"",
"236055578010661","144953287010661","236055614010661",2009,39,19,2633,"SOGI",1,"SOGI","0",,,"","",2010-11-05,"10661","",,"",
"236055579010661","144953287010661","236055614010661",2009,39,19,2633,"SOSP2",1,"SOSP2","0",,,"","",2010-11-05,"10661","",,"",
"236055580010661","144953287010661","236055614010661",2009,39,19,2633,"SYPUP",1,"SYPUP","0",,,"","",2010-11-05,"10661","",,"",
"236055594010661","144953287010661","236055614010661",2009,39,19,2633,"TARAX",1,"TARAX","0",,2,"","",2010-11-05,"10661","",,"",
"236055581010661","144953287010661","236055614010661",2009,39,19,2633,"TORA2",1,"TORA2","0",,,"","",2010-11-05,"10661","",,"",
"236055582010661","144953287010661","236055614010661",2009,39,19,2633,"ULAM",1,"ULAM","0",,,"","",2010-11-05,"10661","",,"",
"236055583010661","144953287010661","236055614010661",2009,39,19,2633,"UVSE",1,"UVSE","0",,,"","",2010-11-05,"10661","",,"",
"236055584010661","144953287010661","236055614010661",2009,39,19,2633,"VEOF2",1,"VEOF2","0",,,"","",2010-11-05,"10661","",,"",
"236055585010661","144953287010661","236055614010661",2009,39,19,2633,"VIAC",1,"VIAC","0",,,"","",2010-11-05,"10661","",,"",
"236055586010661","144953287010661","236055614010661",2009,39,19,2633,"VISE2",1,"VISE2","0",,,"","",2010-11-05,"10661","",,"",
"236055587010661","144953287010661","236055614010661",2009,39,19,2633,"VIVU",1,"VIVU","0",,,"","",2010-11-05,"10661","",,"",
"236056756010661","144953267010661","236056806010661",2009,39,29,5665,"ACMI2",1,"ACMI2","0",,,"","",2010-11-05,"10661","",,"",
"236056757010661","144953267010661","236056806010661",2009,39,29,5665,"ACRU",1,"ACRU","0",,,"","",2010-11-05,"10661","",,"",
"236056758010661","144953267010661","236056806010661",2009,39,29,5665,"AGGI2",1,"AGGI2","0",,,"","",2010-11-05,"10661","",,"",
"236056759010661","144953267010661","236056806010661",2009,39,29,5665,"ALPE4",1,"ALPE4","0",,,"","",2010-11-05,"10661","",,"",
"236056760010661","144953267010661","236056806010661",2009,39,29,5665,"AMAR2",1,"AMAR2","0",,,"","",2010-11-05,"10661","",,"",
"236056761010661","144953267010661","236056806010661",2009,39,29,5665,"AVFA",1,"AVFA","0",,,"","",2010-11-05,"10661","",,"",
"236056762010661","144953267010661","236056806010661",2009,39,29,5665,"BRIN2",1,"BRIN2","0",,,"","",2010-11-05,"10661","",,"",
"236056763010661","144953267010661","236056806010661",2009,39,29,5665,"CILUC",1,"CILUC","0",,,"","",2010-11-05,"10661","",,"",
"236056764010661","144953267010661","236056806010661",2009,39,29,5665,"DAGL",1,"DAGL","0",,,"","",2010-11-05,"10661","",,"",
"236056765010661","144953267010661","236056806010661",2009,39,29,5665,"DIACF",1,"DIACF","0",,,"","",2010-11-05,"10661","",,"",
"236056766010661","144953267010661","236056806010661",2009,39,29,5665,"ELRE4",1,"ELRE4","0",,,"","",2010-11-05,"10661","",,"",
"236056767010661","144953267010661","236056806010661",2009,39,29,5665,"ERAN",1,"ERAN","0",,,"","",2010-11-05,"10661","",,"",
"236056768010661","144953267010661","236056806010661",2009,39,29,5665,"FRAM2",1,"FRAM2","0",,,"","",2010-11-05,"10661","",,"",
"236056769010661","144953267010661","236056806010661",2009,39,29,5665,"GELA",1,"GELA","0",,,"","",2010-11-05,"10661","",,"",
"236056770010661","144953267010661","236056806010661",2009,39,29,5665,"HYPU",1,"HYPU","0",,,"","",2010-11-05,"10661","",,"",
"236056771010661","144953267010661","236056806010661",2009,39,29,5665,"JUTE",1,"JUTE","0",,,"","",2010-11-05,"10661","",,"",
"236056772010661","144953267010661","236056806010661",2009,39,29,5665,"LABI",1,"LABI","0",,,"","",2010-11-05,"10661","",,"",
"236056773010661","144953267010661","236056806010661",2009,39,29,5665,"MACO5",1,"MACO5","0",,,"","",2010-11-05,"10661","",,"",
"236056774010661","144953267010661","236056806010661",2009,39,29,5665,"MOAL",1,"MOAL","0",,,"","",2010-11-05,"10661","",,"",
"236056797010661","144953267010661","236056806010661",2009,39,29,5665,"OXALI",1,"OXALI","0",,10,"","",2010-11-05,"10661","",,"",
"236056775010661","144953267010661","236056806010661",2009,39,29,5665,"PEDI",1,"PEDI","0",,,"","",2010-11-05,"10661","",,"",
"236056776010661","144953267010661","236056806010661",2009,39,29,5665,"PHAM4",1,"PHAM4","0",,,"","",2010-11-05,"10661","",,"",
"236056777010661","144953267010661","236056806010661",2009,39,29,5665,"PHPR3",1,"PHPR3","0",,,"","",2010-11-05,"10661","",,"",
"236056778010661","144953267010661","236056806010661",2009,39,29,5665,"POCO",1,"POCO","0",,,"","",2010-11-05,"10661","",,"",
"236056779010661","144953267010661","236056806010661",2009,39,29,5665,"POPE3",1,"POPE3","0",,,"","",2010-11-05,"10661","",,"",
"236056780010661","144953267010661","236056806010661",2009,39,29,5665,"POSI2",1,"POSI2","0",,,"","",2010-11-05,"10661","",,"",
"236056781010661","144953267010661","236056806010661",2009,39,29,5665,"PRSE2",1,"PRSE2","0",,,"","",2010-11-05,"10661","",,"",
"236056782010661","144953267010661","236056806010661",2009,39,29,5665,"ROMU",1,"ROMU","0",,,"","",2010-11-05,"10661","",,"",
"236056783010661","144953267010661","236056806010661",2009,39,29,5665,"RUAL",1,"RUAL","0",,,"","",2010-11-05,"10661","",,"",
"236056784010661","144953267010661","236056806010661",2009,39,29,5665,"RUFL",1,"RUFL","0",,,"","",2010-11-05,"10661","",,"",
"236056785010661","144953267010661","236056806010661",2009,39,29,5665,"RUOB",1,"RUOB","0",,,"","",2010-11-05,"10661","",,"",
"236056786010661","144953267010661","236056806010661",2009,39,29,5665,"RUOC",1,"RUOC","0",,,"","",2010-11-05,"10661","",,"",
"236056787010661","144953267010661","236056806010661",2009,39,29,5665,"SILAA3",1,"SILAA3","0",,,"","",2010-11-05,"10661","",,"",
"236056788010661","144953267010661","236056806010661",2009,39,29,5665,"SMTA2",1,"SMTA2","0",,,"","",2010-11-05,"10661","",,"",
"236056798010661","144953267010661","236056806010661",2009,39,29,5665,"SOCA6",1,"SOCA6","0",,,"","",2010-11-05,"10661","",,"",
"236056789010661","144953267010661","236056806010661",2009,39,29,5665,"SOGI",1,"SOGI","0",,,"","",2010-11-05,"10661","",,"",
"236056790010661","144953267010661","236056806010661",2009,39,29,5665,"SORU2",1,"SORU2","0",,,"","",2010-11-05,"10661","",,"",
"236056791010661","144953267010661","236056806010661",2009,39,29,5665,"SYLAL4",1,"SYLAL4","0",,,"","",2010-11-05,"10661","",,"",
"236056792010661","144953267010661","236056806010661",2009,39,29,5665,"TAOF",1,"TAOF","0",,,"","",2010-11-05,"10661","",,"",
"236056793010661","144953267010661","236056806010661",2009,39,29,5665,"TORA2",1,"TORA2","0",,,"","",2010-11-05,"10661","",,"",
"236056794010661","144953267010661","236056806010661",2009,39,29,5665,"ULAM",1,"ULAM","0",,,"","",2010-11-05,"10661","",,"",
"236056795010661","144953267010661","236056806010661",2009,39,29,5665,"VIAE",1,"VIAE","0",,,"","",2010-11-05,"10661","",,"",
"236056796010661","144953267010661","236056806010661",2009,39,29,5665,"VISO",1,"VISO","0",,,"","",2010-11-05,"10661","",,"",
"236055701010661","144953639010661","236055795010661",2009,39,31,1154,"2FD",1,"2FD","0",,10,"","",2010-11-05,"10661","",,"",
"236055702010661","144953639010661","236055795010661",2009,39,31,1154,"2GRAM",3,"2GRAM","0",,10,"","",2010-11-05,"10661","",,"",
"236055703010661","144953639010661","236055795010661",2009,39,31,1154,"ACRU",1,"ACRU","0",,,"","",2010-11-05,"10661","",,"",
"236055704010661","144953639010661","236055795010661",2009,39,31,1154,"ACSA3",1,"ACSA3","0",,,"","",2010-11-05,"10661","",,"",
"236055705010661","144953639010661","236055795010661",2009,39,31,1154,"AGALA",1,"AGALA","0",,,"","",2010-11-05,"10661","",,"",
"236055706010661","144953639010661","236055795010661",2009,39,31,1154,"AGNE2",1,"AGNE2","0",,,"","",2010-11-05,"10661","",,"",
"236055707010661","144953639010661","236055795010661",2009,39,31,1154,"AIAL",1,"AIAL","0",,,"","",2010-11-05,"10661","",,"",
"236055710010661","144953639010661","236055795010661",2009,39,31,1154,"ARTR",1,"ARTR","0",,,"","",2010-11-05,"10661","",,"",
"236055708010661","144953639010661","236055795010661",2009,39,31,1154,"AMBR2",1,"AMBR2","0",,,"","",2010-11-05,"10661","",,"",
"236055709010661","144953639010661","236055795010661",2009,39,31,1154,"ANAR",1,"ANAR","0",,,"","",2010-11-05,"10661","",,"",
"236055711010661","144953639010661","236055795010661",2009,39,31,1154,"BETH",1,"BETH","0",,,"","",2010-11-05,"10661","",,"",
"236055712010661","144953639010661","236055795010661",2009,39,31,1154,"CACA18",1,"CACA18","0",,,"","",2010-11-05,"10661","",,"",
"236055713010661","144953639010661","236055795010661",2009,39,31,1154,"CACO15",1,"CACO15","0",,,"","",2010-11-05,"10661","",,"",
"236055714010661","144953639010661","236055795010661",2009,39,31,1154,"CAGR8",1,"CAGR8","0",,,"","",2010-11-05,"10661","",,"",
"236055715010661","144953639010661","236055795010661",2009,39,31,1154,"CALA19",1,"CALA19","0",,,"","",2010-11-05,"10661","",,"",
"236055716010661","144953639010661","236055795010661",2009,39,31,1154,"CAOV2",1,"CAOV2","0",,,"","",2010-11-05,"10661","",,"",
"236055717010661","144953639010661","236055795010661",2009,39,31,1154,"CAPE3",1,"CAPE3","0",,,"","",2010-11-05,"10661","",,"",
"236055718010661","144953639010661","236055795010661",2009,39,31,1154,"CAREX",2,"CAREX","0",,2,"","",2010-11-05,"10661","",,"",
"236055719010661","144953639010661","236055795010661",2009,39,31,1154,"CIRA",1,"ACRAR","0",,,"","",2010-11-05,"10661","",2012-01-24,"20004",
"236055720010661","144953639010661","236055795010661",2009,39,31,1154,"COAM2",1,"COAM2","0",,,"","",2010-11-05,"10661","",,"",
"236055721010661","144953639010661","236055795010661",2009,39,31,1154,"DEPU2",1,"DEPU2","0",,,"","",2010-11-05,"10661","",,"",
"236055722010661","144953639010661","236055795010661",2009,39,31,1154,"DIGIT2",1,"DIGIT2","0",,10,"","",2010-11-05,"10661","",,"",
"236055723010661","144953639010661","236055795010661",2009,39,31,1154,"ECLO",1,"ECLO","0",,,"","",2010-11-05,"10661","",,"",
"236055724010661","144953639010661","236055795010661",2009,39,31,1154,"EUMA6",1,"EUMAM4","0",,,"","",2010-11-05,"10661","",2018-12-12,"126144",
"236055725010661","144953639010661","236055795010661",2009,39,31,1154,"EUPE3",1,"EUPE3","0",,,"","",2010-11-05,"10661","",,"",
"236055726010661","144953639010661","236055795010661",2009,39,31,1154,"EUPU10",1,"EUPU21","0",,,"","",2010-11-05,"10661","",2018-12-12,"126144",
"236055727010661","144953639010661","236055795010661",2009,39,31,1154,"EUSC5",1,"EUSC5","0",,,"","",2010-11-05,"10661","",,"",
"236055728010661","144953639010661","236055795010661",2009,39,31,1154,"FERU2",1,"FERU2","0",,,"","",2010-11-05,"10661","",,"",
"236055729010661","144953639010661","236055795010661",2009,39,31,1154,"FRAM2",1,"FRAM2","0",,,"","",2010-11-05,"10661","",,"",
"236055730010661","144953639010661","236055795010661",2009,39,31,1154,"FRAXI",1,"FRAXI","0",,2,"","",2010-11-05,"10661","",,"",
"236055731010661","144953639010661","236055795010661",2009,39,31,1154,"FRVE",1,"FRVE","0",,,"","",2010-11-05,"10661","",,"",
"236055732010661","144953639010661","236055795010661",2009,39,31,1154,"GAAP2",1,"GAAP2","0",,,"","",2010-11-05,"10661","",,"",
"236055733010661","144953639010661","236055795010661",2009,39,31,1154,"GECA7",1,"GECA7","0",,,"","",2010-11-05,"10661","",,"",
"236055734010661","144953639010661","236055795010661",2009,39,31,1154,"GLST",1,"GLST","0",,,"","",2010-11-05,"10661","",,"",
"236055735010661","144953639010661","236055795010661",2009,39,31,1154,"IMPAT",1,"IMPAT","0",,2,"","",2010-11-05,"10661","",,"",
"236055736010661","144953639010661","236055795010661",2009,39,31,1154,"IPCO3",1,"IPCO3","0",,,"","",2010-11-05,"10661","",,"",
"236055737010661","144953639010661","236055795010661",2009,39,31,1154,"LIBE3",1,"LIBE3","0",,,"","",2010-11-05,"10661","",,"",
"236055738010661","144953639010661","236055795010661",2009,39,31,1154,"LITU",1,"LITU","0",,,"","",2010-11-05,"10661","",,"",
"236055739010661","144953639010661","236055795010661",2009,39,31,1154,"MARAR",1,"MARAR","0",,,"","",2010-11-05,"10661","",,"",
"236055740010661","144953639010661","236055795010661",2009,39,31,1154,"ONSE",1,"ONSE","0",,,"","",2010-11-05,"10661","",,"",
"236055741010661","144953639010661","236055795010661",2009,39,31,1154,"OSCL",1,"OSCL","0",,,"","",2010-11-05,"10661","",,"",
"236055778010661","144953639010661","236055795010661",2009,39,31,1154,"OSVI",1,"OSVI","0",,,"","",2010-11-05,"10661","",,"",
"236055742010661","144953639010661","236055795010661",2009,39,31,1154,"OXMO",1,"OXMO","0",,,"","",2010-11-05,"10661","",,"",
"236055743010661","144953639010661","236055795010661",2009,39,31,1154,"PAQU2",1,"PAQU2","0",,,"","",2010-11-05,"10661","",,"",
"236055744010661","144953639010661","236055795010661",2009,39,31,1154,"PHAM4",1,"PHAM4","0",,,"","",2010-11-05,"10661","",,"",
"236055745010661","144953639010661","236055795010661",2009,39,31,1154,"PLMA2",1,"PLMA2","0",,,"","",2010-11-05,"10661","",,"",
"236055746010661","144953639010661","236055795010661",2009,39,31,1154,"POAC4",1,"POAC4","0",,,"","",2010-11-05,"10661","",,"",
"236055747010661","144953639010661","236055795010661",2009,39,31,1154,"POBI2",1,"POBI2","0",,,"","",2010-11-05,"10661","",,"",
"236055748010661","144953639010661","236055795010661",2009,39,31,1154,"PONO3",1,"PONO3","0",,,"","",2010-11-05,"10661","",,"",
"236055749010661","144953639010661","236055795010661",2009,39,31,1154,"POPE",1,"POPE","0",,,"","",2010-11-05,"10661","",,"",
"236055750010661","144953639010661","236055795010661",2009,39,31,1154,"POPE3",1,"POPE3","0",,,"","",2010-11-05,"10661","",,"",
"236055751010661","144953639010661","236055795010661",2009,39,31,1154,"PRAL2",1,"PRAL2","0",,,"","",2010-11-05,"10661","",,"",
"236055752010661","144953639010661","236055795010661",2009,39,31,1154,"PRAL3",1,"PRAL3","0",,,"","",2010-11-05,"10661","",,"",
"236055753010661","144953639010661","236055795010661",2009,39,31,1154,"PRSE2",1,"PRSE2","0",,,"","",2010-11-05,"10661","",,"",
"236055754010661","144953639010661","236055795010661",2009,39,31,1154,"PRTR",1,"PRTR","0",,,"","",2010-11-05,"10661","",,"",
"236055755010661","144953639010661","236055795010661",2009,39,31,1154,"QUAL",1,"QUAL","0",,,"","",2010-11-05,"10661","",,"",
"236055756010661","144953639010661","236055795010661",2009,39,31,1154,"QURU",1,"QURU","0",,,"","",2010-11-05,"10661","",,"",
"236055757010661","144953639010661","236055795010661",2009,39,31,1154,"ROMU",1,"ROMU","0",,,"","",2010-11-05,"10661","",,"",
"236055758010661","144953639010661","236055795010661",2009,39,31,1154,"RUAL",1,"RUAL","0",,,"","",2010-11-05,"10661","",,"",
"236055759010661","144953639010661","236055795010661",2009,39,31,1154,"RUBUS",1,"RUBUS","0",,2,"","",2010-11-05,"10661","",,"",
"236055760010661","144953639010661","236055795010661",2009,39,31,1154,"RUCR",1,"RUCR","0",,,"","",2010-11-05,"10661","",,"",
"236055761010661","144953639010661","236055795010661",2009,39,31,1154,"SAAL5",1,"SAAL5","0",,,"","",2010-11-05,"10661","",,"",
"236055762010661","144953639010661","236055795010661",2009,39,31,1154,"SACA13",1,"SACA13","0",,,"","",2010-11-05,"10661","",,"",
"236055763010661","144953639010661","236055795010661",2009,39,31,1154,"SANIC4",1,"SANIC4","0",,,"","",2010-11-05,"10661","",,"",
"236055764010661","144953639010661","236055795010661",2009,39,31,1154,"SIAT",1,"SIAT","0",,,"","",2010-11-05,"10661","",,"",
