"CN","ESTN_UNIT_CN","RSCD","EVALID","ESTN_UNIT","STRATUMCD","STRATUM_DESCR","STATECD","P1POINTCNT","P2POINTCNT","EXPNS","ADJ_FACTOR_MACR","ADJ_FACTOR_SUBP","ADJ_FACTOR_MICR","ADJ_FACTOR_CWD","ADJ_FACTOR_FWD_SM","ADJ_FACTOR_FWD_LG","ADJ_FACTOR_DUFF","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","ADJ_FACTOR_PILE","ADJ_FACTOR_REGEN_MICR","ADJ_FACTOR_INV_SUBP","ADJ_FACTOR_P2VEG_SUBP","ADJ_FACTOR_GRNDLYR_QUAD"
"1524399105074","107116539010661",24,399105,15,74,"DUMMY ONE PER EXP",39,219,6,7285,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"1724399105031","107116540010661",24,399105,17,31,"DUMMY ONE PER EXP",39,75,5,2999,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"1724399105040","107116540010661",24,399105,17,40,"DUMMY ONE PER EXP",39,59,3,3919,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"1724399105041","107116540010661",24,399105,17,41,"DUMMY ONE PER EXP",39,140,7,3997,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"1724399105046","107116540010661",24,399105,17,46,"DUMMY ONE PER EXP",39,45,2,4544,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"1724399105064","107116540010661",24,399105,17,64,"DUMMY ONE PER EXP",39,940,30,6265,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"1724399105087","107116540010661",24,399105,17,87,"DUMMY ONE PER EXP",39,214,5,8568,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"1924399105029","107116541010661",24,399105,19,29,"DUMMY ONE PER EXP",39,69,5,2765,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"1924399105036","107116541010661",24,399105,19,36,"DUMMY ONE PER EXP",39,140,8,3498,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"1924399105045","107116541010661",24,399105,19,45,"DUMMY ONE PER EXP",39,197,9,4383,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"1924399105048","107116541010661",24,399105,19,48,"DUMMY ONE PER EXP",39,489,21,4656,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"1924399105049","107116541010661",24,399105,19,49,"DUMMY ONE PER EXP",39,120,5,4788,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"1924399105063","107116541010661",24,399105,19,63,"DUMMY ONE PER EXP",39,248,8,6195,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16724399105066","107116614010661",24,399105,167,66,"DUMMY ONE PER EXP",39,129,4,6454,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16724399105093","107116614010661",24,399105,167,93,"DUMMY ONE PER EXP",39,276,6,9186.6667,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16924399105030","107116615010661",24,399105,169,30,"DUMMY ONE PER EXP",39,118,8,2944,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16924399105045","107116615010661",24,399105,169,45,"DUMMY ONE PER EXP",39,110,5,4399.2,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16924399105060","107116615010661",24,399105,169,60,"DUMMY ONE PER EXP",39,147,5,5863.2,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16924399105061","107116615010661",24,399105,169,61,"DUMMY ONE PER EXP",39,1361,45,6047.2444,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"16924399105062","107116615010661",24,399105,169,62,"DUMMY ONE PER EXP",39,275,9,6111,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"17124399105020","107116616010661",24,399105,171,20,"DUMMY ONE PER EXP",39,37,4,1868,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"17124399105028","107116616010661",24,399105,171,28,"DUMMY ONE PER EXP",39,82,6,2719.8333,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"17124399105030","107116616010661",24,399105,171,30,"DUMMY ONE PER EXP",39,87,6,2901,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"17124399105054","107116616010661",24,399105,171,54,"DUMMY ONE PER EXP",39,211,8,5284.375,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"17124399105065","107116616010661",24,399105,171,65,"DUMMY ONE PER EXP",39,1029,32,6432,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"17324399105053","107116617010661",24,399105,173,53,"DUMMY ONE PER EXP",39,155,6,5165.6667,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"17324399105063","107116617010661",24,399105,173,63,"DUMMY ONE PER EXP",39,1816,59,6154.5932,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"17324399105066","107116617010661",24,399105,173,66,"DUMMY ONE PER EXP",39,65,2,6453,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"17524399105033","107116618010661",24,399105,175,33,"DUMMY ONE PER EXP",39,79,5,3154,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"17524399105062","107116618010661",24,399105,175,62,"DUMMY ONE PER EXP",39,91,3,6067,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"17524399105065","107116618010661",24,399105,175,65,"DUMMY ONE PER EXP",39,1150,36,6388.6389,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"99824399105122","107116619010661",24,399105,998,122,"DUMMY ONE PER EXP",39,121,2,12130,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"99824399105133","107116619010661",24,399105,998,133,"DUMMY ONE PER EXP",39,197,3,13155,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"10924399105121","107116586010661",24,399105,109,121,"DUMMY ONE PER EXP",39,241,4,12043,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11124399105017","107116587010661",24,399105,111,17,"DUMMY ONE PER EXP",39,103,13,1589.6154,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11124399105025","107116587010661",24,399105,111,25,"DUMMY ONE PER EXP",39,36,3,2419,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"2324399105036","107116543010661",24,399105,23,36,"DUMMY ONE PER EXP",39,35,2,3489,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"2324399105063","107116543010661",24,399105,23,63,"DUMMY ONE PER EXP",39,93,3,6189,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"2324399105096","107116543010661",24,399105,23,96,"DUMMY ONE PER EXP",39,760,16,9500,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"2524399105020","107116544010661",24,399105,25,20,"DUMMY ONE PER EXP",39,84,9,1866,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"2524399105032","107116544010661",24,399105,25,32,"DUMMY ONE PER EXP",39,596,38,3139,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"2524399105041","107116544010661",24,399105,25,41,"DUMMY ONE PER EXP",39,101,5,4044,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"2524399105058","107116544010661",24,399105,25,58,"DUMMY ONE PER EXP",39,170,6,5655,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"2524399105069","107116544010661",24,399105,25,69,"DUMMY ONE PER EXP",39,236,7,6757,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"2524399105081","107116544010661",24,399105,25,81,"DUMMY ONE PER EXP",39,240,6,7997,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11724399103049","107116414010661",24,399103,117,49,"DUMMY ONE PER EXP",39,48,2,4808,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11724399103053","107116414010661",24,399103,117,53,"DUMMY ONE PER EXP",39,52,2,5184,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11724399103054","107116414010661",24,399103,117,54,"DUMMY ONE PER EXP",39,133,5,5309,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11724399103058","107116414010661",24,399103,117,58,"DUMMY ONE PER EXP",39,198,7,5663,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11724399103060","107116414010661",24,399103,117,60,"DUMMY ONE PER EXP",39,768,26,5904,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11924399103030","107116415010661",24,399103,119,30,"DUMMY ONE PER EXP",39,100,7,2870,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11924399103032","107116415010661",24,399103,119,32,"DUMMY ONE PER EXP",39,79,5,3148,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11924399103033","107116415010661",24,399103,119,33,"DUMMY ONE PER EXP",39,161,10,3215,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11924399103040","107116415010661",24,399103,119,40,"DUMMY ONE PER EXP",39,194,10,3884,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11924399103046","107116415010661",24,399103,119,46,"DUMMY ONE PER EXP",39,1083,48,4513.5,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11924399103048","107116415010661",24,399103,119,48,"DUMMY ONE PER EXP",39,141,6,4688,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11924399103049","107116415010661",24,399103,119,49,"DUMMY ONE PER EXP",39,216,9,4800,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"11924399103067","107116415010661",24,399103,119,67,"DUMMY ONE PER EXP",39,132,4,6613,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12124399103022","107116416010661",24,399103,121,22,"DUMMY ONE PER EXP",39,62,6,2073,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12124399103029","107116416010661",24,399103,121,29,"DUMMY ONE PER EXP",39,83,6,2765,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12124399103041","107116416010661",24,399103,121,41,"DUMMY ONE PER EXP",39,159,8,3974,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12124399103043","107116416010661",24,399103,121,43,"DUMMY ONE PER EXP",39,190,9,4223.5556,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12124399103059","107116416010661",24,399103,121,59,"DUMMY ONE PER EXP",39,349,12,5817,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12124399103072","107116416010661",24,399103,121,72,"DUMMY ONE PER EXP",39,318,9,7065,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12124399103077","107116416010661",24,399103,121,77,"DUMMY ONE PER EXP",39,114,3,7603,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12324399103045","107116417010661",24,399103,123,45,"DUMMY ONE PER EXP",39,44,2,4432,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12324399103063","107116417010661",24,399103,123,63,"DUMMY ONE PER EXP",39,615,20,6154,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12324399103066","107116417010661",24,399103,123,66,"DUMMY ONE PER EXP",39,65,2,6453,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12524399103055","107116418010661",24,399103,125,55,"DUMMY ONE PER EXP",39,81,3,5373,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12524399103065","107116418010661",24,399103,125,65,"DUMMY ONE PER EXP",39,1254,39,6432,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12724399103025","107116419010661",24,399103,127,25,"DUMMY ONE PER EXP",39,97,8,2434,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12724399103032","107116419010661",24,399103,127,32,"DUMMY ONE PER EXP",39,94,6,3136,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12724399103033","107116419010661",24,399103,127,33,"DUMMY ONE PER EXP",39,64,4,3217,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12724399103037","107116419010661",24,399103,127,37,"DUMMY ONE PER EXP",39,89,5,3550,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12724399103043","107116419010661",24,399103,127,43,"DUMMY ONE PER EXP",39,63,3,4182,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12724399103047","107116419010661",24,399103,127,47,"DUMMY ONE PER EXP",39,439,19,4625,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12724399103054","107116419010661",24,399103,127,54,"DUMMY ONE PER EXP",39,184,7,5266,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12724399103074","107116419010661",24,399103,127,74,"DUMMY ONE PER EXP",39,73,2,7257,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12924399103061","107116420010661",24,399103,129,61,"DUMMY ONE PER EXP",39,1431,48,5963,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"12924399103078","107116420010661",24,399103,129,78,"DUMMY ONE PER EXP",39,77,2,7653,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13124399103022","107116421010661",24,399103,131,22,"DUMMY ONE PER EXP",39,145,14,2067,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13124399103023","107116421010661",24,399103,131,23,"DUMMY ONE PER EXP",39,44,4,2221.5,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13124399103025","107116421010661",24,399103,131,25,"DUMMY ONE PER EXP",39,133,11,2414,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13124399103067","107116421010661",24,399103,131,67,"DUMMY ONE PER EXP",39,494,15,6583,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13124399103071","107116421010661",24,399103,131,71,"DUMMY ONE PER EXP",39,315,9,6992.6667,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13124399103073","107116421010661",24,399103,131,73,"DUMMY ONE PER EXP",39,506,14,7230.4286,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13324399103021","107116422010661",24,399103,133,21,"DUMMY ONE PER EXP",39,40,4,2019,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13324399103045","107116422010661",24,399103,133,45,"DUMMY ONE PER EXP",39,88,4,4386,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13324399103046","107116422010661",24,399103,133,46,"DUMMY ONE PER EXP",39,226,10,4513,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13324399103051","107116422010661",24,399103,133,51,"DUMMY ONE PER EXP",39,125,5,4998,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13324399103056","107116422010661",24,399103,133,56,"DUMMY ONE PER EXP",39,166,6,5524,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13324399103059","107116422010661",24,399103,133,59,"DUMMY ONE PER EXP",39,662,23,5758,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13324399103117","107116422010661",24,399103,133,117,"DUMMY ONE PER EXP",39,347,6,11566,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13524399103029","107116423010661",24,399103,135,29,"DUMMY ONE PER EXP",39,43,3,2837,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13524399103057","107116423010661",24,399103,135,57,"DUMMY ONE PER EXP",39,1009,36,5605,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13524399103066","107116423010661",24,399103,135,66,"DUMMY ONE PER EXP",39,130,4,6491,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13524399103083","107116423010661",24,399103,135,83,"DUMMY ONE PER EXP",39,82,2,8244,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"13724399103041","107116424010661",24,399103,137,41,"DUMMY ONE PER EXP",39,40,2,4038,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"5924399104074","107116473010661",24,399104,59,74,"DUMMY ONE PER EXP",39,581,16,7260,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"5924399104077","107116473010661",24,399104,59,77,"DUMMY ONE PER EXP",39,151,4,7557,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6124399104031","107116474010661",24,399104,61,31,"DUMMY ONE PER EXP",39,90,6,2999,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6124399104040","107116474010661",24,399104,61,40,"DUMMY ONE PER EXP",39,98,5,3919,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6124399104041","107116474010661",24,399104,61,41,"DUMMY ONE PER EXP",39,80,4,3997,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6124399104046","107116474010661",24,399104,61,46,"DUMMY ONE PER EXP",39,91,4,4544,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6124399104054","107116474010661",24,399104,61,54,"DUMMY ONE PER EXP",39,106,4,5316,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6124399104064","107116474010661",24,399104,61,64,"DUMMY ONE PER EXP",39,533,17,6265,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6124399104087","107116474010661",24,399104,61,87,"DUMMY ONE PER EXP",39,515,12,8577.25,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6324399104045","107116475010661",24,399104,63,45,"DUMMY ONE PER EXP",39,44,2,4432,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6324399104051","107116475010661",24,399104,63,51,"DUMMY ONE PER EXP",39,76,3,5036,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6324399104063","107116475010661",24,399104,63,63,"DUMMY ONE PER EXP",39,1508,49,6154,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6324399104066","107116475010661",24,399104,63,66,"DUMMY ONE PER EXP",39,65,2,6453,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6524399104062","107116476010661",24,399104,65,62,"DUMMY ONE PER EXP",39,91,3,6067,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6524399104065","107116476010661",24,399104,65,65,"DUMMY ONE PER EXP",39,1438,45,6389,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6724399104037","107116477010661",24,399104,67,37,"DUMMY ONE PER EXP",39,91,5,3620,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6724399104040","107116477010661",24,399104,67,40,"DUMMY ONE PER EXP",39,118,6,3945,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6724399104043","107116477010661",24,399104,67,43,"DUMMY ONE PER EXP",39,148,7,4227,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6724399104058","107116477010661",24,399104,67,58,"DUMMY ONE PER EXP",39,115,4,5744,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6724399104066","107116477010661",24,399104,67,66,"DUMMY ONE PER EXP",39,195,6,6498,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6724399104068","107116477010661",24,399104,67,68,"DUMMY ONE PER EXP",39,400,12,6672,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6724399104076","107116477010661",24,399104,67,76,"DUMMY ONE PER EXP",39,225,6,7484,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6924399104054","107116478010661",24,399104,69,54,"DUMMY ONE PER EXP",39,79,3,5275,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6924399104055","107116478010661",24,399104,69,55,"DUMMY ONE PER EXP",39,54,2,5373,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"6924399104065","107116478010661",24,399104,69,65,"DUMMY ONE PER EXP",39,1222,38,6432,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"7124399104029","107116479010661",24,399104,71,29,"DUMMY ONE PER EXP",39,28,2,2768,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"7124399104040","107116479010661",24,399104,71,40,"DUMMY ONE PER EXP",39,135,7,3855,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"7124399104055","107116479010661",24,399104,71,55,"DUMMY ONE PER EXP",39,1112,41,5426,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"7124399104064","107116479010661",24,399104,71,64,"DUMMY ONE PER EXP",39,251,8,6271,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"99824399103133","107116443010661",24,399103,998,133,"DUMMY ONE PER EXP",39,197,3,13155,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"124399104025","107116444010661",24,399104,1,25,"DUMMY ONE PER EXP",39,119,10,2375,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"124399104029","107116444010661",24,399104,1,29,"DUMMY ONE PER EXP",39,125,9,2788,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14524399105045","107116604010661",24,399105,145,45,"DUMMY ONE PER EXP",39,351,16,4392,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14524399105065","107116604010661",24,399105,145,65,"DUMMY ONE PER EXP",39,225,7,6436,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14524399105068","107116604010661",24,399105,145,68,"DUMMY ONE PER EXP",39,568,17,6684.5294,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14524399105178","107116604010661",24,399105,145,178,"DUMMY ONE PER EXP",39,355,4,17734,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14724399105051","107116605010661",24,399105,147,51,"DUMMY ONE PER EXP",39,101,4,5036,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14724399105053","107116605010661",24,399105,147,53,"DUMMY ONE PER EXP",39,77,3,5162,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"14724399105063","107116605010661",24,399105,147,63,"DUMMY ONE PER EXP",39,1477,48,6154,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
"124399105057","107116532010661",24,399105,1,57,"DUMMY ONE PER EXP",39,222,8,5562,0,1,1,,,,,"",2007-09-21,"10661","",2007-09-21,"10661",,,,,
