"CN","EVAL_CN","RSCD","EVALID","ESTN_UNIT","ESTN_UNIT_DESCR","STATECD","AREALAND_EU","AREATOT_EU","AREA_USED","AREA_SOURCE","P1PNTCNT_EU","P1SOURCE","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"540038984126144","540037558126144",24,391700,19,"Wayne NF",39,,237678.6,237678.6,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540038985126144","540037558126144",24,391700,15,"Public Unit 3",39,,144675.4,144675.4,"Pixel count",650534,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540038986126144","540037558126144",24,391700,7,"Private Unit 1",39,,3017173.1,3017173.1,"Pixel count",13566741,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540038987126144","540037558126144",24,391700,13,"Public Unit 1",39,,188123.6,188123.6,"Pixel count",845899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540038988126144","540037558126144",24,391700,16,"Public Unit 4",39,,201194,201194,"Pixel count",904670,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540038989126144","540037558126144",24,391700,14,"Public Unit 2",39,,101520,101520,"Pixel count",456486,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540038990126144","540037558126144",24,391700,17,"Public Unit 5",39,,77937.2,77937.2,"Pixel count",350445,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540038991126144","540037558126144",24,391700,18,"Public Unit 6",39,,83219.3,83219.3,"Pixel count",374197,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540038992126144","540037558126144",24,391700,3,"Inland Census Water Unit 3",39,,30199.5,30199.5,"Pixel count",135791,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540038993126144","540037558126144",24,391700,5,"Inland Census Water Unit 5",39,,28237.7,28237.7,"Pixel count",126971,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540038994126144","540037558126144",24,391700,10,"Private Unit 4",39,,4903774.6,4903774.6,"Pixel count",22049857,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540038996126144","540037558126144",24,391700,6,"Inland Census Water Unit 6",39,,76854.7,76854.7,"Pixel count",345578,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540038997126144","540037558126144",24,391700,9,"Private Unit 3",39,,3248309.9,3248309.9,"Pixel count",14606048,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039007126144","540037560126144",24,391701,1,"Inland Census Water Unit 1",39,,20660.5,20660.5,"Pixel count",92899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039008126144","540037560126144",24,391701,2,"Inland Census Water Unit 2",39,,11828.6,11828.6,"Pixel count",53187,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039009126144","540037560126144",24,391701,4,"Inland Census Water Unit 4",39,,73822.4,73822.4,"Pixel count",331943,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039010126144","540037560126144",24,391701,11,"Private Unit 5",39,,4721150.3,4721150.3,"Pixel count",21228687,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039013126144","540037560126144",24,391701,8,"Private Unit 2",39,,1858401.1,1858401.1,"Pixel count",8356314,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039014126144","540037560126144",24,391701,12,"Private Unit 6",39,,7423758.5,7423758.5,"Pixel count",33380983,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039015126144","540037560126144",24,391701,19,"Wayne NF",39,,237678.6,237678.6,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039016126144","540037560126144",24,391701,15,"Public Unit 3",39,,144675.4,144675.4,"Pixel count",650534,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039017126144","540037560126144",24,391701,7,"Private Unit 1",39,,3017173.1,3017173.1,"Pixel count",13566741,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039018126144","540037560126144",24,391701,13,"Public Unit 1",39,,188123.6,188123.6,"Pixel count",845899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039019126144","540037560126144",24,391701,16,"Public Unit 4",39,,201194,201194,"Pixel count",904670,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039020126144","540037560126144",24,391701,14,"Public Unit 2",39,,101520,101520,"Pixel count",456486,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039021126144","540037560126144",24,391701,17,"Public Unit 5",39,,77937.2,77937.2,"Pixel count",350445,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039022126144","540037560126144",24,391701,18,"Public Unit 6",39,,83219.3,83219.3,"Pixel count",374197,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039023126144","540037560126144",24,391701,3,"Inland Census Water Unit 3",39,,30199.5,30199.5,"Pixel count",135791,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039024126144","540037560126144",24,391701,5,"Inland Census Water Unit 5",39,,28237.7,28237.7,"Pixel count",126971,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039025126144","540037560126144",24,391701,10,"Private Unit 4",39,,4903774.6,4903774.6,"Pixel count",22049857,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039027126144","540037560126144",24,391701,6,"Inland Census Water Unit 6",39,,76854.7,76854.7,"Pixel count",345578,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039028126144","540037560126144",24,391701,9,"Private Unit 3",39,,3248309.9,3248309.9,"Pixel count",14606048,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039129126144","540037561126144",24,391703,1,"Inland Census Water Unit 1",39,,20660.5,20660.5,"Pixel count",92899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039131126144","540037561126144",24,391703,2,"Inland Census Water Unit 2",39,,11828.6,11828.6,"Pixel count",53187,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039132126144","540037561126144",24,391703,4,"Inland Census Water Unit 4",39,,73822.4,73822.4,"Pixel count",331943,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039134126144","540037561126144",24,391703,11,"Private Unit 5",39,,4721150.3,4721150.3,"Pixel count",21228687,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039147126144","540037561126144",24,391703,8,"Private Unit 2",39,,1858401.1,1858401.1,"Pixel count",8356314,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039149126144","540037561126144",24,391703,12,"Private Unit 6",39,,7423758.5,7423758.5,"Pixel count",33380983,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039153126144","540037561126144",24,391703,19,"Wayne NF",39,,237678.6,237678.6,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039154126144","540037561126144",24,391703,15,"Public Unit 3",39,,144675.4,144675.4,"Pixel count",650534,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039155126144","540037561126144",24,391703,7,"Private Unit 1",39,,3017173.1,3017173.1,"Pixel count",13566741,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039157126144","540037561126144",24,391703,13,"Public Unit 1",39,,188123.6,188123.6,"Pixel count",845899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039158126144","540037561126144",24,391703,16,"Public Unit 4",39,,201194,201194,"Pixel count",904670,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039159126144","540037561126144",24,391703,14,"Public Unit 2",39,,101520,101520,"Pixel count",456486,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039160126144","540037561126144",24,391703,17,"Public Unit 5",39,,77937.2,77937.2,"Pixel count",350445,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039161126144","540037561126144",24,391703,18,"Public Unit 6",39,,83219.3,83219.3,"Pixel count",374197,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039162126144","540037561126144",24,391703,3,"Inland Census Water Unit 3",39,,30199.5,30199.5,"Pixel count",135791,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039163126144","540037561126144",24,391703,5,"Inland Census Water Unit 5",39,,28237.7,28237.7,"Pixel count",126971,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039164126144","540037561126144",24,391703,10,"Private Unit 4",39,,4903774.6,4903774.6,"Pixel count",22049857,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039166126144","540037561126144",24,391703,6,"Inland Census Water Unit 6",39,,76854.7,76854.7,"Pixel count",345578,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039167126144","540037561126144",24,391703,9,"Private Unit 3",39,,3248309.9,3248309.9,"Pixel count",14606048,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039168126144","540037562126144",24,391707,1,"Inland Census Water State 39",39,,241602.7,241602.7,"Pixel count",1086369,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039169126144","540037562126144",24,391707,2,"Private State 39",39,,25172567.5,25172567.5,"Pixel count",113188630,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039170126144","540037562126144",24,391707,4,"Wayne NF",39,,237678.5,237678.5,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039171126144","540037562126144",24,391707,3,"Public State 39",39,,796670.1,796670.1,"Pixel count",3582231,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039879126144","540037563126144",24,391708,1,"Inland Census Water State 39",39,,241602.7,241602.7,"Pixel count",1086369,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039880126144","540037563126144",24,391708,2,"Private State 39",39,,25172567.5,25172567.5,"Pixel count",113188630,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039881126144","540037563126144",24,391708,4,"Wayne NF",39,,237678.5,237678.5,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"540039882126144","540037563126144",24,391708,3,"Public State 39",39,,796670.1,796670.1,"Pixel count",3582231,"NLCD LANDSAT 2011 Tree Canopy Cover","",2018-06-06,"126144","",,""
"694484456126144","694484443126144",24,391809,2,"Private State 39",39,,25172570,25172570,"Pixel count",113188641,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-08-12,"126144","",,""
"694484457126144","694484443126144",24,391809,4,"Wayne NF",39,,237678.5,237678.5,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-08-12,"126144","",,""
"694484458126144","694484443126144",24,391809,3,"Public State 39",39,,796670.1,796670.1,"Pixel count",3582231,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-08-12,"126144","",,""
"694484460126144","694484444126144",24,391810,1,"Inland Census Water State 39",39,,241602.7,241602.7,"Pixel count",1086369,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-08-12,"126144","",,""
"694484461126144","694484444126144",24,391810,2,"Private State 39",39,,25172570,25172570,"Pixel count",113188641,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-08-12,"126144","",,""
"694484462126144","694484444126144",24,391810,4,"Wayne NF",39,,237678.5,237678.5,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-08-12,"126144","",,""
"694484463126144","694484444126144",24,391810,3,"Public State 39",39,,796670.1,796670.1,"Pixel count",3582231,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-08-12,"126144","",,""
"669599227126144","669599176126144",24,391800,1,"Inland Census Water Unit 1",39,,20660.5,20660.5,"Pixel count",92899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599228126144","669599176126144",24,391800,2,"Inland Census Water Unit 2",39,,11828.6,11828.6,"Pixel count",53187,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599229126144","669599176126144",24,391800,4,"Inland Census Water Unit 4",39,,73822.4,73822.4,"Pixel count",331943,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599230126144","669599176126144",24,391800,11,"Private Unit 5",39,,4721150.3,4721150.3,"Pixel count",21228687,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599231126144","669599176126144",24,391800,8,"Private Unit 2",39,,1858401.1,1858401.1,"Pixel count",8356314,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599232126144","669599176126144",24,391800,12,"Private Unit 6",39,,7423758.8,7423758.8,"Pixel count",33380984,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599233126144","669599176126144",24,391800,19,"Wayne NF",39,,237678.6,237678.6,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599234126144","669599176126144",24,391800,15,"Public Unit 3",39,,144675.4,144675.4,"Pixel count",650534,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599235126144","669599176126144",24,391800,7,"Private Unit 1",39,,3017173.1,3017173.1,"Pixel count",13566741,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599236126144","669599176126144",24,391800,13,"Public Unit 1",39,,188123.6,188123.6,"Pixel count",845899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599237126144","669599176126144",24,391800,16,"Public Unit 4",39,,201194,201194,"Pixel count",904670,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599238126144","669599176126144",24,391800,14,"Public Unit 2",39,,101520,101520,"Pixel count",456486,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599239126144","669599176126144",24,391800,17,"Public Unit 5",39,,77937.2,77937.2,"Pixel count",350445,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599240126144","669599176126144",24,391800,18,"Public Unit 6",39,,83219.3,83219.3,"Pixel count",374197,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599241126144","669599176126144",24,391800,3,"Inland Census Water Unit 3",39,,30199.5,30199.5,"Pixel count",135791,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599242126144","669599176126144",24,391800,5,"Inland Census Water Unit 5",39,,28237.7,28237.7,"Pixel count",126971,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599243126144","669599176126144",24,391800,10,"Private Unit 4",39,,4903774.6,4903774.6,"Pixel count",22049857,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599244126144","669599176126144",24,391800,6,"Inland Census Water Unit 6",39,,76854.7,76854.7,"Pixel count",345578,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599245126144","669599176126144",24,391800,9,"Private Unit 3",39,,3248312.1,3248312.1,"Pixel count",14606058,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599248126144","669599177126144",24,391801,1,"Inland Census Water Unit 1",39,,20660.5,20660.5,"Pixel count",92899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599249126144","669599177126144",24,391801,2,"Inland Census Water Unit 2",39,,11828.6,11828.6,"Pixel count",53187,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599250126144","669599177126144",24,391801,4,"Inland Census Water Unit 4",39,,73822.4,73822.4,"Pixel count",331943,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599251126144","669599177126144",24,391801,11,"Private Unit 5",39,,4721150.3,4721150.3,"Pixel count",21228687,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599252126144","669599177126144",24,391801,8,"Private Unit 2",39,,1858401.1,1858401.1,"Pixel count",8356314,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599253126144","669599177126144",24,391801,12,"Private Unit 6",39,,7423758.8,7423758.8,"Pixel count",33380984,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599254126144","669599177126144",24,391801,19,"Wayne NF",39,,237678.6,237678.6,"Pixel count",1068723,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599255126144","669599177126144",24,391801,15,"Public Unit 3",39,,144675.4,144675.4,"Pixel count",650534,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599256126144","669599177126144",24,391801,7,"Private Unit 1",39,,3017173.1,3017173.1,"Pixel count",13566741,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599257126144","669599177126144",24,391801,13,"Public Unit 1",39,,188123.6,188123.6,"Pixel count",845899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599258126144","669599177126144",24,391801,16,"Public Unit 4",39,,201194,201194,"Pixel count",904670,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599259126144","669599177126144",24,391801,14,"Public Unit 2",39,,101520,101520,"Pixel count",456486,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599260126144","669599177126144",24,391801,17,"Public Unit 5",39,,77937.2,77937.2,"Pixel count",350445,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599261126144","669599177126144",24,391801,18,"Public Unit 6",39,,83219.3,83219.3,"Pixel count",374197,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599262126144","669599177126144",24,391801,3,"Inland Census Water Unit 3",39,,30199.5,30199.5,"Pixel count",135791,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599263126144","669599177126144",24,391801,5,"Inland Census Water Unit 5",39,,28237.7,28237.7,"Pixel count",126971,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599264126144","669599177126144",24,391801,10,"Private Unit 4",39,,4903774.6,4903774.6,"Pixel count",22049857,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599265126144","669599177126144",24,391801,6,"Inland Census Water Unit 6",39,,76854.7,76854.7,"Pixel count",345578,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599266126144","669599177126144",24,391801,9,"Private Unit 3",39,,3248312.1,3248312.1,"Pixel count",14606058,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599364126144","669599178126144",24,391803,1,"Inland Census Water Unit 1",39,,20660.5,20660.5,"Pixel count",92899,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599365126144","669599178126144",24,391803,2,"Inland Census Water Unit 2",39,,11828.6,11828.6,"Pixel count",53187,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599366126144","669599178126144",24,391803,4,"Inland Census Water Unit 4",39,,73822.4,73822.4,"Pixel count",331943,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599367126144","669599178126144",24,391803,11,"Private Unit 5",39,,4721150.3,4721150.3,"Pixel count",21228687,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"669599368126144","669599178126144",24,391803,8,"Private Unit 2",39,,1858401.1,1858401.1,"Pixel count",8356314,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-06-13,"126144","",,""
"694484455126144","694484443126144",24,391809,1,"Inland Census Water State 39",39,,241602.7,241602.7,"Pixel count",1086369,"NLCD LANDSAT 2011 Tree Canopy Cover","",2019-08-12,"126144","",,""
"219811280010661","219811165010661",24,390701,42,"PRVT_CNTY_GRP_919",39,,782186.1,782186.1,"Pixel count",3517109,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811281010661","219811165010661",24,390701,43,"PRVT_CNTY_GRP_921",39,,1500296.4,1500296.4,"Pixel count",6746100,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811282010661","219811165010661",24,390701,44,"PRVT_CNTY_GRP_923",39,,461485.6,461485.6,"Pixel count",2075074,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811283010661","219811165010661",24,390701,45,"PRVT_CNTY_GRP_924",39,,624385.8,624385.8,"Pixel count",2807558,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811284010661","219811165010661",24,390701,46,"PRVT_CNTY_GRP_926",39,,380053.2,380053.2,"Pixel count",1708911,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811285010661","219811165010661",24,390701,47,"PRVT_CNTY_GRP_927",39,,756892.8,756892.8,"Pixel count",3403374,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811286010661","219811165010661",24,390701,48,"PRVT_CNTY_GRP_928",39,,1204999.4,1204999.4,"Pixel count",5418286,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811287010661","219811165010661",24,390701,49,"PRVT_CNTY_GRP_929",39,,1522475.5,1522475.5,"Pixel count",6845818,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811288010661","219811165010661",24,390701,50,"PRVT_CNTY_GRP_99",39,,258293.5,258293.5,"Pixel count",1161417,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811289010661","219811165010661",24,390701,51,"PUB_UNIT_1",39,,174905.1,174905.1,"Pixel count",786466,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811290010661","219811165010661",24,390701,52,"PUB_UNIT_2",39,,76169.7,76169.7,"Pixel count",342508,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811291010661","219811165010661",24,390701,53,"PUB_UNIT_3",39,,101293.9,101293.9,"Pixel count",455475,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811292010661","219811165010661",24,390701,54,"PUB_UNIT_4",39,,187929.7,187929.7,"Pixel count",845036,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811293010661","219811165010661",24,390701,55,"PUB_UNIT_5",39,,76173.9,76173.9,"Pixel count",342526,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811294010661","219811165010661",24,390701,56,"PUB_UNIT_6",39,,78723.3,78723.3,"Pixel count",354014,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811301010661","219811169010661",24,390703,1,"PUB_UNIT_1",39,,3327612.2,3327612.2,"Pixel count",14962652,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811302010661","219811169010661",24,390703,2,"PUB_UNIT_2",39,,2082605.4,2082605.4,"Pixel count",9364475,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811303010661","219811169010661",24,390703,3,"PUB_UNIT_3",39,,3448335.5,3448335.5,"Pixel count",15505495,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811304010661","219811169010661",24,390703,4,"PUB_UNIT_4",39,,5178815.3,5178815.3,"Pixel count",23286621,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811305010661","219811169010661",24,390703,5,"PUB_UNIT_5",39,,4827318.9,4827318.9,"Pixel count",21706103,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"219811306010661","219811169010661",24,390703,6,"PUB_UNIT_6",39,,7584429.7,7584429.7,"Pixel count",34103533,"NLCD LANDSAT 2001 Tree Canopy Cover","",2009-11-30,"10661","",2014-05-20,"489998"
"243007674010661","243007611010661",24,390903,1,"Inland Census Water Public Unit 3",39,,166864.6,166864.6,"Pixel count",750308,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007675010661","243007611010661",24,390903,2,"Inland Census Water Unit 1",39,,20660.4,20660.4,"Pixel count",92899,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007676010661","243007611010661",24,390903,3,"Inland Census Water Unit 2",39,,11828.4,11828.4,"Pixel count",53187,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007677010661","243007611010661",24,390903,4,"Inland Census Water Unit 4",39,,73822.5,73822.5,"Pixel count",331943,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007678010661","243007611010661",24,390903,5,"Inland Census Water Unit 5",39,,28237.6,28237.6,"Pixel count",126971,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007679010661","243007611010661",24,390903,6,"Inland Census Water Unit 6",39,,76855.1,76855.1,"Pixel count",345578,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007680010661","243007611010661",24,390903,7,"Private Unit 1",39,,3030582.4,3030582.4,"Pixel count",13627037,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007681010661","243007611010661",24,390903,8,"Private Unit 3",39,,3256322.7,3256322.7,"Pixel count",14642079,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
"243007682010661","243007611010661",24,390903,9,"Private Unit 4",39,,4921977.3,4921977.3,"Pixel count",22131706,"NLCD LANDSAT 2001 Tree Canopy Cover","",2010-12-20,"10661","",2014-05-20,"489998"
