state_code,county_code,county_name,state_abbr,state_name
42,45,Delaware County,PA,Pennsylvania
42,47,Elk County,PA,Pennsylvania
42,49,Erie County,PA,Pennsylvania
42,51,Fayette County,PA,Pennsylvania
42,53,Forest County,PA,Pennsylvania
42,55,Franklin County,PA,Pennsylvania
42,57,Fulton County,PA,Pennsylvania
42,59,Greene County,PA,Pennsylvania
42,61,Huntingdon County,PA,Pennsylvania
42,63,Indiana County,PA,Pennsylvania
42,65,Jefferson County,PA,Pennsylvania
42,67,Juniata County,PA,Pennsylvania
42,69,Lackawanna County,PA,Pennsylvania
42,71,Lancaster County,PA,Pennsylvania
42,73,Lawrence County,PA,Pennsylvania
42,75,Lebanon County,PA,Pennsylvania
42,77,Lehigh County,PA,Pennsylvania
42,79,Luzerne County,PA,Pennsylvania
42,81,Lycoming County,PA,Pennsylvania
42,83,McKean County,PA,Pennsylvania
42,85,Mercer County,PA,Pennsylvania
42,87,Mifflin County,PA,Pennsylvania
42,89,Monroe County,PA,Pennsylvania
42,91,Montgomery County,PA,Pennsylvania
42,93,Montour County,PA,Pennsylvania
42,95,Northampton County,PA,Pennsylvania
42,97,Northumberland County,PA,Pennsylvania
42,99,Perry County,PA,Pennsylvania
42,101,Philadelphia County,PA,Pennsylvania
42,103,Pike County,PA,Pennsylvania
42,105,Potter County,PA,Pennsylvania
42,107,Schuylkill County,PA,Pennsylvania
42,109,Snyder County,PA,Pennsylvania
42,111,Somerset County,PA,Pennsylvania
42,113,Sullivan County,PA,Pennsylvania
42,115,Susquehanna County,PA,Pennsylvania
42,117,Tioga County,PA,Pennsylvania
42,119,Union County,PA,Pennsylvania
42,121,Venango County,PA,Pennsylvania
42,123,Warren County,PA,Pennsylvania
42,125,Washington County,PA,Pennsylvania
42,127,Wayne County,PA,Pennsylvania
42,129,Westmoreland County,PA,Pennsylvania
42,131,Wyoming County,PA,Pennsylvania
42,133,York County,PA,Pennsylvania
44,1,Bristol County,RI,Rhode Island
44,3,Kent County,RI,Rhode Island
44,5,Newport County,RI,Rhode Island
44,7,Providence County,RI,Rhode Island
44,9,Washington County,RI,Rhode Island
45,1,Abbeville County,SC,South Carolina
45,3,Aiken County,SC,South Carolina
45,5,Allendale County,SC,South Carolina
45,7,Anderson County,SC,South Carolina
45,9,Bamberg County,SC,South Carolina
45,11,Barnwell County,SC,South Carolina
45,13,Beaufort County,SC,South Carolina
45,15,Berkeley County,SC,South Carolina
45,17,Calhoun County,SC,South Carolina
45,19,Charleston County,SC,South Carolina
45,21,Cherokee County,SC,South Carolina
45,23,Chester County,SC,South Carolina
45,25,Chesterfield County,SC,South Carolina
45,27,Clarendon County,SC,South Carolina
45,29,Colleton County,SC,South Carolina
45,31,Darlington County,SC,South Carolina
45,33,Dillon County,SC,South Carolina
45,35,Dorchester County,SC,South Carolina
45,37,Edgefield County,SC,South Carolina
45,39,Fairfield County,SC,South Carolina
45,41,Florence County,SC,South Carolina
45,43,Georgetown County,SC,South Carolina
45,45,Greenville County,SC,South Carolina
45,47,Greenwood County,SC,South Carolina
45,49,Hampton County,SC,South Carolina
45,51,Horry County,SC,South Carolina
45,53,Jasper County,SC,South Carolina
45,55,Kershaw County,SC,South Carolina
45,57,Lancaster County,SC,South Carolina
45,59,Laurens County,SC,South Carolina
45,61,Lee County,SC,South Carolina
45,63,Lexington County,SC,South Carolina
45,65,McCormick County,SC,South Carolina
45,67,Marion County,SC,South Carolina
45,69,Marlboro County,SC,South Carolina
45,71,Newberry County,SC,South Carolina
45,73,Oconee County,SC,South Carolina
45,75,Orangeburg County,SC,South Carolina
45,77,Pickens County,SC,South Carolina
45,79,Richland County,SC,South Carolina
45,81,Saluda County,SC,South Carolina
45,83,Spartanburg County,SC,South Carolina
45,85,Sumter County,SC,South Carolina
45,87,Union County,SC,South Carolina
45,89,Williamsburg County,SC,South Carolina
45,91,York County,SC,South Carolina
46,3,Aurora County,SD,South Dakota
46,5,Beadle County,SD,South Dakota
46,7,Bennett County,SD,South Dakota
46,9,Bon Homme County,SD,South Dakota
46,11,Brookings County,SD,South Dakota
46,13,Brown County,SD,South Dakota
46,15,Brule County,SD,South Dakota
46,17,Buffalo County,SD,South Dakota
46,19,Butte County,SD,South Dakota
46,21,Campbell County,SD,South Dakota
46,23,Charles Mix County,SD,South Dakota
46,25,Clark County,SD,South Dakota
46,27,Clay County,SD,South Dakota
46,29,Codington County,SD,South Dakota
46,31,Corson County,SD,South Dakota
46,33,Custer County,SD,South Dakota
46,35,Davison County,SD,South Dakota
46,37,Day County,SD,South Dakota
46,39,Deuel County,SD,South Dakota
46,41,Dewey County,SD,South Dakota
46,43,Douglas County,SD,South Dakota
46,45,Edmunds County,SD,South Dakota
46,47,Fall River County,SD,South Dakota
46,49,Faulk County,SD,South Dakota
46,51,Grant County,SD,South Dakota
46,53,Gregory County,SD,South Dakota
46,55,Haakon County,SD,South Dakota
46,57,Hamlin County,SD,South Dakota
46,59,Hand County,SD,South Dakota
46,61,Hanson County,SD,South Dakota
46,63,Harding County,SD,South Dakota
46,65,Hughes County,SD,South Dakota
46,67,Hutchinson County,SD,South Dakota
46,69,Hyde County,SD,South Dakota
46,71,Jackson County,SD,South Dakota
46,73,Jerauld County,SD,South Dakota
46,75,Jones County,SD,South Dakota
46,77,Kingsbury County,SD,South Dakota
46,79,Lake County,SD,South Dakota
46,81,Lawrence County,SD,South Dakota
46,83,Lincoln County,SD,South Dakota
46,85,Lyman County,SD,South Dakota
46,87,McCook County,SD,South Dakota
46,89,McPherson County,SD,South Dakota
46,91,Marshall County,SD,South Dakota
46,93,Meade County,SD,South Dakota
46,95,Mellette County,SD,South Dakota
46,97,Miner County,SD,South Dakota
46,99,Minnehaha County,SD,South Dakota
46,101,Moody County,SD,South Dakota
46,102,Oglala Lakota County,SD,South Dakota
46,103,Pennington County,SD,South Dakota
46,105,Perkins County,SD,South Dakota
46,107,Potter County,SD,South Dakota
46,109,Roberts County,SD,South Dakota
46,111,Sanborn County,SD,South Dakota
46,115,Spink County,SD,South Dakota
46,117,Stanley County,SD,South Dakota
46,119,Sully County,SD,South Dakota
46,121,Todd County,SD,South Dakota
46,123,Tripp County,SD,South Dakota
46,125,Turner County,SD,South Dakota
46,127,Union County,SD,South Dakota
46,129,Walworth County,SD,South Dakota
46,135,Yankton County,SD,South Dakota
46,137,Ziebach County,SD,South Dakota
47,1,Anderson County,TN,Tennessee
47,3,Bedford County,TN,Tennessee
47,5,Benton County,TN,Tennessee
47,7,Bledsoe County,TN,Tennessee
47,9,Blount County,TN,Tennessee
47,11,Bradley County,TN,Tennessee
47,13,Campbell County,TN,Tennessee
47,15,Cannon County,TN,Tennessee
47,17,Carroll County,TN,Tennessee
47,19,Carter County,TN,Tennessee
47,21,Cheatham County,TN,Tennessee
47,23,Chester County,TN,Tennessee
47,25,Claiborne County,TN,Tennessee
47,27,Clay County,TN,Tennessee
47,29,Cocke County,TN,Tennessee
47,31,Coffee County,TN,Tennessee
47,33,Crockett County,TN,Tennessee
47,35,Cumberland County,TN,Tennessee
47,37,Davidson County,TN,Tennessee
47,39,Decatur County,TN,Tennessee
47,41,DeKalb County,TN,Tennessee
47,43,Dickson County,TN,Tennessee
47,45,Dyer County,TN,Tennessee
47,47,Fayette County,TN,Tennessee
47,49,Fentress County,TN,Tennessee
47,51,Franklin County,TN,Tennessee
47,53,Gibson County,TN,Tennessee
47,55,Giles County,TN,Tennessee
47,57,Grainger County,TN,Tennessee
47,59,Greene County,TN,Tennessee
47,61,Grundy County,TN,Tennessee
47,63,Hamblen County,TN,Tennessee
47,65,Hamilton County,TN,Tennessee
47,67,Hancock County,TN,Tennessee
47,69,Hardeman County,TN,Tennessee
47,71,Hardin County,TN,Tennessee
47,73,Hawkins County,TN,Tennessee
47,75,Haywood County,TN,Tennessee
47,77,Henderson County,TN,Tennessee
47,79,Henry County,TN,Tennessee
47,81,Hickman County,TN,Tennessee
47,83,Houston County,TN,Tennessee
47,85,Humphreys County,TN,Tennessee
47,87,Jackson County,TN,Tennessee
47,89,Jefferson County,TN,Tennessee
47,91,Johnson County,TN,Tennessee
47,93,Knox County,TN,Tennessee
47,95,Lake County,TN,Tennessee
47,97,Lauderdale County,TN,Tennessee
47,99,Lawrence County,TN,Tennessee
47,101,Lewis County,TN,Tennessee
47,103,Lincoln County,TN,Tennessee
47,105,Loudon County,TN,Tennessee
47,107,McMinn County,TN,Tennessee
47,109,McNairy County,TN,Tennessee
47,111,Macon County,TN,Tennessee
47,113,Madison County,TN,Tennessee
47,115,Marion County,TN,Tennessee
47,117,Marshall County,TN,Tennessee
47,119,Maury County,TN,Tennessee
47,121,Meigs County,TN,Tennessee
47,123,Monroe County,TN,Tennessee
47,125,Montgomery County,TN,Tennessee
47,127,Moore County,TN,Tennessee
47,129,Morgan County,TN,Tennessee
47,131,Obion County,TN,Tennessee
47,133,Overton County,TN,Tennessee
47,135,Perry County,TN,Tennessee
47,137,Pickett County,TN,Tennessee
47,139,Polk County,TN,Tennessee
47,141,Putnam County,TN,Tennessee
47,143,Rhea County,TN,Tennessee
47,145,Roane County,TN,Tennessee
47,147,Robertson County,TN,Tennessee
47,149,Rutherford County,TN,Tennessee
47,151,Scott County,TN,Tennessee
47,153,Sequatchie County,TN,Tennessee
47,155,Sevier County,TN,Tennessee
47,157,Shelby County,TN,Tennessee
47,159,Smith County,TN,Tennessee
47,161,Stewart County,TN,Tennessee
47,163,Sullivan County,TN,Tennessee
47,165,Sumner County,TN,Tennessee
47,167,Tipton County,TN,Tennessee
47,169,Trousdale County,TN,Tennessee
47,171,Unicoi County,TN,Tennessee
47,173,Union County,TN,Tennessee
47,175,Van Buren County,TN,Tennessee
47,177,Warren County,TN,Tennessee
47,179,Washington County,TN,Tennessee
47,181,Wayne County,TN,Tennessee
47,183,Weakley County,TN,Tennessee
47,185,White County,TN,Tennessee
47,187,Williamson County,TN,Tennessee
47,189,Wilson County,TN,Tennessee
48,1,Anderson County,TX,Texas
48,3,Andrews County,TX,Texas
48,5,Angelina County,TX,Texas
48,7,Aransas County,TX,Texas
48,9,Archer County,TX,Texas
48,11,Armstrong County,TX,Texas
48,13,Atascosa County,TX,Texas
48,15,Austin County,TX,Texas
48,17,Bailey County,TX,Texas
48,19,Bandera County,TX,Texas
48,21,Bastrop County,TX,Texas
48,23,Baylor County,TX,Texas
48,25,Bee County,TX,Texas
48,27,Bell County,TX,Texas
48,29,Bexar County,TX,Texas
48,31,Blanco County,TX,Texas
48,33,Borden County,TX,Texas
48,35,Bosque County,TX,Texas
48,37,Bowie County,TX,Texas
48,39,Brazoria County,TX,Texas
48,41,Brazos County,TX,Texas
48,43,Brewster County,TX,Texas
48,45,Briscoe County,TX,Texas
48,47,Brooks County,TX,Texas
48,49,Brown County,TX,Texas
48,51,Burleson County,TX,Texas
48,53,Burnet County,TX,Texas
48,55,Caldwell County,TX,Texas
48,57,Calhoun County,TX,Texas
48,59,Callahan County,TX,Texas
48,61,Cameron County,TX,Texas
48,63,Camp County,TX,Texas
48,65,Carson County,TX,Texas
48,67,Cass County,TX,Texas
48,69,Castro County,TX,Texas
48,71,Chambers County,TX,Texas
48,73,Cherokee County,TX,Texas
48,75,Childress County,TX,Texas
48,77,Clay County,TX,Texas
48,79,Cochran County,TX,Texas
48,81,Coke County,TX,Texas
48,83,Coleman County,TX,Texas
48,85,Collin County,TX,Texas
48,87,Collingsworth County,TX,Texas
48,89,Colorado County,TX,Texas
48,91,Comal County,TX,Texas
48,93,Comanche County,TX,Texas
48,95,Concho County,TX,Texas
48,97,Cooke County,TX,Texas
48,99,Coryell County,TX,Texas
48,101,Cottle County,TX,Texas
48,103,Crane County,TX,Texas
48,105,Crockett County,TX,Texas
48,107,Crosby County,TX,Texas
48,109,Culberson County,TX,Texas
48,111,Dallam County,TX,Texas
48,113,Dallas County,TX,Texas
48,115,Dawson County,TX,Texas
48,117,Deaf Smith County,TX,Texas
48,119,Delta County,TX,Texas
48,121,Denton County,TX,Texas
48,123,DeWitt County,TX,Texas
48,125,Dickens County,TX,Texas
48,127,Dimmit County,TX,Texas
48,129,Donley County,TX,Texas
48,131,Duval County,TX,Texas
48,133,Eastland County,TX,Texas
48,135,Ector County,TX,Texas
48,137,Edwards County,TX,Texas
48,139,Ellis County,TX,Texas
48,141,El Paso County,TX,Texas
48,143,Erath County,TX,Texas
48,145,Falls County,TX,Texas
48,147,Fannin County,TX,Texas
48,149,Fayette County,TX,Texas
48,151,Fisher County,TX,Texas
48,153,Floyd County,TX,Texas
48,155,Foard County,TX,Texas
48,157,Fort Bend County,TX,Texas
48,159,Franklin County,TX,Texas
48,161,Freestone County,TX,Texas
48,163,Frio County,TX,Texas
48,165,Gaines County,TX,Texas
48,167,Galveston County,TX,Texas
48,169,Garza County,TX,Texas
48,171,Gillespie County,TX,Texas
48,173,Glasscock County,TX,Texas
48,175,Goliad County,TX,Texas
48,177,Gonzales County,TX,Texas
48,179,Gray County,TX,Texas
48,181,Grayson County,TX,Texas
48,183,Gregg County,TX,Texas
48,185,Grimes County,TX,Texas
48,187,Guadalupe County,TX,Texas
48,189,Hale County,TX,Texas
48,191,Hall County,TX,Texas
48,193,Hamilton County,TX,Texas
48,195,Hansford County,TX,Texas
48,197,Hardeman County,TX,Texas
48,199,Hardin County,TX,Texas
48,201,Harris County,TX,Texas
48,203,Harrison County,TX,Texas
48,205,Hartley County,TX,Texas
48,207,Haskell County,TX,Texas
48,209,Hays County,TX,Texas
48,211,Hemphill County,TX,Texas
48,213,Henderson County,TX,Texas
48,215,Hidalgo County,TX,Texas
48,217,Hill County,TX,Texas
48,219,Hockley County,TX,Texas
48,221,Hood County,TX,Texas
48,223,Hopkins County,TX,Texas
48,225,Houston County,TX,Texas
48,227,Howard County,TX,Texas
48,229,Hudspeth County,TX,Texas
48,231,Hunt County,TX,Texas
48,233,Hutchinson County,TX,Texas
48,235,Irion County,TX,Texas
48,237,Jack County,TX,Texas
48,239,Jackson County,TX,Texas
48,241,Jasper County,TX,Texas
48,243,Jeff Davis County,TX,Texas
48,245,Jefferson County,TX,Texas
48,247,Jim Hogg County,TX,Texas
48,249,Jim Wells County,TX,Texas
48,251,Johnson County,TX,Texas
48,253,Jones County,TX,Texas
48,255,Karnes County,TX,Texas
48,257,Kaufman County,TX,Texas
48,259,Kendall County,TX,Texas
48,261,Kenedy County,TX,Texas
48,263,Kent County,TX,Texas
48,265,Kerr County,TX,Texas
48,267,Kimble County,TX,Texas
48,269,King County,TX,Texas
48,271,Kinney County,TX,Texas
48,273,Kleberg County,TX,Texas
48,275,Knox County,TX,Texas
48,277,Lamar County,TX,Texas
48,279,Lamb County,TX,Texas
48,281,Lampasas County,TX,Texas
48,283,La Salle County,TX,Texas
48,285,Lavaca County,TX,Texas
48,287,Lee County,TX,Texas
48,289,Leon County,TX,Texas
48,291,Liberty County,TX,Texas
48,293,Limestone County,TX,Texas
48,295,Lipscomb County,TX,Texas
48,297,Live Oak County,TX,Texas
48,299,Llano County,TX,Texas
48,301,Loving County,TX,Texas
48,303,Lubbock County,TX,Texas
48,305,Lynn County,TX,Texas
48,307,McCulloch County,TX,Texas
48,309,McLennan County,TX,Texas
48,311,McMullen County,TX,Texas
48,313,Madison County,TX,Texas
48,315,Marion County,TX,Texas
48,317,Martin County,TX,Texas
48,319,Mason County,TX,Texas
48,321,Matagorda County,TX,Texas
48,323,Maverick County,TX,Texas
48,325,Medina County,TX,Texas
48,327,Menard County,TX,Texas
48,329,Midland County,TX,Texas
48,331,Milam County,TX,Texas
48,333,Mills County,TX,Texas
48,335,Mitchell County,TX,Texas
48,337,Montague County,TX,Texas
48,339,Montgomery County,TX,Texas
48,341,Moore County,TX,Texas
48,343,Morris County,TX,Texas
48,345,Motley County,TX,Texas
48,347,Nacogdoches County,TX,Texas
48,349,Navarro County,TX,Texas
48,351,Newton County,TX,Texas
48,353,Nolan County,TX,Texas
48,355,Nueces County,TX,Texas
48,357,Ochiltree County,TX,Texas
48,359,Oldham County,TX,Texas
48,361,Orange County,TX,Texas
48,363,Palo Pinto County,TX,Texas
48,365,Panola County,TX,Texas
48,367,Parker County,TX,Texas
48,369,Parmer County,TX,Texas
48,371,Pecos County,TX,Texas
48,373,Polk County,TX,Texas
48,375,Potter County,TX,Texas
48,377,Presidio County,TX,Texas
48,379,Rains County,TX,Texas
48,381,Randall County,TX,Texas
48,383,Reagan County,TX,Texas
48,385,Real County,TX,Texas
48,387,Red River County,TX,Texas
48,389,Reeves County,TX,Texas
48,391,Refugio County,TX,Texas
48,393,Roberts County,TX,Texas
48,395,Robertson County,TX,Texas
48,397,Rockwall County,TX,Texas
48,399,Runnels County,TX,Texas
48,401,Rusk County,TX,Texas
48,403,Sabine County,TX,Texas
48,405,San Augustine County,TX,Texas
48,407,San Jacinto County,TX,Texas
48,409,San Patricio County,TX,Texas
48,411,San Saba County,TX,Texas
48,413,Schleicher County,TX,Texas
48,415,Scurry County,TX,Texas
48,417,Shackelford County,TX,Texas
48,419,Shelby County,TX,Texas
48,421,Sherman County,TX,Texas
48,423,Smith County,TX,Texas
48,425,Somervell County,TX,Texas
48,427,Starr County,TX,Texas
48,429,Stephens County,TX,Texas
48,431,Sterling County,TX,Texas
48,433,Stonewall County,TX,Texas
48,435,Sutton County,TX,Texas
48,437,Swisher County,TX,Texas
48,439,Tarrant County,TX,Texas
48,441,Taylor County,TX,Texas
48,443,Terrell County,TX,Texas
48,445,Terry County,TX,Texas
48,447,Throckmorton County,TX,Texas
48,449,Titus County,TX,Texas
48,451,Tom Green County,TX,Texas
48,453,Travis County,TX,Texas
48,455,Trinity County,TX,Texas
48,457,Tyler County,TX,Texas
48,459,Upshur County,TX,Texas
48,461,Upton County,TX,Texas
48,463,Uvalde County,TX,Texas
48,465,Val Verde County,TX,Texas
48,467,Van Zandt County,TX,Texas
48,469,Victoria County,TX,Texas
48,471,Walker County,TX,Texas
48,473,Waller County,TX,Texas
48,475,Ward County,TX,Texas
48,477,Washington County,TX,Texas
48,479,Webb County,TX,Texas
48,481,Wharton County,TX,Texas
48,483,Wheeler County,TX,Texas
48,485,Wichita County,TX,Texas
48,487,Wilbarger County,TX,Texas
48,489,Willacy County,TX,Texas
48,491,Williamson County,TX,Texas
48,493,Wilson County,TX,Texas
48,495,Winkler County,TX,Texas
48,497,Wise County,TX,Texas
48,499,Wood County,TX,Texas
48,501,Yoakum County,TX,Texas
48,503,Young County,TX,Texas
48,505,Zapata County,TX,Texas
48,507,Zavala County,TX,Texas
49,1,Beaver County,UT,Utah
49,3,Box Elder County,UT,Utah
49,5,Cache County,UT,Utah
49,7,Carbon County,UT,Utah
49,9,Daggett County,UT,Utah
49,11,Davis County,UT,Utah
49,13,Duchesne County,UT,Utah
49,15,Emery County,UT,Utah
49,17,Garfield County,UT,Utah
49,19,Grand County,UT,Utah
49,21,Iron County,UT,Utah
49,23,Juab County,UT,Utah
49,25,Kane County,UT,Utah
49,27,Millard County,UT,Utah
49,29,Morgan County,UT,Utah
49,31,Piute County,UT,Utah
49,33,Rich County,UT,Utah
49,35,Salt Lake County,UT,Utah
49,37,San Juan County,UT,Utah
49,39,Sanpete County,UT,Utah
49,41,Sevier County,UT,Utah
49,43,Summit County,UT,Utah
49,45,Tooele County,UT,Utah
49,47,Uintah County,UT,Utah
49,49,Utah County,UT,Utah
49,51,Wasatch County,UT,Utah
49,53,Washington County,UT,Utah
49,55,Wayne County,UT,Utah
49,57,Weber County,UT,Utah
50,1,Addison County,VT,Vermont
50,3,Bennington County,VT,Vermont
50,5,Caledonia County,VT,Vermont
50,7,Chittenden County,VT,Vermont
50,9,Essex County,VT,Vermont
50,11,Franklin County,VT,Vermont
50,13,Grand Isle County,VT,Vermont
50,15,Lamoille County,VT,Vermont
50,17,Orange County,VT,Vermont
50,19,Orleans County,VT,Vermont
50,21,Rutland County,VT,Vermont
50,23,Washington County,VT,Vermont
50,25,Windham County,VT,Vermont
50,27,Windsor County,VT,Vermont
51,1,Accomack County,VA,Virginia
51,3,Albemarle County,VA,Virginia
51,5,Alleghany County,VA,Virginia
51,7,Amelia County,VA,Virginia
51,9,Amherst County,VA,Virginia
51,11,Appomattox County,VA,Virginia
51,13,Arlington County,VA,Virginia
51,15,Augusta County,VA,Virginia
51,17,Bath County,VA,Virginia
51,19,Bedford County,VA,Virginia
51,21,Bland County,VA,Virginia
51,23,Botetourt County,VA,Virginia
51,25,Brunswick County,VA,Virginia
51,27,Buchanan County,VA,Virginia
51,29,Buckingham County,VA,Virginia
51,31,Campbell County,VA,Virginia
51,33,Caroline County,VA,Virginia
51,35,Carroll County,VA,Virginia
51,36,Charles City County,VA,Virginia
51,37,Charlotte County,VA,Virginia
51,41,Chesterfield County,VA,Virginia
51,43,Clarke County,VA,Virginia
51,45,Craig County,VA,Virginia
51,47,Culpeper County,VA,Virginia
51,49,Cumberland County,VA,Virginia
51,51,Dickenson County,VA,Virginia
51,53,Dinwiddie County,VA,Virginia
51,57,Essex County,VA,Virginia
51,59,Fairfax County,VA,Virginia
51,61,Fauquier County,VA,Virginia
51,63,Floyd County,VA,Virginia
51,65,Fluvanna County,VA,Virginia
51,67,Franklin County,VA,Virginia
51,69,Frederick County,VA,Virginia
51,71,Giles County,VA,Virginia
51,73,Gloucester County,VA,Virginia
51,75,Goochland County,VA,Virginia
51,77,Grayson County,VA,Virginia
51,79,Greene County,VA,Virginia
51,81,Greensville County,VA,Virginia
51,83,Halifax County,VA,Virginia
51,85,Hanover County,VA,Virginia
51,87,Henrico County,VA,Virginia
51,89,Henry County,VA,Virginia
51,91,Highland County,VA,Virginia
51,93,Isle of Wight County,VA,Virginia
51,95,James City County,VA,Virginia
51,97,King and Queen County,VA,Virginia
51,99,King George County,VA,Virginia
51,101,King William County,VA,Virginia
51,103,Lancaster County,VA,Virginia
51,105,Lee County,VA,Virginia
51,107,Loudoun County,VA,Virginia
51,109,Louisa County,VA,Virginia
51,111,Lunenburg County,VA,Virginia
51,113,Madison County,VA,Virginia
51,115,Mathews County,VA,Virginia
51,117,Mecklenburg County,VA,Virginia
51,119,Middlesex County,VA,Virginia
51,121,Montgomery County,VA,Virginia
51,125,Nelson County,VA,Virginia
51,127,New Kent County,VA,Virginia
51,131,Northampton County,VA,Virginia
51,133,Northumberland County,VA,Virginia
51,135,Nottoway County,VA,Virginia
51,137,Orange County,VA,Virginia
51,139,Page County,VA,Virginia
51,141,Patrick County,VA,Virginia
51,143,Pittsylvania County,VA,Virginia
51,145,Powhatan County,VA,Virginia
51,147,Prince Edward County,VA,Virginia
51,149,Prince George County,VA,Virginia
51,153,Prince William County,VA,Virginia
51,155,Pulaski County,VA,Virginia
51,157,Rappahannock County,VA,Virginia
51,159,Richmond County,VA,Virginia
51,161,Roanoke County,VA,Virginia
51,163,Rockbridge County,VA,Virginia
51,165,Rockingham County,VA,Virginia
51,167,Russell County,VA,Virginia
51,169,Scott County,VA,Virginia
51,171,Shenandoah County,VA,Virginia
51,173,Smyth County,VA,Virginia
51,175,Southampton County,VA,Virginia
51,177,Spotsylvania County,VA,Virginia
51,179,Stafford County,VA,Virginia
51,181,Surry County,VA,Virginia
51,183,Sussex County,VA,Virginia
51,185,Tazewell County,VA,Virginia
51,187,Warren County,VA,Virginia
51,191,Washington County,VA,Virginia
51,193,Westmoreland County,VA,Virginia
51,195,Wise County,VA,Virginia
51,197,Wythe County,VA,Virginia
51,199,York County,VA,Virginia
51,510,Alexandria city,VA,Virginia
51,520,Bristol city,VA,Virginia
51,530,Buena Vista city,VA,Virginia
51,540,Charlottesville city,VA,Virginia
51,550,Chesapeake city,VA,Virginia
51,570,Colonial Heights city,VA,Virginia
51,580,Covington city,VA,Virginia
51,590,Danville city,VA,Virginia
51,595,Emporia city,VA,Virginia
51,600,Fairfax city,VA,Virginia
51,610,Falls Church city,VA,Virginia
51,620,Franklin city,VA,Virginia
51,630,Fredericksburg city,VA,Virginia
51,640,Galax city,VA,Virginia
51,650,Hampton city,VA,Virginia
51,660,Harrisonburg city,VA,Virginia
51,670,Hopewell city,VA,Virginia
51,678,Lexington city,VA,Virginia
51,680,Lynchburg city,VA,Virginia
51,683,Manassas city,VA,Virginia
51,685,Manassas Park city,VA,Virginia
51,690,Martinsville city,VA,Virginia
51,700,Newport News city,VA,Virginia
51,710,Norfolk city,VA,Virginia
51,720,Norton city,VA,Virginia
51,730,Petersburg city,VA,Virginia
51,735,Poquoson city,VA,Virginia
51,740,Portsmouth city,VA,Virginia
51,750,Radford city,VA,Virginia
51,760,Richmond city,VA,Virginia
51,770,Roanoke city,VA,Virginia
51,775,Salem city,VA,Virginia
51,790,Staunton city,VA,Virginia
51,800,Suffolk city,VA,Virginia
51,810,Virginia Beach city,VA,Virginia
51,820,Waynesboro city,VA,Virginia
51,830,Williamsburg city,VA,Virginia
51,840,Winchester city,VA,Virginia
53,1,Adams County,WA,Washington
53,3,Asotin County,WA,Washington
53,5,Benton County,WA,Washington
53,7,Chelan County,WA,Washington
53,9,Clallam County,WA,Washington
53,11,Clark County,WA,Washington
53,13,Columbia County,WA,Washington
53,15,Cowlitz County,WA,Washington
53,17,Douglas County,WA,Washington
53,19,Ferry County,WA,Washington
53,21,Franklin County,WA,Washington
53,23,Garfield County,WA,Washington
53,25,Grant County,WA,Washington
53,27,Grays Harbor County,WA,Washington
53,29,Island County,WA,Washington
53,31,Jefferson County,WA,Washington
53,33,King County,WA,Washington
53,35,Kitsap County,WA,Washington
53,37,Kittitas County,WA,Washington
53,39,Klickitat County,WA,Washington
53,41,Lewis County,WA,Washington
53,43,Lincoln County,WA,Washington
53,45,Mason County,WA,Washington
53,47,Okanogan County,WA,Washington
53,49,Pacific County,WA,Washington
53,51,Pend Oreille County,WA,Washington
53,53,Pierce County,WA,Washington
53,55,San Juan County,WA,Washington
53,57,Skagit County,WA,Washington
53,59,Skamania County,WA,Washington
53,61,Snohomish County,WA,Washington
53,63,Spokane County,WA,Washington
53,65,Stevens County,WA,Washington
53,67,Thurston County,WA,Washington
53,69,Wahkiakum County,WA,Washington
53,71,Walla Walla County,WA,Washington
53,73,Whatcom County,WA,Washington
53,75,Whitman County,WA,Washington
53,77,Yakima County,WA,Washington
54,1,Barbour County,WV,West Virginia
54,3,Berkeley County,WV,West Virginia
54,5,Boone County,WV,West Virginia
54,7,Braxton County,WV,West Virginia
54,9,Brooke County,WV,West Virginia
54,11,Cabell County,WV,West Virginia
54,13,Calhoun County,WV,West Virginia
54,15,Clay County,WV,West Virginia
54,17,Doddridge County,WV,West Virginia
54,19,Fayette County,WV,West Virginia
54,21,Gilmer County,WV,West Virginia
54,23,Grant County,WV,West Virginia
54,25,Greenbrier County,WV,West Virginia
54,27,Hampshire County,WV,West Virginia
54,29,Hancock County,WV,West Virginia
54,31,Hardy County,WV,West Virginia
54,33,Harrison County,WV,West Virginia
54,35,Jackson County,WV,West Virginia
54,37,Jefferson County,WV,West Virginia
54,39,Kanawha County,WV,West Virginia
54,41,Lewis County,WV,West Virginia
54,43,Lincoln County,WV,West Virginia
54,45,Logan County,WV,West Virginia
54,47,McDowell County,WV,West Virginia
54,49,Marion County,WV,West Virginia
54,51,Marshall County,WV,West Virginia
54,53,Mason County,WV,West Virginia
54,55,Mercer County,WV,West Virginia
54,57,Mineral County,WV,West Virginia
54,59,Mingo County,WV,West Virginia
54,61,Monongalia County,WV,West Virginia
54,63,Monroe County,WV,West Virginia
54,65,Morgan County,WV,West Virginia
54,67,Nicholas County,WV,West Virginia
54,69,Ohio County,WV,West Virginia
54,71,Pendleton County,WV,West Virginia
54,73,Pleasants County,WV,West Virginia
54,75,Pocahontas County,WV,West Virginia
54,77,Preston County,WV,West Virginia
54,79,Putnam County,WV,West Virginia
54,81,Raleigh County,WV,West Virginia
54,83,Randolph County,WV,West Virginia
